,child,parent,group
5,automobile_loan,loan,375
6,business_loan,loan,375
7,personal_loan,loan,375
8,direct_loan,loan,375
9,home_loan,loan,375
10,real_estate_loan,loan,375
11,interbank_loan,loan,375
12,participation_loan,loan,375
13,time_loan,loan,375
14,score,loan,375
15,point,loan,375
16,bank_loan,loan,375
17,call_loan,loan,375
0,plasmablast,b_cell,391
1,neutrophil,granulocyte,391
2,eosinophil,granulocyte,391
3,basophil,granulocyte,391
4,granulocyte,leukocyte,391
5,lymphocyte,leukocyte,391
6,monocyte,leukocyte,391
7,b_cell,lymphocyte,391
8,t_cell,lymphocyte,391
9,lymphoblast,lymphocyte,391
10,monoblast,monocyte,391
11,microphage,monocyte,391
12,myelocyte,myeloblast,391
13,plasma_cell,plasmablast,391
14,helper_t_cell,t_cell,391
15,killer_t_cell,t_cell,391
0,diaphragm,disk,395
1,brake_disk,disk,395
2,discus,disk,395
3,frisbee,disk,395
4,puck,disk,395
5,circle,disk,395
6,token,disk,395
7,acetate_disk,disk,395
8,subway_token,token,395
0,abelian_group,group,398
1,subgroup,group,398
2,closed_interval,interval,398
3,open_interval,interval,398
4,sub-interval,interval,398
5,metric_space,mathematical_space,398
6,euclidean_space,mathematical_space,398
7,manifold,mathematical_space,398
8,hilbert_space,mathematical_space,398
9,set,mathematical_space,398
10,null_set,set,398
11,universal_set,set,398
12,subset,set,398
13,interval,set,398
14,intersection,set,398
15,locus,set,398
16,mandelbrot_set,set,398
17,image,set,398
0,judgment_lien,lien,407
1,tax_lien,lien,407
2,mechanic's_lien,lien,407
3,landlord's_lien,lien,407
4,warehouseman's_lien,lien,407
5,artisan's_lien,lien,407
6,garageman's_lien,lien,407
7,mortgage,lien,407
8,security_interest,lien,407
9,general_lien,lien,407
10,first_mortgage,mortgage,407
11,second_mortgage,mortgage,407
12,chattel_mortgage,mortgage,407
13,pledge,security_interest,407
14,conditional_sale,security_interest,407
15,pawn,security_interest,407
16,guarantee,security_interest,407
17,state_tax_lien,tax_lien,407
18,federal_tax_lien,tax_lien,407
0,class_action,civil_action,409
1,prosecution,criminal_suit,409
2,competence_hearing,hearing,409
3,criminal_suit,legal_action,409
4,litigation,legal_action,409
5,lis_pendens,legal_action,409
6,mistrial,trial,409
0,chiaroscuro,graphic,418
1,scan,picture,418
2,panorama,picture,418
3,slide,picture,418
4,viewgraph,picture,418
5,bitmap,picture,418
6,collage,picture,418
7,portrait,picture,418
8,self-portrait,portrait,418
9,likeness,portrait,418
10,half-length,portrait,418
0,bedspread,bedclothes,422
1,blanket,bedclothes,422
2,mattress_cover,bedclothes,422
3,bedroll,bedclothes,422
4,electric_blanket,blanket,422
5,eiderdown,blanket,422
6,security_blanket,blanket,422
7,afghan,blanket,422
8,mackinaw,blanket,422
9,throw,blanket,422
10,crazy_quilt,quilt,422
11,patchwork,quilt,422
0,pass,football_play,430
1,run,football_play,430
2,return,football_play,430
3,audible,football_play,430
4,flare_pass,pass,430
5,lateral_pass,pass,430
6,screen_pass,pass,430
7,forward_pass,pass,430
8,spot_pass,pass,430
9,end_run,run,430
10,power_play,run,430
11,reverse,run,430
0,suitor,admirer,440
1,cat_fancier,fancier,440
2,bird_fancier,fancier,440
3,animal_fancier,fancier,440
4,prince_charming,suitor,440
5,hero_worshiper,worshiper,440
0,vitality,energy,455
0,baseball_bat,bat,460
1,table-tennis_racquet,bat,460
2,cudgel,club,460
3,knobkerrie,club,460
4,bat,club,460
5,shillelagh,club,460
6,indian_club,club,460
7,lathi,club,460
8,bludgeon,club,460
0,rationing,allotment,476
1,block_grant,grant,476
2,grant-in-aid,grant,476
3,award,grant,476
4,allotment,grant,476
0,handicraft,arts_and_crafts,477
1,needlework,handicraft,477
2,weaving,handicraft,477
3,bookbinding,handicraft,477
4,sewing,needlework,477
5,crocheting,needlework,477
6,knitting,needlework,477
7,blind_stitching,sewing,477
0,flower_power,counterculture,491
1,mass_culture,culture,491
2,counterculture,culture,491
3,fashion,culture,491
4,haute_couture,fashion,491
5,vogue,fashion,491
6,retro,fashion,491
7,fad,fashion,491
8,new_look,fashion,491
0,silver_cord,connection,501
1,link,connection,501
