,group,child,parent
1040,5,rank-order correlation coefficient,correlation coefficient
1041,5,tau coefficient of correlation,correlation coefficient
1042,5,Kendall partial rank correlation,correlation coefficient
1043,5,split-half correlation,correlation coefficient
1044,5,Kendall test,nonparametric statistic
1045,5,age norm,demographic
1046,5,mode,statistic
1047,5,median,statistic
1048,5,deviation,statistic
1049,5,mean deviation,deviation
1050,5,outlier,statistic
1051,5,coefficient of concordance,statistic
1052,5,time series,statistic
1053,501,link,connection
1054,501,bridge,connection
1055,501,linkage,connection
1056,501,relation,connection
1057,501,relevance,connection
1058,501,implication,connection
1059,501,series,connection
1060,501,inclusion,connection
1061,501,alliance,connection
1062,501,communication,connection
1063,501,involvement,connection
1064,501,point,connection
1065,501,silver cord,link
1066,501,concatenation,link
1067,501,relatedness,relation
1068,501,germaneness,relation
1069,501,applicability,relation
1070,501,materiality,relevance
1071,501,bearing,relevance
1072,501,cogency,relevance
1073,514,metric linear unit,metric unit
1074,514,metric weight unit,metric unit
1075,514,metric capacity unit,metric unit
1076,514,metric ton,metric unit
1077,514,meter,metric linear unit
1078,514,kilometer,metric linear unit
1079,514,myriameter,metric linear unit
1080,514,hectometer,metric linear unit
1081,514,decameter,metric linear unit
1082,514,centimeter,metric linear unit
1083,514,millimeter,metric linear unit
1084,514,micron,metric linear unit
1085,514,nanometer,metric linear unit
1086,514,angstrom,metric linear unit
1087,514,picometer,metric linear unit
1088,514,femtometer,metric linear unit
1089,514,gram,metric weight unit
1090,514,dekagram,metric weight unit
1091,514,hectogram,metric weight unit
1092,514,kilogram,metric weight unit
1093,514,centner,metric weight unit
1094,514,quintal,metric weight unit
1095,514,hundredweight,metric weight unit
1096,514,carat,metric weight unit
1097,514,grain,metric weight unit
1098,514,milligram,metric weight unit
1099,514,microgram,metric weight unit
1100,514,nanogram,metric weight unit
1101,514,gram atom,metric weight unit
1102,514,gram molecule,metric weight unit
1103,514,liter,metric capacity unit
1104,514,kiloliter,metric capacity unit
1105,514,hectoliter,metric capacity unit
1106,514,dekaliter,metric capacity unit
1107,514,deciliter,metric capacity unit
1108,514,centiliter,metric capacity unit
1109,514,milliliter,metric capacity unit
1110,514,cubic millimeter,metric capacity unit
1111,515,lama,priest
1112,515,magus,priest
1113,515,shaman,priest
1114,515,medicine man,shaman
1115,515,rainmaker,shaman
1116,515,Druid,priest
1117,515,flamen,priest
1118,515,vestal virgin,priest
1119,515,votary,priest
1120,515,bacchant,priest
1121,515,bacchante,priest
1122,515,hoodoo,priest
1123,515,Dalai Lama,lama
1124,515,Panchen Lama,lama
1125,515,Ezra,priest
1126,515,Rhea Silvia,priest
1127,525,asceticism,abstinence
1128,525,self-denial,abstinence
1129,525,mortification,asceticism
1130,525,inhibition,abstinence
1131,525,chastity,abstinence
1132,525,sobriety,abstinence
1133,525,fast,abstinence
1134,525,hunger strike,fast
1135,525,sawm,fast
1136,525,teetotaling,sobriety
1137,525,diet,abstinence
1138,525,Ramadan,sawm
1139,531,petit larceny,larceny
1140,531,grand larceny,larceny
1141,531,robbery,larceny
1142,531,embezzlement,larceny
1143,531,pilferage,larceny
1144,531,piracy,larceny
1145,531,armed robbery,robbery
1146,531,highway robbery,robbery
1147,531,heist,robbery
1148,531,caper,heist
1149,531,biopiracy,piracy
1150,531,plunderage,piracy
1151,531,shoplifting,petit larceny
1152,531,skimming,pilferage
1153,531,rustling,larceny
1154,531,dacoity,robbery
1155,531,breach of trust with fraudulent intent,embezzlement
1156,531,rolling,pilferage
1157,531,highjacking,robbery
1158,532,filer,litigant
1159,532,plaintiff,litigant
1160,532,defendant,litigant
1161,532,respondent,litigant
1162,532,prevailing party,litigant
1163,532,suer,plaintiff
1164,532,appellant,plaintiff
1165,532,accused,defendant
1166,532,codefendant,defendant
1167,532,corespondent,defendant
1168,535,sympathy,compassion
1169,535,empathy,compassion
1170,535,tenderness,compassion
1171,535,forgiveness,compassion
1172,535,solicitude,compassion
1173,535,kindheartedness,compassion
1174,535,commiseration,sympathy
1175,535,heartstrings,sympathy
1176,535,mellowness,tenderness
1177,535,softheartedness,tenderness
1178,535,compatibility,concern
1179,535,concern,compassion
1180,535,mercifulness,forgiveness
1181,559,cyclist,rider
1182,559,horseman,rider
1183,559,hang glider,rider
1184,559,unicyclist,cyclist
1185,559,pedaler,cyclist
1186,559,Merckx,cyclist
1187,559,Hinault,cyclist
1188,559,jockey,horseman
1189,559,picador,horseman
1190,559,postilion,horseman
1191,559,roughrider,horseman
1192,559,fox hunter,horseman
1193,559,horsewoman,horseman
1194,559,buster,horseman
1195,561,broccoli,cruciferous vegetable
1196,561,cauliflower,cruciferous vegetable
1197,561,cabbage,cruciferous vegetable
1198,561,collards,cruciferous vegetable
1199,561,kale,cruciferous vegetable
1200,561,mustard,cruciferous vegetable
1201,561,turnip,cruciferous vegetable
1202,561,head cabbage,cabbage
1203,561,red cabbage,cabbage
1204,561,savoy cabbage,cabbage
1205,561,Chinese cabbage,cabbage
1206,561,broccoli rabe,broccoli
1207,561,rutabaga,turnip
1208,561,white turnip,turnip
1209,561,bok choy,Chinese cabbage
1210,561,kohlrabi,cruciferous vegetable
1211,561,radish,cruciferous vegetable
1212,561,Brussels sprouts,cruciferous vegetable
1213,563,albatross,procellariiform seabird
1214,563,petrel,procellariiform seabird
1215,563,fulmar,procellariiform seabird
1216,563,black-footed albatross,albatross
1217,563,wandering albatross,albatross
1218,563,storm petrel,petrel
1219,563,giant petrel,petrel
1220,563,diving petrel,petrel
1221,563,white-chinned petrel,petrel
1222,563,stormy petrel,storm petrel
1223,563,Mother Carey's chicken,storm petrel
1224,563,shearwater,petrel
1225,563,Manx shearwater,shearwater
1226,569,tempo,rhythm
1227,569,musical time,rhythm
1228,569,syncopation,rhythm
1229,569,allegro,tempo
1230,569,allegretto,tempo
1231,569,andante,tempo
1232,569,meno mosso,tempo
1233,569,allegro con spirito,allegro
1234,569,common time,musical time
1235,569,duple time,musical time
1236,569,triple time,musical time
1237,569,in time,tempo
1238,569,rubato,tempo
1239,569,upbeat,rhythm
1240,569,downbeat,rhythm
1241,569,backbeat,rhythm
1242,569,accelerando,tempo
1243,577,australopithecine,hominid
1244,577,homo,hominid
1245,577,Sivapithecus,hominid
1246,577,dryopithecine,hominid
1247,577,rudapithecus,hominid
1248,577,Australopithecus afarensis,australopithecine
1249,577,Australopithecus africanus,australopithecine
1250,577,Australopithecus boisei,australopithecine
1251,577,Australopithecus robustus,australopithecine
1252,577,Homo habilis,homo
1253,577,Homo erectus,homo
1254,577,Pithecanthropus,Homo erectus
1255,577,Javanthropus,Homo erectus
1256,577,Solo man,Homo erectus
1257,577,Peking man,Homo erectus
1258,577,Homo sapiens,homo
1259,577,Homo sapiens sapiens,Homo sapiens
1260,577,Neandertal man,Homo sapiens
1261,577,Boskop man,Homo sapiens
1262,577,Rhodesian man,Homo sapiens
1263,577,Cro-magnon,Homo sapiens
1264,577,Lucy,Australopithecus afarensis
1265,577,Sinanthropus,Homo erectus
1266,577,Paranthropus,australopithecine
1267,577,Zinjanthropus,australopithecine
1268,577,Java man,Homo erectus
1269,58,salicylate,nonsteroidal anti-inflammatory
1270,58,ibuprofen,nonsteroidal anti-inflammatory
1271,58,naproxen,nonsteroidal anti-inflammatory
1272,58,diclofenac,nonsteroidal anti-inflammatory
1273,58,ketoprofen,nonsteroidal anti-inflammatory
1274,58,indomethacin,nonsteroidal anti-inflammatory
1275,58,aspirin,salicylate
1276,58,enteric-coated aspirin,aspirin
1277,58,buffered aspirin,aspirin
1278,58,aspirin powder,aspirin
1279,58,methyl salicylate,salicylate
1280,58,salol,salicylate
1281,58,diclofenac sodium,diclofenac
1282,58,diclofenac potassium,diclofenac
1283,58,naproxen sodium,naproxen
1284,58,ketorolac tromethamine,ketorolac
1285,58,ketorolac,nonsteroidal anti-inflammatory
1286,58,fenoprofen,nonsteroidal anti-inflammatory
1287,58,ketoprofen,nonsteroidal anti-inflammatory
1288,58,indomethacin,nonsteroidal anti-inflammatory
1289,58,oxaprozin,nonsteroidal anti-inflammatory
1290,58,piroxicam,nonsteroidal anti-inflammatory
1291,58,diflunisal,nonsteroidal anti-inflammatory
1292,58,mefenamic acid,nonsteroidal anti-inflammatory
1293,58,flurbiprofen,nonsteroidal anti-inflammatory
1294,58,sulindac,nonsteroidal anti-inflammatory
1295,58,nabumetone,nonsteroidal anti-inflammatory
1296,58,meclofenamate,nonsteroidal anti-inflammatory
1297,58,etodolac,nonsteroidal anti-inflammatory
1298,58,tolmetin sodium,nonsteroidal anti-inflammatory
1299,584,syphilis,venereal disease
1300,584,chlamydia,venereal disease
1301,584,gonorrhea,venereal disease
1302,584,genital herpes,venereal disease
1303,584,lymphogranuloma venereum,venereal disease
1304,584,granuloma inguinale,venereal disease
1305,584,primary syphilis,syphilis
1306,584,secondary syphilis,syphilis
1307,584,tertiary syphilis,syphilis
1308,584,neurosyphilis,tertiary syphilis
1309,584,tabes dorsalis,neurosyphilis
1310,589,column,post
1311,589,pillar,post
1312,589,support column,post
1313,589,pilaster,column
1314,589,caryatid,column
1315,589,newel,pillar
1316,589,newel post,newel
1317,589,lally,support column
1318,589,stanchion,support column
1319,589,doorjamb,post
1320,589,gatepost,post
1321,589,corner post,post
1322,589,hinging post,post
1323,589,shutting post,post
1324,589,hitching post,post
1325,589,lamppost,post
1326,589,telephone pole,post
1327,589,maypole,post
1328,589,bollard,post
1329,589,stake,post
1330,589,pile,post
1331,589,rudderpost,post
1332,589,carrick bitt,post
1333,589,riding bitt,post
1334,589,atlas,post
1335,589,sheet pile,post
1336,589,hop pole,post
1337,589,scantling,post
1338,589,jamb,post
1339,589,standard,post
1340,589,upright,post
1341,589,stump,post
1342,589,timber,post
1343,589,king post,post
1344,589,queen post,post
1345,589,whipping post,post
1346,589,goalpost,post
1347,599,horsetail,fern ally
1348,599,club moss,fern ally
1349,599,spikemoss,fern ally
1350,599,quillwort,fern ally
1351,599,whisk fern,fern ally
1352,599,common horsetail,horsetail
1353,599,variegated horsetail,horsetail
1354,599,wood horsetail,horsetail
1355,599,marsh horsetail,horsetail
1356,599,swamp horsetail,horsetail
1357,599,ground fir,club moss
1358,599,alpine clubmoss,club moss
1359,599,shining clubmoss,club moss
1360,599,fir clubmoss,club moss
1361,599,meadow spikemoss,spikemoss
1362,599,rock spikemoss,spikemoss
1363,599,desert selaginella,spikemoss
1364,599,florida selaginella,spikemoss
1365,599,ground pine,club moss
1366,599,ground cedar,club moss
1367,599,resurrection plant,spikemoss
1368,599,scouring rush,horsetail
1369,599,running pine,club moss
1370,599,foxtail grass,whisk fern
1371,599,skeleton fork fern,whisk fern
1372,607,society,culture
1373,607,civilization,culture
1374,607,hunting and gathering tribe,society
1375,607,tribal society,society
1376,607,Paleo-American culture,hunting and gathering tribe
1377,607,Folsom culture,hunting and gathering tribe
1378,607,Clovis culture,hunting and gathering tribe
1379,607,open society,tribal society
1380,607,Aegean civilization,civilization
1381,607,Minoan civilization,Aegean civilization
1382,607,Cycladic civilization,Aegean civilization
1383,607,Helladic civilization,Aegean civilization
1384,607,Mycenaean civilization,Aegean civilization
1385,607,Western culture,civilization
1386,607,Indus civilization,civilization
1387,607,Islam,civilization
1388,608,perversion,paraphilia
1389,608,fetishism,paraphilia
1390,608,voyeurism,paraphilia
1391,608,exhibitionism,paraphilia
1392,608,zoophilia,paraphilia
1393,608,pedophilia,perversion
1394,608,pederasty,perversion
1395,619,card,cardboard
1396,619,paperboard,cardboard
1397,619,packing material,cardboard
1398,619,pasteboard,paperboard
1399,619,binder's board,paperboard
1400,619,millboard,paperboard
1401,619,corrugated board,packing material
1402,619,strawboard,packing material
1403,619,excelsior,packing material
1404,619,timecard,card
1405,625,summer squash,squash
1406,625,winter squash,squash
1407,625,marrow,squash
1408,625,zucchini,summer squash
1409,625,cymling,summer squash
1410,625,cocozelle,summer squash
1411,625,yellow squash,summer squash
1412,625,acorn squash,winter squash
1413,625,butternut squash,winter squash
1414,625,hubbard squash,winter squash
1415,625,spaghetti squash,winter squash
1416,625,turban squash,winter squash
1417,625,buttercup squash,winter squash
1418,625,cushaw,winter squash
1419,625,pumpkin,winter squash
1420,625,winter crookneck,winter squash
1421,626,salesman,salesperson
1422,626,salesgirl,salesperson
1423,626,salesclerk,salesperson
1424,626,demonstrator,salesperson
1425,626,traveling salesman,salesman
1426,626,pitchman,salesman
1427,626,shop girl,salesgirl
1428,626,midinette,salesgirl
1429,626,shop boy,salesclerk
1430,626,book agent,salesperson
1431,626,tallyman,salesperson
1432,631,adelgid,aphid
1433,631,greenfly,aphid
1434,631,blackfly,aphid
1435,631,plant louse,aphid
1436,631,jumping plant louse,aphid
1437,631,woolly adelgid,adelgid
1438,631,balsam woolly aphid,adelgid
1439,631,green peach aphid,greenfly
1440,631,apple aphid,greenfly
1441,631,woolly aphid,aphid
1442,631,woolly apple aphid,woolly aphid
1443,631,woolly alder aphid,woolly aphid
1444,631,pine leaf aphid,woolly aphid
1445,631,pale chrysanthemum aphid,plant louse
1446,631,grape louse,plant louse
1447,631,spruce gall aphid,plant louse
1448,631,ant cow,aphid
1449,631,oak blight,aphid
1450,635,anthropoid ape,great ape
1451,635,lesser ape,great ape
1452,635,gorilla,anthropoid ape
1453,635,chimpanzee,anthropoid ape
1454,635,western lowland gorilla,gorilla
1455,635,eastern lowland gorilla,gorilla
1456,635,mountain gorilla,gorilla
1457,635,central chimpanzee,chimpanzee
1458,635,western chimpanzee,chimpanzee
1459,635,eastern chimpanzee,chimpanzee
1460,635,pygmy chimpanzee,chimpanzee
1461,635,gibbon,lesser ape
1462,635,orangutan,lesser ape
1463,635,siamang,gibbon
1464,64,splinter,fragment
1465,64,scraping,fragment
1466,64,paring,fragment
1467,64,clast,fragment
1468,64,filing,fragment
1469,64,scale,fragment
1470,64,spark,fragment
1471,64,ember,fragment
1472,64,matchwood,splinter
1473,64,splint,splinter
1474,64,metal filing,filing
1475,64,iron filing,filing
1476,64,dander,scale
1477,64,dandruff,scale
1478,64,cinder,fragment
1479,64,bit,fragment
1480,64,brickbat,fragment
1481,64,spall,fragment
1482,64,restriction fragment,fragment
1483,64,turning,fragment
1484,640,prophet,diviner
1485,640,augur,diviner
1486,640,geomancer,diviner
1487,640,hydromancer,diviner
1488,640,pyromancer,diviner
1489,640,necromancer,diviner
1490,640,lithomancer,diviner
1491,640,oneiromancer,diviner
1492,640,onomancer,diviner
1493,640,prophetess,prophet
1494,640,Cassandra,prophet
1495,640,sibyl,prophet
1496,640,water witch,hydromancer
1497,648,irrationality,insanity
1498,648,craziness,insanity
1499,648,dementia,insanity
1500,648,derangement,insanity
1501,648,lunacy,insanity
1502,648,senile dementia,dementia
1503,648,presenile dementia,dementia
1504,648,alcoholic dementia,dementia
1505,648,Alzheimer's disease,senile dementia
1506,648,Pick's disease,senile dementia
1507,652,discomycete,ascomycete
1508,652,Sarcoscyphaceae,ascomycete
1509,652,Sarcosomataceae,ascomycete
1510,652,Clavicipitaceae,ascomycete
1511,652,Geglossaceae,ascomycete
1512,652,Peziza,discomycete
1513,652,Aleuria,discomycete
1514,652,Caloscypha,discomycete
1515,652,Mitrula,discomycete
1516,652,Jafnea,discomycete
1517,652,Sarcoscypha coccinea,Sarcoscyphaceae
1518,652,Urnula craterium,Sarcoscyphaceae
1519,652,Aleuria aurantia,Aleuria
1520,652,Peziza domicilina,Peziza
1521,652,Caloscypha fulgens,Caloscypha
1522,652,Mitrula elegans,Mitrula
1523,652,Jafnea semitosta,Jafnea
1524,652,blood cup,Peziza
1525,652,devil's urn,Urnula
1526,652,charred pancake cup,Peziza
1527,652,black felt cup,Sarcoscypha
1528,652,winter urn,Sarcoscypha
1529,652,Rufous rubber cup,Sarcoscypha
1530,652,soldier grainy club,Clavicipitaceae
1531,652,devil's cigar,Clavicipitaceae
1532,652,Galiella rufa,Sarcosomataceae
1533,652,Leotia lubrica,Leotiaceae
1534,661,adder,calculator
1535,661,subtracter,calculator
1536,661,counter,calculator
1537,661,abacus,calculator
1538,661,pulse counter,counter
1539,661,scaler,counter
1540,661,hand calculator,calculator
1541,661,adding machine,calculator
1542,661,Napier's bones,calculator
1543,661,quipu,calculator
1544,675,police,law enforcement agency
1545,675,secret police,law enforcement agency
1546,675,gendarmerie,law enforcement agency
1547,675,federal law enforcement agency,law enforcement agency
1548,675,Scotland Yard,police
1549,675,Royal Canadian Mounted Police,police
1550,675,Federal Bureau of Investigation,police
1551,675,United States Marshals Service,police
1552,675,Criminal Investigation Command,police
1553,675,Gestapo,secret police
1554,675,Schutzstaffel,secret police
1555,675,Mutawa'een,secret police
1556,675,Bureau of Alcohol Tobacco and Firearms,federal law enforcement agency
1557,675,Drug Enforcement Administration,federal law enforcement agency
1558,675,Federal Bureau of Prisons,federal law enforcement agency
1559,675,Financial Crimes Enforcement Network,federal law enforcement agency
1560,675,Europol,law enforcement agency
1561,675,Federal Judiciary,law enforcement agency
1562,675,Federal Law Enforcement Training Center,law enforcement agency
1563,675,posse,law enforcement agency
1564,675,National Institute of Justice,law enforcement agency
1565,683,collision,accident
1566,683,injury,accident
1567,683,fatal accident,accident
1568,683,crash,collision
1569,683,pileup,collision
1570,683,fender-bender,collision
1571,683,prang,collision
1572,683,smash,collision
1573,683,shipwreck,collision
1574,683,capsizing,collision
1575,683,concussion,injury
1576,683,mutilation,injury
1577,683,dismemberment,injury
1578,683,collateral damage,accident
1579,685,aggression,behavior
1580,685,self-assertion,behavior
1581,685,bullying,aggression
1582,685,terrorization,aggression
1583,685,aggro,aggression
1584,685,raising hell,aggression
1585,685,mock,bullying
1586,685,insult,aggression
1587,685,derision,aggression
1588,685,indignity,aggression
1589,685,snub,insult
1590,685,rebuff,insult
1591,685,twit,insult
1592,685,dirty tricks,aggression
1593,685,dirty pool,aggression
1594,685,silent treatment,aggression
1595,685,indelicacy,behavior
1596,685,discourtesy,behavior
1597,685,presumption,behavior
1598,685,bitchery,behavior
1599,685,scandalization,behavior
1600,685,bohemianism,behavior
1601,685,last straw,behavior
1602,697,luminescence,light
1603,697,incandescence,light
1604,697,radiance,light
1605,697,beam,light
1606,697,glow,light
1607,697,bioluminescence,luminescence
1608,697,chemiluminescence,luminescence
1609,697,autofluorescence,bioluminescence
1610,697,firelight,incandescence
1611,697,candlelight,incandescence
1612,697,lamplight,incandescence
1613,697,torchlight,incandescence
1614,697,sunlight,radiance
1615,697,moonlight,radiance
1616,697,starlight,radiance
1617,697,daylight,radiance
1618,697,sunbeam,sunlight
1619,697,sunburst,sunlight
1620,697,corona,sunlight
1621,697,laser beam,beam
1622,697,infrared ray,beam
1623,697,heat ray,beam
1624,697,phosphorescence,glow
1625,697,fluorescence,glow
1626,697,scintillation,glow
1627,697,gaslight,light
1628,697,low beam,light
1629,697,high beam,light
1630,697,half-light,light
1631,697,twilight,light
1632,697,sky glow,light
1633,697,counterglow,light
1634,697,aureole,light
1635,697,meteor,light
1636,697,bolide,light
1637,697,friar's lantern,light
1638,697,moonbeam,light
1639,697,streamer,light
1640,698,hang,gymnastic exercise
1641,698,handstand,gymnastic exercise
1642,698,dip,gymnastic exercise
1643,698,scissors,gymnastic exercise
1644,698,straddle,gymnastic exercise
1645,698,grand circle,gymnastic exercise
1646,698,double leg circle,gymnastic exercise
1647,698,straight hang,hang
1648,698,inverted hang,hang
1649,698,reverse hang,hang
1650,698,bent hang,hang
1651,698,lever hang,hang
1652,698,kip,hang
1653,698,piked reverse hang,straight hang
1654,698,crucifix,hang
1655,698,long fly,gymnastic exercise
1656,710,necktie,neckwear
1657,710,cravat,neckwear
1658,710,ascot,neckwear
1659,710,bow tie,neckwear
1660,710,bolo tie,neckwear
1661,710,four-in-hand,necktie
1662,710,Windsor tie,necktie
1663,710,old school tie,necktie
1664,710,neckcloth,cravat
1665,710,string tie,cravat
1666,710,black tie,bow tie
1667,710,white tie,bow tie
1668,735,chasuble,vestment
1669,735,alb,vestment
1670,735,cassock,vestment
1671,735,surplice,vestment
1672,735,Geneva gown,vestment
1673,735,pontifical,vestment
1674,735,humeral veil,vestment
1675,735,pallium,vestment
1676,735,gown,vestment
1677,735,academic gown,gown
1678,735,soutane,cassock
1679,737,tumble,acrobatic stunt
1680,737,handspring,acrobatic stunt
1681,737,cartwheel,acrobatic stunt
1682,737,walkover,acrobatic stunt
1683,737,headstand,acrobatic stunt
1684,737,backbend,acrobatic stunt
1685,737,somersault,tumble
1686,737,flip-flop,tumble
1687,737,back circle,handspring
1688,737,split,acrobatic stunt
1689,742,pituitary,endocrine gland
1690,742,thyroid gland,endocrine gland
1691,742,adrenal gland,endocrine gland
1692,742,parathyroid gland,endocrine gland
1693,742,thymus gland,endocrine gland
1694,742,gonad,endocrine gland
1695,742,pineal gland,endocrine gland
1696,742,anterior pituitary,pituitary
1697,742,posterior pituitary,pituitary
1698,742,pars distalis,anterior pituitary
1699,742,pars intermedia,anterior pituitary
1700,742,adrenal cortex,adrenal gland
1701,742,adrenal medulla,adrenal gland
1702,742,ovary,gonad
1703,742,testis,gonad
1704,742,undescended testis,testis
1705,742,ovotestis,gonad
1706,742,islands of Langerhans,endocrine gland
1707,742,corpus luteum,ovary
1708,742,prostate gland,endocrine gland
1709,752,job candidate,applicant
1710,752,bidder,applicant
1711,752,petitioner,applicant
1712,752,solicitor,applicant
1713,752,fundraiser,solicitor
1714,752,claimant,applicant
1715,752,aspirant,applicant
1716,752,probable,applicant
1717,752,possible,probable
1718,752,pretender,aspirant
1719,752,besieger,applicant
1720,752,material,applicant
1721,752,postulant,applicant
1722,752,submitter,applicant
1723,755,handsaw,saw
1724,755,backsaw,saw
1725,755,hacksaw,saw
1726,755,coping saw,saw
1727,755,pruning saw,saw
1728,755,ripsaw,handsaw
1729,755,crosscut saw,handsaw
1730,755,two-handed saw,handsaw
1731,755,bucksaw,handsaw
1732,755,crown saw,backsaw
1733,755,keyhole saw,saw
1734,755,compass saw,saw
1735,755,pitsaw,saw
1736,755,folding saw,saw
1737,755,bill,saw
1738,755,pruner,pruning saw
1739,757,pollen,spore
1740,757,zoospore,spore
1741,757,resting spore,spore
1742,757,conidium,spore
1743,757,megaspore,spore
1744,757,microspore,spore
1745,757,teliospore,spore
1746,757,oospore,spore
1747,757,zygospore,spore
1748,757,aeciospore,spore
1749,757,endospore,resting spore
1750,757,chlamydospore,resting spore
1751,757,pollinium,pollen
1752,757,ragweed pollen,pollen
1753,757,basidiospore,conidium
1754,757,ascospore,conidium
1755,757,fern seed,spore
1756,757,agamete,spore
1757,757,tetraspore,spore
1758,757,carpospore,spore
1759,78,Russian,native
1760,78,Siberian,native
1761,78,Georgian,native
1762,78,Filipino,native
1763,78,Mauritian,native
1764,78,Seychellois,native
1765,78,Levantine,native
1766,78,Tatar,native
1767,78,Great Russian,Russian
1768,78,Muscovite,Russian
1769,78,Karelian,Russian
1770,78,Ingrian,Russian
1771,78,Veps,Russian
1772,78,Cheremis,Russian
1773,78,Komi,Russian
1774,78,Mordva,Russian
1775,78,Udmurt,Russian
1776,78,Yeniseian,Siberian
1777,78,Samoyed,Siberian
1778,78,Selkup,Siberian
1779,78,Vogul,Siberian
1780,78,Ostyak,Siberian
1781,78,Nganasan,Siberian
1782,78,Tagalog,Filipino
1783,78,Visayan,Filipino
1784,78,Cebuan,Filipino
1785,78,Moro,Filipino
1786,78,Chechen,Tatar
1787,78,Chukchi,Siberian
1788,8,longways,country-dance
1789,8,square dance,country-dance
1790,8,quadrille,country-dance
1791,8,highland fling,country-dance
1792,8,landler,country-dance
1793,8,eightsome,country-dance
1794,8,reel,longways
1795,8,Virginia reel,reel
1796,8,do-si-do,square dance
1797,8,promenade,square dance
1798,8,lancers,quadrille
1799,8,sashay,country-dance
1800,8,swing,country-dance
1801,86,sperm whale,toothed whale
1802,86,pilot whale,toothed whale
1803,86,river dolphin,toothed whale
1804,86,dolphin,toothed whale
1805,86,porpoise,toothed whale
1806,86,beaked whale,toothed whale
1807,86,pygmy sperm whale,sperm whale
1808,86,dwarf sperm whale,sperm whale
1809,86,white whale,sperm whale
1810,86,bottlenose dolphin,dolphin
1811,86,Pacific bottlenose dolphin,bottlenose dolphin
1812,86,Atlantic bottlenose dolphin,bottlenose dolphin
1813,86,bottle-nosed whale,bottlenose dolphin
1814,86,common dolphin,dolphin
1815,86,harbor porpoise,porpoise
1816,86,vaquita,porpoise
1817,86,killer whale,pilot whale
1818,86,grampus,pilot whale
1819,88,inspection,examination
1820,88,comparison,examination
1821,88,search,examination
1822,88,testing,examination
1823,88,screening,examination
1824,88,audit,inspection
1825,88,bank examination,inspection
1826,88,check,inspection
1827,88,checkup,inspection
1828,88,going-over,inspection
1829,88,once-over,inspection
1830,88,spot check,inspection
1831,88,survey,inspection
1832,88,time and motion study,audit
1833,88,analogy,comparison
1834,88,contrast,comparison
1835,88,likening,comparison
1836,88,scan,search
1837,88,genetic screening,testing
1838,88,celioscopy,screening
1839,88,colonoscopy,screening
1840,88,culdoscopy,screening
1841,88,endoscopy,screening
1842,88,gastroscopy,screening
1843,88,gonioscopy,screening
1844,88,hysteroscopy,screening
1845,88,keratoscopy,screening
1846,88,ophthalmoscopy,screening
1847,88,proctoscopy,screening
1848,88,rhinoscopy,screening
1849,88,sigmoidoscopy,screening
1850,88,ballottement,screening
1851,88,follow-up,examination
1852,88,palpation,examination
1853,9,drug addict,addict
1854,9,head,addict
1855,9,heroin addict,drug addict
1856,9,cocaine addict,drug addict
1857,9,opium addict,drug addict
1858,9,caffeine addict,drug addict
1859,9,crack addict,cocaine addict
1860,9,hash head,head
1861,9,pill head,head
1862,9,pothead,head
1863,9,acid head,head
1864,9,speed freak,drug user
1865,9,tripper,drug user
1866,9,withdrawer,drug user
1867,92,male child,boy
1868,92,Scout,boy
1869,92,schoolboy,boy
1870,92,altar boy,boy
1871,92,shop boy,boy
1872,92,farm boy,boy
1873,92,plowboy,boy
1874,92,ball boy,boy
1875,92,bat boy,boy
1876,92,Fauntleroy,boy
1877,92,Brownie,boy
1878,92,catamite,boy
1879,92,Eagle Scout,Scout
1880,92,Boy Scout,Scout
1881,92,Cub Scout,Scout
1882,92,Sea Scout,Scout
1883,92,Girl Scout,Scout
1884,92,cub,Cub Scout
1885,92,rover,Scout
