,group,child,parent
572,10010405_2,Enterprise architecture management,Enterprise architecture management
573,10010405_2,Enterprise architecture frameworks,Enterprise architecture management
574,10010405_2,Enterprise architecture modeling,Enterprise architecture management
575,10010405_2,Business process management systems,Business process management
576,10010405_2,Business process management,Business process management
577,10010405_2,Business process modeling,Business process management
578,10010405_2,Business process monitoring,Business process management
579,10010405_2,Cross-organizational business processes,Business process management
580,10010405_2,Service-oriented architectures,Enterprise computing
581,10010405_2,Business rules,Business process management
582,10010405_2,Reference models,Enterprise architecture management
583,10010405_2,Enterprise modeling,Enterprise architecture management
584,10010405_3,Engineering,Physical sciences and engineering
585,10010405_3,Physics,Engineering
586,10010405_3,Avionics,Engineering
587,10010405_3,Earth and atmospheric sciences,Physical sciences and engineering
588,10010405_3,Internet telephony,Telecommunications
589,10010405_3,Telecommunications,Physical sciences and engineering
590,10010405_3,Computer-aided design,Engineering
591,10010405_3,Astronomy,Earth and atmospheric sciences
592,10010405_3,Aerospace,Engineering
593,10010405_3,Chemistry,Physical sciences and engineering
594,10010405_3,Mathematics and statistics,Physical sciences and engineering
595,10010405_3,Environmental sciences,Earth and atmospheric sciences
596,10010405_3,Electronics,Engineering
597,10010405_4,Bioinformatics,Life and medical sciences
598,10010405_4,Computational biology,Life and medical sciences
599,10010405_4,Systems biology,Life and medical sciences
600,10010405_4,Computational proteomics,Bioinformatics
601,10010405_4,Metabolomics / metabonomics,Bioinformatics
602,10010405_4,Computational transcriptomics,Bioinformatics
603,10010405_4,Proteomics,Bioinformatics
604,10010405_4,Transcriptomics,Bioinformatics
605,10010405_4,Molecular evolution,Bioinformatics
606,10010405_4,Molecular structural biology,Bioinformatics
607,10010405_4,Molecular sequence analysis,Bioinformatics
608,10010405_4,Sequencing and genotyping technologies,Bioinformatics
609,10010405_4,Genomics,Bioinformatics
610,10010405_4,Computational genomics,Bioinformatics
611,10010405_4,Recognition of genes and regulatory elements,Bioinformatics
612,10010405_4,Biological networks,Bioinformatics
613,10010405_4,Population genetics,Bioinformatics
614,10010405_4,Health informatics,Life and medical sciences
615,10010405_4,Health care information systems,Life and medical sciences
616,10010405_4,Consumer health,Life and medical sciences
617,10010405_4,Genetics,Life and medical sciences
618,10010405_4,Molecular evolution,Life and medical sciences
619,10010405_5,Anthropology,Social and behavioral sciences
620,10010405_5,Sociology,Social and behavioral sciences
621,10010405_5,Economics,Social and behavioral sciences
622,10010405_5,Ethnography,Anthropology
623,10010405_5,Psychology,Social and behavioral sciences
624,10010405_5,Law,Social and behavioral sciences
625,10010405_6,Computer forensics,System forensics
626,10010405_6,Network forensics,System forensics
627,10010405_6,Investigation techniques,System forensics
628,10010405_6,Data recovery,System forensics
629,10010405_6,Surveillance mechanisms,System forensics
630,10010405_6,"Evidence collection, storage and analysis",System forensics
631,10010405_7,Sound and music computing,Arts and humanities
632,10010405_7,Media arts,Arts and humanities
633,10010405_7,Performing arts,Arts and humanities
634,10010405_7,Fine arts,Arts and humanities
635,10010405_7,Language translation,Arts and humanities
636,10010405_7,Architecture (buildings),Fine arts
637,10010405_7,Computer-aided design,Fine arts
638,10010405_8,Computing in government,Computers in other domains
639,10010405_8,Military,Computers in other domains
640,10010405_8,Personal computers and PC applications,Computers in other domains
641,10010405_8,E-government,Computing in government
642,10010405_8,Microcomputers,Personal computers and PC applications
643,10010405_8,Digital libraries and archives,Computers in other domains
644,10010405_8,Voting / election technologies,E-government
645,10010405_8,Agriculture,Computers in other domains
646,10010405_8,Cartography,Computers in other domains
647,10010405_8,Publishing,Computers in other domains
648,10010405_8,Cyberwarfare,Military
649,10010405_8,Computers in other domains,Computers in other domains
650,10010405_8,Word processors,Personal computers and PC applications
651,10010405_8,Computer games,Personal computers and PC applications
652,10010405_8,Spreadsheets,Personal computers and PC applications
653,10010405_9,Transportation,Industry and manufacturing
654,10010405_9,Command and control,Industry and manufacturing
655,10010405_9,Decision analysis,Industry and manufacturing
656,10010405_9,Operations research,Industry and manufacturing
657,10010405_9,Supply chain management,Industry and manufacturing
658,10010405_9,Computer-aided manufacturing,Industry and manufacturing
659,10010405_9,Multi-criterion optimization and decision-making,Decision analysis
660,10010405_9,Consumer products,Industry and manufacturing
661,10010405_9,Forecasting,Supply chain management
662,10010405_9,Marketing,Consumer products
663,10010583_1,PCB design and layout,Printed circuit boards
664,10010583_1,Electromagnetic interference and compatibility,Printed circuit boards
665,10010583_10,Emerging architectures,Emerging technologies
666,10010583_10,Emerging languages and compilers,Emerging technologies
667,10010583_10,Analysis and design of emerging devices and systems,Emerging technologies
668,10010583_10,Electromechanical systems,Emerging technologies
669,10010583_10,Emerging optical and photonic technologies,Emerging technologies
670,10010583_10,Emerging interfaces,Emerging technologies
671,10010583_10,Emerging simulation,Emerging technologies
672,10010583_10,Emerging tools and methodologies,Emerging technologies
673,10010583_10,Neural systems,Emerging technologies
674,10010583_10,Microelectromechanical systems,Emerging technologies
675,10010583_10,Quantum technologies,Emerging technologies
676,10010583_10,III-V compounds,Emerging technologies
677,10010583_10,Tunneling devices,Emerging technologies
678,10010583_10,Plasmonics,Emerging technologies
679,10010583_10,Reversible logic,Emerging technologies
680,10010583_10,Memory and dense storage,Emerging technologies
681,10010583_10,Flexible and printable circuits,Emerging technologies
682,10010583_10,Bio-embedded electronics,Emerging technologies
683,10010583_10,Quantum error correction and fault tolerance,Emerging technologies
684,10010583_10,Quantum computation,Emerging technologies
685,10010583_10,Superconducting circuits,Emerging technologies
686,10010583_10,Quantum communication and cryptography,Emerging technologies
687,10010583_10,Single electron devices,Emerging technologies
688,10010583_10,Carbon based electronics,Emerging technologies
689,10010583_10,Nanoelectromechanical systems,Emerging technologies
690,10010583_10,Spintronics and magnetic technologies,Emerging technologies
691,10010583_10,Cellular neural networks,Neural systems
692,10010583_10,Quantum dots and cellular automata,Quantum technologies
693,10010583_10,Circuit substrates,Emerging technologies
694,10010583_10,Biology-related information processing,Emerging technologies
695,10010583_2,Interfaces and storage,Communication hardware
696,10010583_2,Wireless devices,Communication hardware
697,10010583_2,Networking hardware,Communication hardware
698,10010583_2,External storage,Interfaces and storage
699,10010583_2,Wireless integrated network sensors,Wireless devices
700,10010583_2,Printers,Communication hardware
701,10010583_2,Beamforming,Wireless devices
702,10010583_2,Noise reduction,Wireless devices
703,10010583_2,Tactile and hand-based interfaces,HCI
704,10010583_2,Sensor applications and deployments,Sensor technologies
705,10010583_2,Digital signal processing,Signal processing systems
706,10010583_2,Buses and high-speed links,Communication hardware
707,10010583_2,Sensor devices and platforms,Sensor technologies
708,10010583_2,Touch screens,HCI
709,10010583_2,Haptic devices,HCI
710,10010583_2,Sound-based input / output,HCI
711,10010583_2,Displays and imagers,HCI
712,10010583_2,Scanners,Communication hardware
713,10010583_2,Sensors and actuators,Sensor technologies
714,10010583_2,Signal processing systems,Communication hardware
715,10010583_2,Electro-mechanical devices,Sensor technologies
716,10010583_3,Digital switches,Integrated circuits
717,10010583_3,High-speed input/output,Integrated circuits
718,10010583_3,Photonic and optical interconnect,Integrated circuits
719,10010583_3,Evolvable hardware,Integrated circuits
720,10010583_3,Reconfigurable logic applications,Integrated circuits
721,10010583_3,Sequential circuits,"Logic circuits, which"
722,10010583_3,Combinational circuits,"Logic circuits, which"
723,10010583_3,Finite state machines,"Sequential circuits, which"
724,10010583_3,Metallic interconnect,"Interconnect, which"
725,10010583_3,Programmable interconnect,"Interconnect, which"
726,10010583_3,Reconfigurable logic and FPGAs,Integrated circuits
727,10010583_3,Logic families,"Logic circuits, which"
728,10010583_3,Arithmetic and datapath circuits,"Logic circuits, which"
729,10010583_3,Hardware accelerators,Integrated circuits
730,10010583_3,Non-volatile memory,"Semiconductor memory, which"
731,10010583_3,Static memory,"Semiconductor memory, which"
732,10010583_3,Dynamic memory,"Semiconductor memory, which"
733,10010583_3,Read-only memory,"Semiconductor memory, which"
734,10010583_3,Input/output circuits,Integrated circuits
735,10010583_3,Design modules and hierarchy,Integrated circuits
736,10010583_3,Radio frequency and wireless interconnect,"Interconnect, which"
737,10010583_3,Transistors,Integrated circuits
738,10010583_3,Programmable logic elements,Integrated circuits
739,10010583_3,3D integrated circuits,Integrated circuits
740,10010583_3,Asynchronous circuits,"Logic circuits, which"
741,10010583_3,Semiconductor memory,Integrated circuits
742,10010583_4,VLSI design manufacturing considerations,Very large scale integration design
743,10010583_4,VLSI system specification and constraints,Very large scale integration design
744,10010583_4,Application-specific VLSI designs,Very large scale integration design
745,10010583_4,Platform-based design,Very large scale integration design
746,10010583_4,System on a chip,Very large scale integration design
747,10010583_4,Clock generation and timing,System on a chip
748,10010583_4,Design reuse and communication-based design,System on a chip
749,10010583_4,Data conversion,System on a chip
750,10010583_4,Design rules,System on a chip
751,10010583_4,Economics of chip design and manufacturing,System on a chip
752,10010583_4,Multi-chip modules,Network on chip
753,10010583_4,On-chip resource management,Network on chip
754,10010583_4,Network on chip,Very large scale integration design
755,10010583_4,Radio frequency and wireless circuits,Very large scale integration design
756,10010583_4,On-chip sensors,Radio frequency and wireless circuits
757,10010583_4,Hard and soft IP,Very large scale integration design
758,10010583_4,Input / output styles,Hard and soft IP
759,10010583_4,Standard cell libraries,Hard and soft IP
760,10010583_4,Analog and mixed-signal circuit synthesis,Analog and mixed-signal circuit design
761,10010583_4,Analog and mixed-signal circuit optimization,Analog and mixed-signal circuit design
762,10010583_4,Analog and mixed-signal circuits,Analog and mixed-signal circuit design
763,10010583_4,Application-specific instruction set processors,Application-specific integrated circuits
764,10010583_4,Application-specific processors,Application-specific integrated circuits
765,10010583_4,Application-specific integrated circuits,Application-specific integrated circuits
766,10010583_4,VLSI packaging,Very large scale integration design
767,10010583_4,Package-level interconnect,VLSI packaging
768,10010583_4,Die and wafer stacking,VLSI packaging
769,10010583_5,Energy generation and storage,Power and energy
770,10010583_5,Renewable energy,Energy generation and storage
771,10010583_5,Energy distribution,Power and energy
772,10010583_5,Power networks,Energy distribution
773,10010583_5,Smart grid,Power networks
774,10010583_5,Energy metering,Power networks
775,10010583_5,Power conversion,Power and energy
776,10010583_5,Batteries,Power conversion
777,10010583_5,Power estimation and optimization,Power and energy
778,10010583_5,Temperature simulation and estimation,Power and energy
779,10010583_5,Temperature optimization,Power and energy
780,10010583_5,Temperature monitoring,Power and energy
781,10010583_5,Temperature control,Power and energy
782,10010583_5,Thermal issues,Power and energy
783,10010583_5,Interconnect power issues,Power and energy
784,10010583_5,Circuits power issues,Power and energy
785,10010583_5,Chip-level power issues,Power and energy
786,10010583_5,Switching devices power issues,Power and energy
787,10010583_5,Platform power issues,Power and energy
788,10010583_5,Enterprise level and data centers power issues,Power and energy
789,10010583_5,Reusable energy storage,Power and energy
790,10010583_5,Fuel-based energy,Power and energy
791,10010583_6,Transistor-level synthesis,Electronic design automation
792,10010583_6,Datapath optimization,Electronic design automation
793,10010583_6,Clock-network synthesis,Electronic design automation
794,10010583_6,Hardware-software codesign,Electronic design automation
795,10010583_6,Timing analysis,Electronic design automation
796,10010583_6,High-level and register-transfer level synthesis,Electronic design automation
797,10010583_6,Circuit optimization,Electronic design automation
798,10010583_6,Placement,Electronic design automation
799,10010583_6,Wire routing,Electronic design automation
800,10010583_6,Electronic design automation,Electronic design automation
801,10010583_6,Modeling and parameter extraction,Electronic design automation
802,10010583_6,Best practices for EDA,Electronic design automation
803,10010583_6,Design databases for EDA,Electronic design automation
804,10010583_6,Hardware description languages and compilation,Electronic design automation
805,10010583_6,Compact delay models,Electronic design automation
806,10010583_6,Technology-mapping,Electronic design automation
807,10010583_6,Model-order reduction,Electronic design automation
808,10010583_6,Packaging,Electronic design automation
809,10010583_6,Software tools for EDA,Electronic design automation
810,10010583_6,Operations scheduling,Electronic design automation
811,10010583_6,Static timing analysis,Electronic design automation
812,10010583_6,Partitioning and floorplanning,Electronic design automation
813,10010583_6,Transition-based timing analysis,Electronic design automation
814,10010583_6,Physical synthesis,Electronic design automation
815,10010583_6,Sequential synthesis,Electronic design automation
816,10010583_6,Combinational synthesis,Electronic design automation
817,10010583_6,Logic synthesis,Electronic design automation
818,10010583_6,Physical design (EDA),Electronic design automation
819,10010583_6,Power grid design,Electronic design automation
820,10010583_7,Assertion checking,Functional verification
821,10010583_7,Theorem proving and SAT solving,Functional verification
822,10010583_7,Transaction-level verification,Functional verification
823,10010583_7,Design for debug,Functional verification
824,10010583_7,Equivalence checking,Functional verification
825,10010583_7,Model checking,Functional verification
826,10010583_7,Semi-formal verification,Functional verification
827,10010583_7,Design rule checking,Physical verification
828,10010583_7,Layout-versus-schematics,Physical verification
829,10010583_7,Power and thermal analysis,Physical verification
830,10010583_7,Timing analysis and sign-off,Functional verification
831,10010583_7,Coverage metrics,Functional verification
832,10010583_7,"Bug detection, localization, and diagnosis",Functional verification
833,10010583_7,Bug fixing (hardware),Functional verification
834,10010583_7,Simulation and emulation,Functional verification
835,10010583_7,Hardware validation,Functional verification
836,10010583_7,Post-manufacture validation and debug,Functional verification
837,10010583_8,Board- and system-level test,Hardware test
838,10010583_8,Hardware reliability screening,Hardware test
839,10010583_8,Test-pattern generation and fault simulation,Hardware test
840,10010583_8,Testing with distributed and parallel systems,Hardware test
841,10010583_8,Defect-based test,Hardware test
842,10010583_8,Built-in self-test,Hardware test
843,10010583_8,Design for testability,Hardware test
844,10010583_8,Online test and diagnostics,Hardware test
845,10010583_8,Memory test and repair,Hardware test
846,10010583_8,"Analog, mixed-signal and radio frequency test",Hardware test
847,10010583_8,Fault models and test metrics,Hardware test
848,10010583_8,Test data compression,Hardware test
849,10010583_9,Design for manufacturability,Hardware reliability
850,10010583_9,Redundancy,Hardware reliability
851,10010583_9,System-level fault tolerance,Hardware reliability
852,10010583_9,Error detection and error correction,System-level fault tolerance
853,10010583_9,Aging of circuits and systems,Hardware reliability
854,10010583_9,Transient errors and upsets,Aging of circuits and systems
855,10010583_9,Circuit hardening,Aging of circuits and systems
856,10010583_9,"Failure recovery, maintenance and self-repair",System-level fault tolerance
857,10010583_9,"Process, voltage and temperature variations",Aging of circuits and systems
858,10010583_9,Robustness,Hardware reliability
859,10010583_9,Failure prediction,Robustness
860,10010583_9,Safety critical systems,Robustness
861,10010583_9,Yield and cost optimization,Design for manufacturability
862,10010583_9,Process variations,Yield and cost optimization
863,10010583_9,Self-checking mechanisms,System-level fault tolerance
864,10010583_9,Fault tolerance,System-level fault tolerance
865,10010583_9,Early-life failures and infant mortality,Aging of circuits and systems
866,10010583_9,Yield and cost modeling,Yield and cost optimization
867,10010583_9,Signal integrity and noise analysis,Aging of circuits and systems
868,10011007_3,Software creation and management,Software development
869,10011007_3,Software development techniques,Software development
870,10011007_3,Software development methods,Software development techniques
871,10011007_3,Software design,Software development
872,10011007_3,Software design techniques,Software design
873,10011007_3,Software design engineering,Software design
874,10011007_3,Software testing and debugging,Software development
875,10011007_3,Software testing and debugging techniques,Software testing and debugging
876,10011007_3,Software maintenance,Software development
877,10011007_3,Maintaining software,Software maintenance
878,10011007_3,Software verification and validation,Software development
879,10011007_3,Software verification and validation techniques,Software verification and validation
880,10011007_3,Software development process management,Software development
881,10011007_3,Software development process management techniques,Software development process management
882,10011007_3,Software reverse engineering,Software development
883,10011007_3,Software reverse engineering techniques,Software reverse engineering
884,10011007_3,Software implementation planning,Software development
885,10011007_3,Software implementation planning techniques,Software implementation planning
886,10011007_3,Software evolution,Software development
887,10011007_3,Software evolution techniques,Software evolution
