,group,child,parent
581,10010405_2,"Enterprise ontologies, taxonomies and vocabularies",Reference models
582,10010405_2,IT architectures,Enterprise architectures
583,10010405_2,Service-oriented architectures,IT architectures
584,10010405_2,Event-driven architectures,IT architectures
585,10010405_2,Enterprise computing,IT architectures
586,10010405_2,Enterprise computing infrastructures,Enterprise computing
587,10010405_2,Enterprise data management,Enterprise architectures
588,10010405_2,Enterprise information systems,Enterprise architectures
589,10010405_2,Business intelligence,Enterprise architectures
590,10010405_2,Business-IT alignment,Business intelligence
591,10010405_2,Cross-organizational business processes,Business process management
592,10010405_2,Business rules,Business process management
593,10010405_2,IT governance,Enterprise architectures
594,10010405_3,Physics,Physical sciences and engineering
595,10010405_3,Mathematics and statistics,Physical sciences and engineering
596,10010405_3,Chemistry,Physical sciences and engineering
597,10010405_3,Astronomy,Physics
598,10010405_3,Earth and atmospheric sciences,Physics
599,10010405_3,Engineering,Physical sciences and engineering
600,10010405_3,Aerospace,Engineering
601,10010405_3,Avionics,Engineering
602,10010405_3,Computer-aided design,Engineering
603,10010405_3,Electronics,Engineering
604,10010405_3,Telecommunications,Electronics
605,10010405_3,Internet telephony,Telecommunications
606,10010405_3,Environmental sciences,Physical sciences and engineering
607,10010405_3,Archaeology,Environmental sciences
608,10010405_4,Computational biology,Life and medical sciences
609,10010405_4,Bioinformatics,Computational biology
610,10010405_4,Systems biology,Life and medical sciences
611,10010405_4,Genetics,Life and medical sciences
612,10010405_4,Genomics,Genetics
613,10010405_4,Computational genomics,Genomics
614,10010405_4,Transcriptomics,Genomics
615,10010405_4,Computational transcriptomics,Transcriptomics
616,10010405_4,Proteomics,Genomics
617,10010405_4,Computational proteomics,Proteomics
618,10010405_4,Molecular evolution,Genetics
619,10010405_4,Population genetics,Genetics
620,10010405_4,Molecular sequence analysis,Bioinformatics
621,10010405_4,Sequencing and genotyping technologies,Bioinformatics
622,10010405_4,Recognition of genes and regulatory elements,Bioinformatics
623,10010405_4,Molecular structural biology,Bioinformatics
624,10010405_4,Biological networks,Systems biology
625,10010405_4,Metabolomics / metabonomics,Systems biology
626,10010405_4,Imaging,Life and medical sciences
627,10010405_4,Health informatics,Life and medical sciences
628,10010405_4,Health care information systems,Health informatics
629,10010405_4,Consumer health,Health informatics
630,10010405_5,Law,"Law, social and behavioral sciences"
631,10010405_5,Sociology,"Law, social and behavioral sciences"
632,10010405_5,Anthropology,"Law, social and behavioral sciences"
633,10010405_5,Economics,"Law, social and behavioral sciences"
634,10010405_5,Psychology,"Law, social and behavioral sciences"
635,10010405_5,Ethnography,Anthropology
636,10010405_6,Investigation techniques,Computer forensics
637,10010405_6,"Evidence collection, storage and analysis",Computer forensics
638,10010405_6,System forensics,Computer forensics
639,10010405_6,Network forensics,Computer forensics
640,10010405_6,Data recovery,Computer forensics
641,10010405_6,Surveillance mechanisms,Investigation techniques
642,10010405_7,Fine arts,Arts and humanities
643,10010405_7,Performing arts,Arts and humanities
644,10010405_7,Media arts,Arts and humanities
645,10010405_7,Sound and music computing,Media arts
646,10010405_7,Language translation,Arts and humanities
647,10010405_7,Architecture (buildings),Fine arts
648,10010405_7,Computer-aided design,Architecture (buildings)
649,10010405_8,Personal computers and PC applications,Computers in other domains
650,10010405_8,Microcomputers,Personal computers and PC applications
651,10010405_8,Computing in government,Computers in other domains
652,10010405_8,E-government,Computing in government
653,10010405_8,Digital libraries and archives,Computers in other domains
654,10010405_8,Cartography,Computers in other domains
655,10010405_8,Voting / election technologies,Computers in other domains
656,10010405_8,Agriculture,Computers in other domains
657,10010405_8,Military,Computers in other domains
658,10010405_8,Cyberwarfare,Military
659,10010405_8,Publishing,Computers in other domains
660,10010405_8,Computer games,Computers in other domains
661,10010405_8,Word processors,Personal computers and PC applications
662,10010405_8,Spreadsheets,Personal computers and PC applications
663,10010405_9,Supply chain management,Industry and manufacturing
664,10010405_9,Operations research,Industry and manufacturing
665,10010405_9,Decision analysis,Operations research
666,10010405_9,Multi-criterion optimization and decision-making,Operations research
667,10010405_9,Forecasting,Operations research
668,10010405_9,Computer-aided manufacturing,Industry and manufacturing
669,10010405_9,Marketing,Industry and manufacturing
670,10010405_9,Consumer products,Marketing
671,10010405_9,Command and control,Industry and manufacturing
672,10010405_9,Transportation,Industry and manufacturing
673,10010583_1,PCB design and layout,Printed circuit boards
674,10010583_1,Electromagnetic interference and compatibility,Printed circuit boards
675,10010583_10,Quantum technologies,Emerging technologies
676,10010583_10,Quantum computation,Quantum technologies
677,10010583_10,Quantum communication and cryptography,Quantum technologies
678,10010583_10,Quantum error correction and fault tolerance,Quantum technologies
679,10010583_10,Emerging architectures,Emerging technologies
680,10010583_10,Reversible logic,Emerging architectures
681,10010583_10,Tunneling devices,Emerging architectures
682,10010583_10,Superconducting circuits,Emerging architectures
683,10010583_10,Emerging interfaces,Emerging technologies
684,10010583_10,Neural systems,Emerging interfaces
685,10010583_10,Cellular neural networks,Emerging interfaces
686,10010583_10,Bio-embedded electronics,Emerging interfaces
687,10010583_10,Emerging materials and devices,Emerging technologies
688,10010583_10,III-V compounds,Emerging materials and devices
689,10010583_10,Quantum dots and cellular automata,Emerging materials and devices
690,10010583_10,Nanoelectromechanical systems,Emerging materials and devices
691,10010583_10,Circuit substrates,Emerging materials and devices
692,10010583_10,Electromechanical systems,Emerging materials and devices
693,10010583_10,Emerging tools and methodologies,Emerging technologies
694,10010583_10,Analysis and design of emerging devices and systems,Emerging tools and methodologies
695,10010583_10,Emerging languages and compilers,Emerging tools and methodologies
696,10010583_10,Emerging simulation,Emerging tools and methodologies
697,10010583_10,Flexible and printable circuits,Emerging technologies
698,10010583_10,Carbon based electronics,Emerging technologies
699,10010583_10,Plasmonics,Emerging technologies
700,10010583_10,Memory and dense storage,Emerging technologies
701,10010583_10,Spintronics and magnetic technologies,Emerging technologies
702,10010583_10,Microelectromechanical systems,Emerging technologies
703,10010583_10,Biology-related information processing,Emerging technologies
704,10010583_10,Single electron devices,Emerging technologies
705,10010583_2,Sensor devices and platforms,Sensors and actuators
706,10010583_2,Wireless integrated network sensors,Sensors and actuators
707,10010583_2,Haptic devices,Sensors and actuators
708,10010583_2,Electro-mechanical devices,Sensors and actuators
709,10010583_2,Signal processing systems,Sensors and actuators
710,10010583_2,Digital signal processing,Signal processing systems
711,10010583_2,Noise reduction,Signal processing systems
712,10010583_2,Wireless devices,Sensors and actuators
713,10010583_2,"Communication hardware, interfaces and storage",Sensors and actuators
714,10010583_2,Buses and high-speed links,"Communication hardware, interfaces and storage"
715,10010583_2,Networking hardware,"Communication hardware, interfaces and storage"
716,10010583_2,External storage,"Communication hardware, interfaces and storage"
717,10010583_2,Tactile and hand-based interfaces,Sensors and actuators
718,10010583_2,Touch screens,Tactile and hand-based interfaces
719,10010583_2,Displays and imagers,Sensors and actuators
720,10010583_2,Scanners,Displays and imagers
721,10010583_2,Printers,Displays and imagers
722,10010583_2,Sound-based input / output,Sensors and actuators
723,10010583_2,Beamforming,Sound-based input / output
724,10010583_2,Sensor applications and deployments,Sensors and actuators
725,10010583_3,Interconnect,Integrated circuits
726,10010583_3,Metallic interconnect,Interconnect
727,10010583_3,Programmable interconnect,Interconnect
728,10010583_3,Radio frequency and wireless interconnect,Interconnect
729,10010583_3,Photonic and optical interconnect,Interconnect
730,10010583_3,Logic circuits,Integrated circuits
731,10010583_3,Combinational circuits,Logic circuits
732,10010583_3,Sequential circuits,Logic circuits
733,10010583_3,Asynchronous circuits,Logic circuits
734,10010583_3,Finite state machines,Sequential circuits
735,10010583_3,Memory,Integrated circuits
736,10010583_3,Static memory,Memory
737,10010583_3,Dynamic memory,Memory
738,10010583_3,Semiconductor memory,Memory
739,10010583_3,Non-volatile memory,Memory
740,10010583_3,Read-only memory,Memory
741,10010583_3,Reconfigurable logic and FPGAs,Integrated circuits
742,10010583_3,Programmable logic elements,Reconfigurable logic and FPGAs
743,10010583_3,Evolvable hardware,Reconfigurable logic and FPGAs
744,10010583_3,Reconfigurable logic applications,Reconfigurable logic and FPGAs
745,10010583_3,Transistors,Integrated circuits
746,10010583_3,Design modules and hierarchy,Integrated circuits
747,10010583_3,Arithmetic and datapath circuits,Integrated circuits
748,10010583_3,Input / output circuits,Integrated circuits
749,10010583_3,High-speed input / output,Input / output circuits
750,10010583_3,3D integrated circuits,Integrated circuits
751,10010583_3,Hardware accelerators,Integrated circuits
752,10010583_3,Logic families,Logic circuits
753,10010583_3,Digital switches,Logic circuits
754,10010583_4,VLSI system specification and constraints,Very large scale integration design
755,10010583_4,Application-specific VLSI designs,Very large scale integration design
756,10010583_4,Application-specific integrated circuits,Application-specific VLSI designs
757,10010583_4,Application-specific instruction set processors,Application-specific VLSI designs
758,10010583_4,Application-specific processors,Application-specific VLSI designs
759,10010583_4,System on a chip,Very large scale integration design
760,10010583_4,Network on chip,System on a chip
761,10010583_4,On-chip resource management,System on a chip
762,10010583_4,On-chip sensors,System on a chip
763,10010583_4,Analog and mixed-signal circuits,Very large scale integration design
764,10010583_4,Analog and mixed-signal circuit synthesis,Analog and mixed-signal circuits
765,10010583_4,Analog and mixed-signal circuit optimization,Analog and mixed-signal circuits
766,10010583_4,Data conversion,Analog and mixed-signal circuits
767,10010583_4,Design reuse and communication-based design,Very large scale integration design
768,10010583_4,Platform-based design,Design reuse and communication-based design
769,10010583_4,Design rules,Design reuse and communication-based design
770,10010583_4,Full-custom circuits,Very large scale integration design
771,10010583_4,Standard cell libraries,Full-custom circuits
772,10010583_4,Hard and soft IP,Full-custom circuits
773,10010583_4,VLSI design manufacturing considerations,Very large scale integration design
774,10010583_4,Economics of chip design and manufacturing,VLSI design manufacturing considerations
775,10010583_4,VLSI packaging,VLSI design manufacturing considerations
776,10010583_4,Package-level interconnect,VLSI packaging
777,10010583_4,Die and wafer stacking,VLSI packaging
778,10010583_4,Multi-chip modules,VLSI packaging
779,10010583_4,3D integrated circuits,Very large scale integration design
780,10010583_4,Wireline communication,3D integrated circuits
781,10010583_4,Radio frequency and wireless circuits,3D integrated circuits
782,10010583_4,Clock generation and timing,Very large scale integration design
783,10010583_4,Input / output styles,Clock generation and timing
784,10010583_5,Energy generation and storage,Power and energy
785,10010583_5,Renewable energy,Energy generation and storage
786,10010583_5,Reusable energy storage,Energy generation and storage
787,10010583_5,Batteries,Reusable energy storage
788,10010583_5,Power conversion,Power and energy
789,10010583_5,Switching devices power issues,Power conversion
790,10010583_5,Circuits power issues,Power conversion
791,10010583_5,Interconnect power issues,Power conversion
792,10010583_5,Platform power issues,Power and energy
793,10010583_5,Enterprise level and data centers power issues,Power and energy
794,10010583_5,Chip-level power issues,Power and energy
795,10010583_5,Temperature control,Power and energy
796,10010583_5,Temperature simulation and estimation,Power and energy
797,10010583_5,Temperature monitoring,Power and energy
798,10010583_5,Thermal issues,Power and energy
799,10010583_5,Energy metering,Power and energy
800,10010583_5,Power estimation and optimization,Power and energy
801,10010583_5,Impact on the environment,Power and energy
802,10010583_5,Smart grid,Power and energy
803,10010583_5,Power networks,Power and energy
804,10010583_5,Energy distribution,Power and energy
805,10010583_5,Fuel-based energy,Energy generation and storage
806,10010583_6,Physical design (EDA),Electronic design automation
807,10010583_6,Placement,Physical design (EDA)
808,10010583_6,Wire routing,Physical design (EDA)
809,10010583_6,Partitioning and floorplanning,Physical design (EDA)
810,10010583_6,Clock-network synthesis,Physical design (EDA)
811,10010583_6,Logic synthesis,Synthesis
812,10010583_6,High-level and register-transfer level synthesis,Synthesis
813,10010583_6,Sequential synthesis,Synthesis
814,10010583_6,Combinational synthesis,Synthesis
815,10010583_6,Transistor-level synthesis,Synthesis
816,10010583_6,Hardware description languages and compilation,Electronic design automation
817,10010583_6,Circuit optimization,Electronic design automation
818,10010583_6,Timing analysis,Electronic design automation
819,10010583_6,Static timing analysis,Timing analysis
820,10010583_6,Transition-based timing analysis,Timing analysis
821,10010583_6,Statistical timing analysis,Timing analysis
822,10010583_6,Power grid design,Electronic design automation
823,10010583_6,Packaging,Electronic design automation
824,10010583_6,Hardware-software codesign,Electronic design automation
825,10010583_6,Methodologies for EDA,Electronic design automation
826,10010583_6,Best practices for EDA,Electronic design automation
827,10010583_6,Design databases for EDA,Electronic design automation
828,10010583_6,Software tools for EDA,Electronic design automation
829,10010583_6,Modeling and parameter extraction,Electronic design automation
830,10010583_6,Model-order reduction,Electronic design automation
831,10010583_6,Compact delay models,Electronic design automation
832,10010583_6,Electrical-level simulation,Electronic design automation
833,10010583_6,Datapath optimization,Electronic design automation
834,10010583_6,Resource binding and sharing,Electronic design automation
835,10010583_6,Operations scheduling,Electronic design automation
836,10010583_6,Technology-mapping,Electronic design automation
837,10010583_7,Assertion checking,Functional verification
838,10010583_7,Equivalence checking,Functional verification
839,10010583_7,Model checking,Functional verification
840,10010583_7,Simulation and emulation,Functional verification
841,10010583_7,Semi-formal verification,Functional verification
842,10010583_7,Theorem proving and SAT solving,Functional verification
843,10010583_7,Coverage metrics,Functional verification
844,10010583_7,Design for debug,Functional verification
845,10010583_7,Transaction-level verification,Functional verification
846,10010583_7,"Bug detection, localization and diagnosis",Functional verification
847,10010583_7,Bug fixing (hardware),Functional verification
848,10010583_7,Hardware validation,Functional verification
849,10010583_7,Physical verification,Hardware validation
850,10010583_7,Layout-versus-schematics,Physical verification
851,10010583_7,Design rule checking,Physical verification
852,10010583_7,Post-manufacture validation and debug,Hardware validation
853,10010583_7,Power and thermal analysis,Hardware validation
854,10010583_7,Timing analysis and sign-off,Hardware validation
855,10010583_8,Design for testability,Hardware test
856,10010583_8,Built-in self-test,Design for testability
857,10010583_8,Fault models and test metrics,Hardware test
858,10010583_8,Test-pattern generation and fault simulation,Fault models and test metrics
859,10010583_8,Defect-based test,Fault models and test metrics
860,10010583_8,Memory test and repair,Hardware test
861,10010583_8,Test data compression,Hardware test
862,10010583_8,Online test and diagnostics,Hardware test
863,10010583_8,Board- and system-level test,Hardware test
864,10010583_8,"Analog, mixed-signal and radio frequency test",Hardware test
865,10010583_8,Testing with distributed and parallel systems,Hardware test
866,10010583_8,Hardware reliability screening,Hardware test
867,10010583_9,Fault tolerance,Hardware reliability
868,10010583_9,System-level fault tolerance,Fault tolerance
869,10010583_9,Redundancy,Fault tolerance
870,10010583_9,Error detection and error correction,Fault tolerance
871,10010583_9,Transient errors and upsets,Hardware reliability
872,10010583_9,Aging of circuits and systems,Hardware reliability
873,10010583_9,Early-life failures and infant mortality,Hardware reliability
874,10010583_9,"Process, voltage and temperature variations",Hardware reliability
875,10010583_9,Process variations,"Process, voltage and temperature variations"
876,10010583_9,Yield and cost modeling,Hardware reliability
877,10010583_9,Yield and cost optimization,Yield and cost modeling
878,10010583_9,Design for manufacturability,Hardware reliability
879,10010583_9,Robustness,Hardware reliability
880,10010583_9,Signal integrity and noise analysis,Hardware reliability
881,10010583_9,Failure prediction,Hardware reliability
882,10010583_9,"Failure recovery, maintenance and self-repair",Hardware reliability
883,10010583_9,Safety critical systems,Hardware reliability
884,10010583_9,Self-checking mechanisms,Hardware reliability
885,10010583_9,Circuit hardening,Hardware reliability
886,10011007_3,Agile software development,Software development methods
887,10011007_3,Spiral model,Software development methods
888,10011007_3,Waterfall model,Software development methods
889,10011007_3,V-model,Software development methods
890,10011007_3,Object oriented development,Software development techniques
891,10011007_3,Design patterns,Software development techniques
892,10011007_3,Software design engineering,Software development techniques
893,10011007_3,Software testing and debugging,Software development techniques
894,10011007_3,Software verification and validation,Software development techniques
895,10011007_3,Acceptance testing,Software development techniques
896,10011007_3,Software prototyping,Software development methods
897,10011007_3,Software product lines,Software development methods
898,10011007_3,Rapid application development,Software development methods
899,10011007_3,Genetic programming,Software development techniques
900,10011007_3,Search-based software engineering,Software development techniques
901,10011007_3,Automatic programming,Software development techniques
902,10011007_3,Collaboration in software development,Software development methods
903,10011007_3,Programming teams,Software development methods
904,10011007_3,Pair programming,Software development methods
905,10011007_3,Requirements analysis,Software development techniques
906,10011007_3,Use cases,Software development techniques
907,10011007_3,Designing software,Software development techniques
908,10011007_3,Software implementation planning,Software development techniques
909,10011007_3,Risk management,Software development techniques
910,10011007_3,Error handling and recovery,Software development techniques
911,10011007_3,Software post-development issues,Software development methods
912,10011007_3,Software evolution,Software development methods
913,10011007_3,Maintaining software,Software development methods
914,10011007_3,Software reverse engineering,Software development techniques
915,10011007_3,Software defect analysis,Software development techniques
916,10011007_3,Software design tradeoffs,Software development techniques
917,10011007_3,Capability Maturity Model,Software development methods
918,10011007_3,Process validation,Software development methods
919,10011007_3,Software development process management,Software development methods
920,10011007_3,Open source model,Software development methods
921,10011007_3,Software version control,Software development methods
922,10011007_3,System administration,Software development methods
923,10011007_3,Documentation,Software development techniques
924,10011007_3,Traceability,Software development techniques
925,10011007_3,Backup procedures,Software development techniques
926,10011007_3,Walkthroughs,Software development techniques
927,10011007_3,Operational analysis,Software development techniques
928,10011007_3,Fault tree analysis,Software development techniques
929,10011007_3,Formal software verification,Software development techniques
930,10011007_3,Empirical software validation,Software development techniques
931,10011007_3,Software creation and management,Software development techniques
932,10011007_3,Reusability,Software development techniques
933,10011007_3,Designing software,Software development techniques
934,10011007_3,Software design techniques,Software development techniques
