,group,child,parent
569,10010147_8,Concurrent programming languages,Concurrent computing methodologies
570,10010405_10,E-learning,Education
571,10010405_10,Distance learning,E-learning
572,10010405_10,Computer-assisted instruction,E-learning
573,10010405_10,Computer-managed instruction,E-learning
574,10010405_10,Interactive learning environments,E-learning
575,10010405_10,Collaborative learning,E-learning
576,10010405_10,Learning management systems,E-learning
577,10010405_10,Digital libraries and archives,Education
578,10010405_11,Document preparation,Document management
579,10010405_11,Markup languages,Document preparation
580,10010405_11,Document scripting languages,Document preparation
581,10010405_11,Format and notation,Document preparation
582,10010405_11,Document capture,Document management
583,10010405_11,Document scanning,Document capture
584,10010405_11,Optical character recognition,Document capture
585,10010405_11,Online handwriting recognition,Document capture
586,10010405_11,Document analysis,Document management
587,10010405_11,Document metadata,Document analysis
588,10010405_11,Annotation,Document analysis
589,10010405_11,Text editing,Document management
590,10010405_11,Hypertext / hypermedia creation,Document management
591,10010405_11,Multi / mixed media creation,Document management
592,10010405_11,Graphics recognition and interpretation,Document management
593,10010405_11,Image composition,Document management
594,10010405_11,Version control,Document management
595,10010405_11,Document searching,Document management
596,10010405_2,Enterprise architecture management,Enterprise architecture
597,10010405_2,Enterprise architectures,Enterprise architecture
598,10010405_2,Enterprise modeling,Enterprise architecture
599,10010405_2,IT architectures,Enterprise architecture
600,10010405_2,Business process management,Enterprise architecture
601,10010405_2,Enterprise information systems,Enterprise architecture
602,10010405_2,Business intelligence,Enterprise architecture
603,10010405_2,Business-IT alignment,Enterprise architecture
604,10010405_2,IT governance,Enterprise architecture
605,10010405_2,Enterprise interoperability,Enterprise architecture
606,10010405_2,Enterprise computing infrastructures,Enterprise architecture
607,10010405_2,Enterprise computing,Enterprise architecture
608,10010405_2,"Enterprise ontologies, taxonomies and vocabularies",Enterprise architecture
609,10010405_2,Enterprise architecture frameworks,Enterprise architecture
610,10010405_2,Reference models,Enterprise architecture
611,10010405_2,Enterprise architecture modeling,Enterprise architecture
612,10010405_2,Business process management systems,Business process management
613,10010405_2,Business process modeling,Business process management
614,10010405_2,Business process monitoring,Business process management
615,10010405_2,Service-oriented architectures,IT architectures
616,10010405_2,Event-driven architectures,IT architectures
617,10010405_2,Enterprise application integration,Enterprise information systems
618,10010405_2,Enterprise data management,Enterprise information systems
619,10010405_2,Information integration and interoperability,Enterprise information systems
620,10010405_2,Cross-organizational business processes,Business process management
621,10010405_2,Business rules,Business process management
622,10010405_3,Engineering,Physical sciences and engineering
623,10010405_3,Aerospace,Engineering
624,10010405_3,Avionics,Aerospace
625,10010405_3,Electronics,Engineering
626,10010405_3,Telecommunications,Engineering
627,10010405_3,Internet telephony,Telecommunications
628,10010405_3,Computer-aided design,Engineering
629,10010405_3,Mathematics and statistics,Physical sciences and engineering
630,10010405_3,Chemistry,Physical sciences and engineering
631,10010405_3,Physics,Physical sciences and engineering
632,10010405_3,Earth and atmospheric sciences,Physical sciences and engineering
633,10010405_3,Astronomy,Physical sciences and engineering
634,10010405_3,Environmental sciences,Physical sciences and engineering
635,10010405_4,Bioinformatics,Life and medical sciences
636,10010405_4,Computational biology,Life and medical sciences
637,10010405_4,Genomics,Computational biology
638,10010405_4,Proteomics,Computational biology
639,10010405_4,Transcriptomics,Computational biology
640,10010405_4,Molecular evolution,Computational biology
641,10010405_4,Systems biology,Computational biology
642,10010405_4,Computational genomics,Genomics
643,10010405_4,Computational proteomics,Proteomics
644,10010405_4,Computational transcriptomics,Transcriptomics
645,10010405_4,Molecular sequence analysis,Genomics
646,10010405_4,Recognition of genes and regulatory elements,Genomics
647,10010405_4,Sequencing and genotyping technologies,Genomics
648,10010405_4,Population genetics,Genetics
649,10010405_4,Molecular structural biology,Proteomics
650,10010405_4,Health informatics,Life and medical sciences
651,10010405_4,Health care information systems,Health informatics
652,10010405_4,Consumer health,Life and medical sciences
653,10010405_4,Biological networks,Systems biology
654,10010405_4,Imaging,Life and medical sciences
655,10010405_4,Metabolomics / metabonomics,Life and medical sciences
656,10010405_4,Genetics,Life and medical sciences
657,10010405_5,Psychology,Social and behavioral sciences
658,10010405_5,Sociology,Social and behavioral sciences
659,10010405_5,Anthropology,Social and behavioral sciences
660,10010405_5,Economics,Social and behavioral sciences
661,10010405_5,Law,Social and behavioral sciences
662,10010405_5,Ethnography,Anthropology
663,10010405_6,System forensics,Computer forensics
664,10010405_6,Data recovery,Computer forensics
665,10010405_6,"Evidence collection, storage and analysis",Computer forensics
666,10010405_6,Investigation techniques,Computer forensics
667,10010405_6,Network forensics,Computer forensics
668,10010405_6,Surveillance mechanisms,Computer forensics
669,10010405_7,Fine arts,Arts and humanities
670,10010405_7,Performing arts,Arts and humanities
671,10010405_7,Media arts,Fine arts
672,10010405_7,Sound and music computing,Performing arts
673,10010405_7,Language translation,Arts and humanities
674,10010405_7,Architecture (buildings),Arts and humanities
675,10010405_7,Computer-aided design,Arts and humanities
676,10010405_8,E-government,Computing in government
677,10010405_8,Voting / election technologies,Computing in government
678,10010405_8,Military,Computing in government
679,10010405_8,Cyberwarfare,Computing in government
680,10010405_8,Computers in other domains,Computing in government
681,10010405_8,Personal computers and PC applications,Computing in government
682,10010405_8,Word processors,Personal computers and PC applications
683,10010405_8,Spreadsheets,Personal computers and PC applications
684,10010405_8,Cartography,Computing in government
685,10010405_8,Digital libraries and archives,Computing in government
686,10010405_8,Publishing,Computing in government
687,10010405_8,Agriculture,Computers in other domains
688,10010405_8,Microcomputers,Personal computers and PC applications
689,10010405_9,Decision analysis,Operations research
690,10010405_9,Multi-criterion optimization and decision-making,Operations research
691,10010405_9,Supply chain management,Operations research
692,10010405_9,Industry and manufacturing,Supply chain management
693,10010405_9,Computer-aided manufacturing,Industry and manufacturing
694,10010405_9,Transportation,Supply chain management
695,10010405_9,Forecasting,Operations research
696,10010405_9,Marketing,Operations research
697,10010405_9,Consumer products,Marketing
698,10010405_9,Command and control,Operations research
699,10010583_1,PCB design and layout,Printed circuit boards
700,10010583_1,Electromagnetic interference and compatibility,Printed circuit boards
701,10010583_10,Emerging tools and methodologies,Emerging technologies
702,10010583_10,Quantum technologies,Emerging technologies
703,10010583_10,Quantum communication and cryptography,Quantum technologies
704,10010583_10,Quantum computation,Quantum technologies
705,10010583_10,Quantum error correction and fault tolerance,Quantum technologies
706,10010583_10,Quantum dots and cellular automata,Quantum technologies
707,10010583_10,Nanotechnology and Microtechnology,Emerging technologies
708,10010583_10,Nanoelectromechanical systems,Nanotechnology and Microtechnology
709,10010583_10,Microelectromechanical systems,Nanotechnology and Microtechnology
710,10010583_10,Electromechanical systems,Nanotechnology and Microtechnology
711,10010583_10,Emerging Materials and Devices,Emerging technologies
712,10010583_10,III-V compounds,Emerging Materials and Devices
713,10010583_10,Carbon based electronics,Emerging Materials and Devices
714,10010583_10,Single electron devices,Emerging Materials and Devices
715,10010583_10,Superconducting circuits,Emerging Materials and Devices
716,10010583_10,Spintronics and magnetic technologies,Emerging Materials and Devices
717,10010583_10,Biology-related Information Processing,Emerging technologies
718,10010583_10,Biology-related information processing,Biology-related Information Processing
719,10010583_10,Bio-embedded electronics,Biology-related Information Processing
720,10010583_10,Neural systems,Biology-related Information Processing
721,10010583_10,Emerging Architectures and Interfaces,Emerging technologies
722,10010583_10,Emerging architectures,Emerging Architectures and Interfaces
723,10010583_10,Emerging interfaces,Emerging Architectures and Interfaces
724,10010583_10,Flexible and printable circuits,Emerging Architectures and Interfaces
725,10010583_10,Circuit substrates,Emerging Architectures and Interfaces
726,10010583_10,Optical and Photonic Technologies,Emerging technologies
727,10010583_10,Emerging optical and photonic technologies,Optical and Photonic Technologies
728,10010583_10,Plasmonics,Optical and Photonic Technologies
729,10010583_10,Simulation and Analysis,Emerging technologies
730,10010583_10,Emerging simulation,Simulation and Analysis
731,10010583_10,Analysis and design of emerging devices and systems,Simulation and Analysis
732,10010583_10,Memory and Storage,Emerging technologies
733,10010583_10,Memory and dense storage,Memory and Storage
734,10010583_10,Tunneling Devices and Reversible Logic,Emerging technologies
735,10010583_10,Tunneling devices,Tunneling Devices and Reversible Logic
736,10010583_10,Reversible logic,Tunneling Devices and Reversible Logic
737,10010583_10,Cellular Neural Networks and Emerging Languages and Compilers,Emerging technologies
738,10010583_10,Cellular neural networks,Cellular Neural Networks and Emerging Languages and Compilers
739,10010583_10,Emerging languages and compilers,Cellular Neural Networks and Emerging Languages and Compilers
740,10010583_2,Input/Output Devices,Computer Hardware
741,10010583_2,Touch screens,Input/Output Devices
742,10010583_2,Displays and imagers,Input/Output Devices
743,10010583_2,Printers,Input/Output Devices
744,10010583_2,Scanners,Input/Output Devices
745,10010583_2,Haptic devices,Input/Output Devices
746,10010583_2,Sensors and Actuators,Computer Hardware
747,10010583_2,Sensor devices and platforms,Sensors and Actuators
748,10010583_2,Sensors and actuators,Sensors and Actuators
749,10010583_2,Wireless integrated network sensors,Sensors and Actuators
750,10010583_2,Communication and Networking,Computer Hardware
751,10010583_2,Wireless devices,Communication and Networking
752,10010583_2,Buses and high-speed links,Communication and Networking
753,10010583_2,Networking hardware,Communication and Networking
754,10010583_2,"Communication hardware, interfaces and storage",Communication and Networking
755,10010583_2,Signal Processing,Computer Hardware
756,10010583_2,Digital signal processing,Signal Processing
757,10010583_2,Signal processing systems,Signal Processing
758,10010583_2,Noise reduction,Signal Processing
759,10010583_2,Beamforming,Signal Processing
760,10010583_2,Storage,Computer Hardware
761,10010583_2,External storage,Storage
762,10010583_2,Interfaces and Interactions,Computer Hardware
763,10010583_2,Tactile and hand-based interfaces,Interfaces and Interactions
764,10010583_2,Sound-based input/output,Interfaces and Interactions
765,10010583_2,Electro-Mechanical Systems,Computer Hardware
766,10010583_2,Electro-mechanical devices,Electro-Mechanical Systems
767,10010583_3,Reconfigurable logic and FPGAs,Integrated circuits
768,10010583_3,Logic circuits,Integrated circuits
769,10010583_3,Transistors,Integrated circuits
770,10010583_3,Semiconductor memory,Integrated circuits
771,10010583_3,Interconnect,Integrated circuits
772,10010583_3,Asynchronous circuits,Integrated circuits
773,10010583_3,Finite state machines,Integrated circuits
774,10010583_3,Hardware accelerators,Integrated circuits
775,10010583_3,Input / output circuits,Integrated circuits
776,10010583_3,Logic families,Integrated circuits
777,10010583_3,Design modules and hierarchy,Integrated circuits
778,10010583_3,Evolvable hardware,Integrated circuits
779,10010583_3,3D integrated circuits,Integrated circuits
780,10010583_3,Digital switches,Integrated circuits
781,10010583_3,Reconfigurable logic applications,Reconfigurable logic and FPGAs
782,10010583_3,Programmable logic elements,Reconfigurable logic and FPGAs
783,10010583_3,Arithmetic and datapath circuits,Logic circuits
784,10010583_3,Combinational circuits,Logic circuits
785,10010583_3,Sequential circuits,Logic circuits
786,10010583_3,Static memory,Semiconductor memory
787,10010583_3,Dynamic memory,Semiconductor memory
788,10010583_3,Non-volatile memory,Semiconductor memory
789,10010583_3,Read-only memory,Non-volatile memory
790,10010583_3,Metallic interconnect,Interconnect
791,10010583_3,Photonic and optical interconnect,Interconnect
792,10010583_3,Radio frequency and wireless interconnect,Interconnect
793,10010583_3,Programmable interconnect,Interconnect
794,10010583_3,High-speed input / output,Input / output circuits
795,10010583_4,Full-custom circuits,Very large scale integration design
796,10010583_4,Analog and mixed-signal circuits,Very large scale integration design
797,10010583_4,Analog and mixed-signal circuit synthesis,Very large scale integration design
798,10010583_4,Analog and mixed-signal circuit optimization,Very large scale integration design
799,10010583_4,Design rules,Very large scale integration design
800,10010583_4,Standard cell libraries,Very large scale integration design
801,10010583_4,Hard and soft IP,Very large scale integration design
802,10010583_4,Design reuse and communication-based design,Very large scale integration design
803,10010583_4,Platform-based design,Very large scale integration design
804,10010583_4,System on a chip,Very large scale integration design
805,10010583_4,Network on chip,Very large scale integration design
806,10010583_4,Application specific integrated circuits,Very large scale integration design
807,10010583_4,Application specific instruction set processors,Very large scale integration design
808,10010583_4,Application-specific VLSI designs,Very large scale integration design
809,10010583_4,Application specific processors,Very large scale integration design
810,10010583_4,VLSI design manufacturing considerations,Very large scale integration design
811,10010583_4,Economics of chip design and manufacturing,Very large scale integration design
812,10010583_4,3D integrated circuits,Very large scale integration design
813,10010583_4,On-chip resource management,Very large scale integration design
814,10010583_4,On-chip sensors,Very large scale integration design
815,10010583_4,Multi-chip modules,Very large scale integration design
816,10010583_4,Die and wafer stacking,Very large scale integration design
817,10010583_4,Package-level interconnect,Very large scale integration design
818,10010583_4,Radio frequency and wireless circuits,Very large scale integration design
819,10010583_4,Wireline communication,Very large scale integration design
820,10010583_4,Clock generation and timing,Very large scale integration design
821,10010583_4,Data conversion,Very large scale integration design
822,10010583_4,Input/output styles,Very large scale integration design
823,10010583_4,VLSI system specification and constraints,Very large scale integration design
824,10010583_5,Energy generation and storage,Power and energy
825,10010583_5,Power conversion,Power and energy
826,10010583_5,Power distribution,Power and energy
827,10010583_5,Smart grid,Power distribution
828,10010583_5,Energy metering,Power distribution
829,10010583_5,Platform power issues,Power and energy
830,10010583_5,Chip-level power issues,Power and energy
831,10010583_5,Interconnect power issues,Power and energy
832,10010583_5,Circuits power issues,Power and energy
833,10010583_5,Switching devices power issues,Power and energy
834,10010583_5,Temperature optimization,Power and energy
835,10010583_5,Temperature monitoring,Power and energy
836,10010583_5,Temperature control,Power and energy
837,10010583_5,Temperature simulation and estimation,Power and energy
838,10010583_5,Thermal issues,Power and energy
839,10010583_5,Power estimation and optimization,Power and energy
840,10010583_5,Power networks,Power and energy
841,10010583_5,Enterprise level and data centers power issues,Power and energy
842,10010583_5,Impact on the environment,Power and energy
843,10010583_5,Batteries,Energy generation and storage
844,10010583_5,Fuel-based energy,Energy generation and storage
845,10010583_5,Renewable energy,Energy generation and storage
846,10010583_5,Reusable energy storage,Energy generation and storage
847,10010583_6,Physical design (EDA),Electronic design automation
848,10010583_6,Partitioning and floorplanning,Physical design (EDA)
849,10010583_6,Placement,Physical design (EDA)
850,10010583_6,Routing,Physical design (EDA)
851,10010583_6,Clock-network synthesis,Physical design (EDA)
852,10010583_6,Physical synthesis,Physical design (EDA)
853,10010583_6,Logic synthesis,Electronic design automation
854,10010583_6,High-level and register-transfer level synthesis,Logic synthesis
855,10010583_6,Combinational synthesis,Logic synthesis
856,10010583_6,Sequential synthesis,Logic synthesis
857,10010583_6,Technology-mapping,Logic synthesis
858,10010583_6,Timing analysis,Electronic design automation
859,10010583_6,Static timing analysis,Timing analysis
860,10010583_6,Statistical timing analysis,Timing analysis
861,10010583_6,Transition-based timing analysis,Timing analysis
862,10010583_6,Circuit optimization,Electronic design automation
863,10010583_6,Datapath optimization,Circuit optimization
864,10010583_6,Compact delay models,Circuit optimization
865,10010583_6,Model-order reduction,Circuit optimization
866,10010583_6,Resource binding and sharing,Electronic design automation
867,10010583_6,Packaging,Electronic design automation
868,10010583_6,Operations scheduling,Electronic design automation
869,10010583_6,Power grid design,Electronic design automation
870,10010583_6,Software tools for EDA,Electronic design automation
871,10010583_6,Hardware description languages and compilation,Electronic design automation
872,10010583_6,Hardware-software codesign,Electronic design automation
873,10010583_6,Methodologies for EDA,Electronic design automation
874,10010583_6,Design databases for EDA,Electronic design automation
875,10010583_6,Modeling and parameter extraction,Electronic design automation
876,10010583_6,Transistor-level synthesis,Logic synthesis
877,10010583_6,Best practices for EDA,Methodologies for EDA
878,10010583_7,Functional verification,Verification and Validation
879,10010583_7,Simulation and emulation,Functional verification
880,10010583_7,Assertion checking,Functional verification
881,10010583_7,Coverage metrics,Functional verification
882,10010583_7,Equivalence checking,Functional verification
883,10010583_7,Formal verification,Verification and Validation
884,10010583_7,Model checking,Formal verification
885,10010583_7,Theorem proving and SAT solving,Formal verification
886,10010583_7,Physical verification,Verification and Validation
887,10010583_7,Layout-versus-schematics,Physical verification
888,10010583_7,Design rule checking,Physical verification
889,10010583_7,Timing analysis and sign-off,Physical verification
890,10010583_7,Post-manufacture validation and debug,Verification and Validation
891,10010583_7,"Bug detection, localization and diagnosis",Post-manufacture validation and debug
892,10010583_7,Bug fixing (hardware),Post-manufacture validation and debug
893,10010583_7,Semi-formal verification,Verification and Validation
894,10010583_7,Transaction-level verification,Verification and Validation
895,10010583_7,Hardware validation,Verification and Validation
896,10010583_7,Design for debug,Verification and Validation
897,10010583_8,Design for testability,Hardware test
898,10010583_8,Test-pattern generation and fault simulation,Hardware test
899,10010583_8,Fault models and test metrics,Hardware test
900,10010583_8,Built-in self-test,Hardware test
901,10010583_8,Board- and system-level test,Hardware test
902,10010583_8,Memory test and repair,Hardware test
903,10010583_8,"Analog, mixed-signal and radio frequency test",Hardware test
904,10010583_8,Defect-based test,Hardware test
905,10010583_8,Online test and diagnostics,Hardware test
906,10010583_8,Hardware reliability screening,Hardware test
907,10010583_8,Test data compression,Hardware test
908,10010583_8,Testing with distributed and parallel systems,Hardware test
909,10010583_9,Design for manufacturability,Hardware reliability
910,10010583_9,Yield and cost optimization,Hardware reliability
911,10010583_9,Yield and cost modeling,Yield and cost optimization
912,10010583_9,Fault tolerance,Hardware reliability
913,10010583_9,System-level fault tolerance,Fault tolerance
914,10010583_9,Circuit hardening,Fault tolerance
915,10010583_9,Redundancy,Fault tolerance
916,10010583_9,"Failure recovery, maintenance and self-repair",Fault tolerance
917,10010583_9,Self-checking mechanisms,Fault tolerance
918,10010583_9,Error detection and error correction,Fault tolerance
919,10010583_9,Transient errors and upsets,Hardware reliability
920,10010583_9,Early-life failures and infant mortality,Hardware reliability
921,10010583_9,Process variations,Hardware reliability
922,10010583_9,"Process, voltage and temperature variations",Hardware reliability
923,10010583_9,Signal integrity and noise analysis,Hardware reliability
924,10010583_9,Aging of circuits and systems,Hardware reliability
925,10010583_9,Robustness,Hardware reliability
926,10010583_9,Safety critical systems,Hardware reliability
927,10010583_9,Failure prediction,Hardware reliability
928,10011007_3,Software development methods,Software development techniques
929,10011007_3,Agile software development,Software development methods
930,10011007_3,Spiral model,Software development methods
931,10011007_3,Waterfall model,Software development methods
932,10011007_3,V-model,Software development methods
933,10011007_3,Software design techniques,Software development techniques
934,10011007_3,Object oriented development,Software design techniques
935,10011007_3,Design patterns,Software design techniques
936,10011007_3,Flowcharts,Software design techniques
937,10011007_3,Use cases,Software design techniques
938,10011007_3,Software verification and validation,Software development techniques
939,10011007_3,Formal software verification,Software verification and validation
940,10011007_3,Software testing and debugging,Software verification and validation
941,10011007_3,Acceptance testing,Software verification and validation
942,10011007_3,Risk management,Software development techniques
943,10011007_3,Collaboration in software development,Software development techniques
944,10011007_3,Programming teams,Collaboration in software development
945,10011007_3,Software creation and management,Software development techniques
946,10011007_3,Software implementation planning,Software creation and management
947,10011007_3,Software prototyping,Software creation and management
948,10011007_3,Software post-development issues,Software creation and management
949,10011007_3,Software evolution,Software creation and management
950,10011007_3,Maintenance,Software creation and management
951,10011007_3,Software reverse engineering,Software development techniques
952,10011007_3,Search-based software engineering,Software development techniques
953,10011007_3,Genetic programming,Software development techniques
954,10011007_3,Process validation,Software verification and validation
955,10011007_3,Empirical software validation,Software verification and validation
956,10011007_3,Software defect analysis,Software verification and validation
957,10011007_3,Error handling and recovery,Software design techniques
958,10011007_3,Backup procedures,Software design techniques
959,10011007_3,Reusability,Software design techniques
960,10011007_3,Traceability,Software design techniques
961,10011007_3,Pair programming,Collaboration in software development
962,10011007_3,Walkthroughs,Collaboration in software development
963,10011007_3,Capability Maturity Model,Software development process management
964,10011007_3,Operational analysis,Software development process management
965,10011007_3,Automatic programming,Software development techniques
966,10011007_3,Software design engineering,Software development techniques
967,10011007_3,System administration,Software creation and management
968,10011007_3,Documentation,Software creation and management
969,10011007_3,Open source model,Software development methods
970,10011007_3,Software product lines,Software development methods
971,10011007_3,Designing software,Software development techniques
972,10011007_3,Requirements analysis,Software development techniques
973,10011007_3,Software version control,Software creation and management
