,group,child,parent
570,10010405_6,System forensics,Computer forensics
571,10010405_6,Network forensics,Computer forensics
572,10010405_6,"Evidence collection, storage and analysis",Computer forensics
573,10010405_6,Investigation techniques,Computer forensics
574,10010405_6,Surveillance mechanisms,Computer forensics
575,10010405_6,Data recovery,Computer forensics
576,10010405_7,Fine arts,Arts and humanities
577,10010405_7,Performing arts,Arts and humanities
578,10010405_7,Media arts,Arts and humanities
579,10010405_7,Computer-aided design,Fine arts
580,10010405_7,Architecture (buildings),Fine arts
581,10010405_7,Sound and music computing,Performing arts
582,10010405_7,Language translation,Media arts
583,10010405_8,E-government,Computers in other domains
584,10010405_8,Voting / election technologies,Computers in other domains
585,10010405_8,Agriculture,Computers in other domains
586,10010405_8,Publishing,Computers in other domains
587,10010405_8,Word processors,Publishing
588,10010405_8,Spreadsheets,Publishing
589,10010405_8,Military,Computers in other domains
590,10010405_8,Cyberwarfare,Military
591,10010405_8,Cartography,Computers in other domains
592,10010405_8,Computer games,Computers in other domains
593,10010405_8,Digital libraries and archives,Computers in other domains
594,10010405_8,Personal computers and PC applications,Computers in other domains
595,10010405_8,Microcomputers,Personal computers and PC applications
596,10010405_9,Consumer products,Industry and manufacturing
597,10010405_9,Marketing,Industry and manufacturing
598,10010405_9,Transportation,Industry and manufacturing
599,10010405_9,Supply chain management,Industry and manufacturing
600,10010405_9,Operations research,Industry and manufacturing
601,10010405_9,Decision analysis,Operations research
602,10010405_9,Forecasting,Operations research
603,10010405_9,Multi-criterion optimization and decision-making,Operations research
604,10010405_9,Computer-aided manufacturing,Industry and manufacturing
605,10010405_9,Command and control,Supply chain management
606,10010583_1,PCB design and layout,Printed circuit boards
607,10010583_1,Electromagnetic interference and compatibility,Printed circuit boards
608,10010583_10,Quantum technologies,Emerging technologies
609,10010583_10,Quantum computation,Quantum technologies
610,10010583_10,Quantum communication and cryptography,Quantum technologies
611,10010583_10,Quantum error correction and fault tolerance,Quantum technologies
612,10010583_10,Neural systems,Emerging technologies
613,10010583_10,Cellular neural networks,Neural systems
614,10010583_10,Microelectromechanical systems,Emerging technologies
615,10010583_10,Nanoelectromechanical systems,Microelectromechanical systems
616,10010583_10,Plasmonics,Emerging technologies
617,10010583_10,Emerging interfaces,Emerging technologies
618,10010583_10,Emerging optical and photonic technologies,Emerging technologies
619,10010583_10,Emerging tools and methodologies,Emerging technologies
620,10010583_10,Emerging architectures,Emerging technologies
621,10010583_10,Emerging languages and compilers,Emerging technologies
622,10010583_10,Reversible logic,Emerging technologies
623,10010583_10,Single electron devices,Emerging technologies
624,10010583_10,Carbon based electronics,Emerging technologies
625,10010583_10,Spintronics and magnetic technologies,Emerging technologies
626,10010583_10,III-V compounds,Emerging technologies
627,10010583_10,Flexible and printable circuits,Emerging technologies
628,10010583_10,Memory and dense storage,Emerging technologies
629,10010583_10,Tunneling devices,Emerging technologies
630,10010583_10,Analysis and design of emerging devices and systems,Emerging technologies
631,10010583_10,Superconducting circuits,Emerging technologies
632,10010583_2,Networking hardware,"Communication hardware, interfaces and storage"
633,10010583_2,Wireless devices,"Communication hardware, interfaces and storage"
634,10010583_2,Signal processing systems,"Communication hardware, interfaces and storage"
635,10010583_2,Digital signal processing,Signal processing systems
636,10010583_2,Noise reduction,Signal processing systems
637,10010583_2,Sensors and actuators,"Communication hardware, interfaces and storage"
638,10010583_2,Sensor devices and platforms,Sensors and actuators
639,10010583_2,Sensor applications and deployments,Sensors and actuators
640,10010583_2,Wireless integrated network sensors,Sensors and actuators
641,10010583_2,Haptic devices,"Communication hardware, interfaces and storage"
642,10010583_2,Touch screens,Haptic devices
643,10010583_2,Tactile and hand-based interfaces,Haptic devices
644,10010583_2,Displays and imagers,"Communication hardware, interfaces and storage"
645,10010583_2,Printers,"Communication hardware, interfaces and storage"
646,10010583_2,Scanners,"Communication hardware, interfaces and storage"
647,10010583_2,Buses and high-speed links,"Communication hardware, interfaces and storage"
648,10010583_2,Beamforming,Signal processing systems
649,10010583_2,Sound-based input/output,Signal processing systems
650,10010583_3,Logic circuits,Integrated circuits
651,10010583_3,Memory types,Integrated circuits
652,10010583_3,Static memory,Memory types
653,10010583_3,Dynamic memory,Memory types
654,10010583_3,Read-only memory,Memory types
655,10010583_3,Non-volatile memory,Memory types
656,10010583_3,Semiconductor memory,Memory types
657,10010583_3,Interconnect technologies,Integrated circuits
658,10010583_3,Radio frequency and wireless interconnect,Interconnect technologies
659,10010583_3,Photonic and optical interconnect,Interconnect technologies
660,10010583_3,Metallic interconnect,Interconnect technologies
661,10010583_3,Programmable interconnect,Interconnect technologies
662,10010583_3,Circuit types,Integrated circuits
663,10010583_3,Combinational circuits,Circuit types
664,10010583_3,Sequential circuits,Circuit types
665,10010583_3,Arithmetic and datapath circuits,Circuit types
666,10010583_3,Finite state machines,Circuit types
667,10010583_3,Asynchronous circuits,Circuit types
668,10010583_3,Advanced technologies,Integrated circuits
669,10010583_3,Hardware accelerators,Advanced technologies
670,10010583_3,Reconfigurable logic and FPGAs,Advanced technologies
671,10010583_3,Evolvable hardware,Advanced technologies
672,10010583_3,Design modules and hierarchy,Advanced technologies
673,10010583_3,Input/Output related concepts,Integrated circuits
674,10010583_3,High-speed input/output,Input/Output related concepts
675,10010583_3,Input/output circuits,Input/Output related concepts
676,10010583_3,Digital switches,Input/Output related concepts
677,10010583_3,Interconnect,Input/Output related concepts
678,10010583_4,VLSI Design Considerations,VLSI Design and Manufacturing
679,10010583_4,Very large scale integration design,VLSI Design Considerations
680,10010583_4,VLSI design manufacturing considerations,VLSI Design Considerations
681,10010583_4,VLSI system specification and constraints,VLSI Design Considerations
682,10010583_4,Design rules,VLSI Design Considerations
683,10010583_4,Clock generation and timing,VLSI Design Considerations
684,10010583_4,Design reuse and communication-based design,VLSI Design Considerations
685,10010583_4,On-chip resource management,VLSI Design Considerations
686,10010583_4,Circuit Design,VLSI Design and Manufacturing
687,10010583_4,Analog and mixed-signal circuit synthesis,Circuit Design
688,10010583_4,Analog and mixed-signal circuit optimization,Circuit Design
689,10010583_4,Analog and mixed-signal circuits,Circuit Design
690,10010583_4,Radio frequency and wireless circuits,Circuit Design
691,10010583_4,Full-custom circuits,Circuit Design
692,10010583_4,Application specific integrated circuits,Circuit Design
693,10010583_4,Application-specific VLSI designs,Circuit Design
694,10010583_4,Application specific processors,Circuit Design
695,10010583_4,Application specific instruction set processors,Circuit Design
696,10010583_4,Input / output styles,Circuit Design
697,10010583_4,Interconnect Technologies,VLSI Design and Manufacturing
698,10010583_4,Package-level interconnect,Interconnect Technologies
699,10010583_4,Network on chip,Interconnect Technologies
700,10010583_4,Multi-chip modules,Interconnect Technologies
701,10010583_4,Die and wafer stacking,Interconnect Technologies
702,10010583_4,On-chip sensors,Interconnect Technologies
703,10010583_4,Standard cell libraries,Interconnect Technologies
704,10010583_4,3D integrated circuits,Interconnect Technologies
705,10010583_4,Economics and Packaging,VLSI Design and Manufacturing
706,10010583_4,Economics of chip design and manufacturing,Economics and Packaging
707,10010583_4,VLSI packaging,Economics and Packaging
708,10010583_4,Wireline Communication,VLSI Design and Manufacturing
709,10010583_5,Energy Generation and Storage,Power and energy
710,10010583_5,Renewable energy,Energy Generation and Storage
711,10010583_5,Fuel-based energy,Energy Generation and Storage
712,10010583_5,Power Networks,Power and energy
713,10010583_5,Energy distribution,Power Networks
714,10010583_5,Smart grid,Power Networks
715,10010583_5,Power Issues,Power and energy
716,10010583_5,Circuits power issues,Power Issues
717,10010583_5,Platform power issues,Power Issues
718,10010583_5,Chip-level power issues,Power Issues
719,10010583_5,Enterprise level and data centers power issues,Power Issues
720,10010583_5,Switching devices power issues,Power Issues
721,10010583_5,Interconnect power issues,Power Issues
722,10010583_5,Power Optimization and Management,Power and energy
723,10010583_5,Power estimation and optimization,Power Optimization and Management
724,10010583_5,Temperature optimization,Power Optimization and Management
725,10010583_5,Temperature control,Power Optimization and Management
726,10010583_5,Temperature monitoring,Power Optimization and Management
727,10010583_5,Temperature simulation and estimation,Power Optimization and Management
728,10010583_5,Energy Storage Solutions,Power and energy
729,10010583_5,Batteries,Energy Storage Solutions
730,10010583_5,Reusable energy storage,Energy Storage Solutions
731,10010583_5,Environmental Impact,Power and energy
732,10010583_5,Impact on the environment,Environmental Impact
733,10010583_6,Software tools for EDA,Electronic design automation
734,10010583_6,Methodologies for EDA,Electronic design automation
735,10010583_6,Design databases for EDA,Electronic design automation
736,10010583_6,Best practices for EDA,Electronic design automation
737,10010583_6,Clock-network synthesis,Electronic design automation
738,10010583_6,Sequential synthesis,Electronic design automation
739,10010583_6,Combinational synthesis,Electronic design automation
740,10010583_6,Logic synthesis,Electronic design automation
741,10010583_6,Transistor-level synthesis,Electronic design automation
742,10010583_6,Physical synthesis,Electronic design automation
743,10010583_6,Modeling and parameter extraction,Electronic design automation
744,10010583_6,Statistical timing analysis,Electronic design automation
745,10010583_6,Static timing analysis,Electronic design automation
746,10010583_6,Timing analysis,Electronic design automation
747,10010583_6,Transition-based timing analysis,Electronic design automation
748,10010583_6,Circuit optimization,Electronic design automation
749,10010583_6,Datapath optimization,Electronic design automation
750,10010583_6,Resource binding and sharing,Electronic design automation
751,10010583_6,Operations scheduling,Electronic design automation
752,10010583_6,Wire routing,Electronic design automation
753,10010583_6,Placement,Electronic design automation
754,10010583_6,Partitioning and floorplanning,Electronic design automation
755,10010583_6,Power grid design,Electronic design automation
756,10010583_6,Hardware-software codesign,Electronic design automation
757,10010583_6,Physical design (EDA),Electronic design automation
758,10010583_6,Electrical-level simulation,Electronic design automation
759,10010583_6,Compact delay models,Electronic design automation
760,10010583_6,Model-order reduction,Electronic design automation
761,10010583_7,Functional verification,Hardware validation
762,10010583_7,Physical verification,Hardware validation
763,10010583_7,Semi-formal verification,Hardware validation
764,10010583_7,Theorem proving and SAT solving,Semi-formal verification
765,10010583_7,Simulation and emulation,Hardware validation
766,10010583_7,Design rule checking,Physical verification
767,10010583_7,Layout-versus-schematics,Physical verification
768,10010583_7,Timing analysis and sign-off,Hardware validation
769,10010583_7,Assertion checking,Functional verification
770,10010583_7,"Bug detection, localization, and diagnosis",Hardware validation
771,10010583_7,Bug fixing (hardware),"Bug detection, localization, and diagnosis"
772,10010583_7,Coverage metrics,Hardware validation
773,10010583_7,Post-manufacture validation and debug,Hardware validation
774,10010583_7,Transaction-level verification,Functional verification
775,10010583_7,Equivalence checking,Hardware validation
776,10010583_8,"Analog, mixed-signal and radio frequency test",Hardware test
777,10010583_8,Hardware reliability screening,Hardware test
778,10010583_8,Testing with distributed and parallel systems,Hardware test
779,10010583_8,Memory test and repair,Hardware test
780,10010583_8,Design for testability,Hardware test
781,10010583_8,Test-pattern generation and fault simulation,Hardware test
782,10010583_8,Board- and system-level test,Hardware test
783,10010583_8,Online test and diagnostics,Hardware test
784,10010583_8,Test data compression,Hardware test
785,10010583_8,Built-in self-test,Hardware test
786,10010583_8,Fault models and test metrics,Hardware test
787,10010583_8,Defect-based test,Hardware test
788,10010583_9,Fault Tolerance,Hardware Reliability and Fault Management
789,10010583_9,Error Detection and Error Correction,Fault Tolerance
790,10010583_9,Redundancy,Fault Tolerance
791,10010583_9,Transient Errors and Upsets,Fault Tolerance
792,10010583_9,Aging of Circuits and Systems,Fault Tolerance
793,10010583_9,"Failure Recovery, Maintenance, and Self-Repair",Fault Tolerance
794,10010583_9,Safety Critical Systems,Fault Tolerance
795,10010583_9,Robustness,Fault Tolerance
796,10010583_9,Yield and Cost Optimization,Hardware Reliability and Fault Management
797,10010583_9,Design for Manufacturability,Hardware Reliability and Fault Management
798,10010583_9,Process Variations,Hardware Reliability and Fault Management
799,10010583_9,Voltage and Temperature Variations,Hardware Reliability and Fault Management
800,10010583_9,System-Level Fault Tolerance,Fault Tolerance
801,10010583_9,Failure Prediction,Hardware Reliability and Fault Management
802,10010583_9,Signal Integrity and Noise Analysis,Hardware Reliability and Fault Management
803,10010583_9,Early-Life Failures and Infant Mortality,Hardware Reliability and Fault Management
804,10010583_9,Circuit Hardening,Hardware Reliability and Fault Management
805,10011007_3,Software development techniques,Software development
806,10011007_3,Software development methods,Software development techniques
807,10011007_3,Software prototyping,Software development techniques
808,10011007_3,Agile software development,Software development techniques
809,10011007_3,Rapid application development,Software development techniques
810,10011007_3,Spiral model,Software development techniques
811,10011007_3,Waterfall model,Software development techniques
812,10011007_3,V-model,Software development techniques
813,10011007_3,Search-based software engineering,Software development techniques
814,10011007_3,Object-oriented development,Software development techniques
815,10011007_3,Design patterns,Software development techniques
816,10011007_3,Software management and maintenance,Software development
817,10011007_3,Software creation and management,Software management and maintenance
818,10011007_3,Software evolution,Software management and maintenance
819,10011007_3,Maintaining software,Software management and maintenance
820,10011007_3,Software version control,Software management and maintenance
821,10011007_3,System administration,Software management and maintenance
822,10011007_3,Software post-development issues,Software management and maintenance
823,10011007_3,Software verification and validation,Software development
824,10011007_3,Formal software verification,Software verification and validation
825,10011007_3,Software testing and debugging,Software verification and validation
826,10011007_3,Acceptance testing,Software verification and validation
827,10011007_3,Error handling and recovery,Software verification and validation
828,10011007_3,Fault tree analysis,Software verification and validation
829,10011007_3,Process validation,Software verification and validation
830,10011007_3,Empirical software validation,Software verification and validation
831,10011007_3,Requirements and design,Software development
832,10011007_3,Requirements analysis,Requirements and design
833,10011007_3,Traceability,Requirements and design
834,10011007_3,Software design tradeoffs,Requirements and design
835,10011007_3,Software design techniques,Requirements and design
836,10011007_3,Use cases,Requirements and design
837,10011007_3,Flowcharts,Requirements and design
838,10011007_3,Software design engineering,Requirements and design
839,10011007_3,Collaboration and teamwork,Software development
840,10011007_3,Pair programming,Collaboration and teamwork
841,10011007_3,Programming teams,Collaboration and teamwork
842,10011007_3,Collaboration in software development,Collaboration and teamwork
843,10011007_3,Risk management,Software development
844,10011007_3,Backup procedures,Risk management
845,10011007_3,Software reverse engineering,Software development
846,10011007_3,Capability Maturity Model,Software development
847,10011007_3,Automatic programming,Software development
848,10011007_3,Genetic programming,Software development
849,10011007_3,Documentation,Software development
850,10011007_3,Walkthroughs,Software development
