,group,child,parent
588,10010405_2,Enterprise data management,Enterprise architectures
589,10010405_2,Business intelligence,Enterprise architectures
590,10010405_2,"Enterprise ontologies, taxonomies, and vocabularies",Enterprise architectures
591,10010405_2,Business rules,Enterprise architectures
592,10010405_2,Enterprise architecture management,Enterprise architectures
593,10010405_2,Reference models,Enterprise architectures
594,10010405_3,Environmental sciences,Physical sciences and engineering
595,10010405_3,Earth and atmospheric sciences,Environmental sciences
596,10010405_3,Physics,Physical sciences and engineering
597,10010405_3,Chemistry,Physical sciences and engineering
598,10010405_3,Mathematics and statistics,Physical sciences and engineering
599,10010405_3,Engineering,Physical sciences and engineering
600,10010405_3,Avionics,Engineering
601,10010405_3,Aerospace,Engineering
602,10010405_3,Electronics,Engineering
603,10010405_3,Telecommunications,Engineering
604,10010405_3,Internet telephony,Telecommunications
605,10010405_3,Astronomy,Physical sciences and engineering
606,10010405_3,Archaeology,Environmental sciences
607,10010405_4,Genetics,Life and medical sciences
608,10010405_4,Genomics,Genetics
609,10010405_4,Proteomics,Genetics
610,10010405_4,Computational genomics,Genetics
611,10010405_4,Computational proteomics,Proteomics
612,10010405_4,Transcriptomics,Genetics
613,10010405_4,Computational transcriptomics,Transcriptomics
614,10010405_4,Molecular structural biology,Genetics
615,10010405_4,Molecular sequence analysis,Genetics
616,10010405_4,Recognition of genes and regulatory elements,Genetics
617,10010405_4,Systems biology,Life and medical sciences
618,10010405_4,Bioinformatics,Life and medical sciences
619,10010405_4,Metabolomics / metabonomics,Life and medical sciences
620,10010405_4,Population genetics,Genetics
621,10010405_4,Sequencing and genotyping technologies,Life and medical sciences
622,10010405_4,Imaging,Life and medical sciences
623,10010405_4,Health care information systems,Life and medical sciences
624,10010405_4,Health informatics,Life and medical sciences
625,10010405_4,Consumer health,Life and medical sciences
626,10010405_4,Biological networks,Life and medical sciences
627,10010405_4,Molecular evolution,Life and medical sciences
628,10010405_5,Economics,Social and behavioral sciences
629,10010405_5,Law,Social and behavioral sciences
630,10010405_5,Psychology,Social and behavioral sciences
631,10010405_5,Anthropology,Social and behavioral sciences
632,10010405_5,Sociology,Social and behavioral sciences
633,10010405_5,Ethnography,Anthropology
634,10010405_5,Ethnography,Sociology
635,10010405_6,Network forensics,Computer forensics
636,10010405_6,System forensics,Computer forensics
637,10010405_6,Investigation techniques,Computer forensics
638,10010405_6,"Evidence collection, storage, and analysis",Computer forensics
639,10010405_6,Data recovery,"Evidence collection, storage, and analysis"
640,10010405_6,Surveillance mechanisms,Computer forensics
641,10010405_7,Fine arts,Arts and humanities
642,10010405_7,Media arts,Arts and humanities
643,10010405_7,Performing arts,Arts and humanities
644,10010405_7,Computer-aided design,Fine arts
645,10010405_7,Architecture (buildings),Fine arts
646,10010405_7,Language translation,Arts and humanities
647,10010405_7,Sound and music computing,Performing arts
648,10010405_8,Microcomputers,Personal computers and PC applications
649,10010405_8,Computer games,Personal computers and PC applications
650,10010405_8,Spreadsheets,Personal computers and PC applications
651,10010405_8,Word processors,Personal computers and PC applications
652,10010405_8,Digital libraries and archives,Personal computers and PC applications
653,10010405_8,Publishing,Personal computers and PC applications
654,10010405_8,Cartography,Personal computers and PC applications
655,10010405_8,E-government,Personal computers and PC applications
656,10010405_8,Computing in government,Personal computers and PC applications
657,10010405_8,Voting/election technologies,Personal computers and PC applications
658,10010405_8,Agriculture,Personal computers and PC applications
659,10010405_8,Military,Personal computers and PC applications
660,10010405_8,Cyberwarfare,Military
661,10010405_8,Computers in other domains,Personal computers and PC applications
662,10010405_9,Operations research,Industry and manufacturing
663,10010405_9,Multi-criterion optimization and decision-making,Operations research
664,10010405_9,Supply chain management,Industry and manufacturing
665,10010405_9,Transportation,Supply chain management
666,10010405_9,Computer-aided manufacturing,Industry and manufacturing
667,10010405_9,Consumer products,Industry and manufacturing
668,10010405_9,Marketing,Consumer products
669,10010405_9,Forecasting,Supply chain management
670,10010405_9,Command and control,Industry and manufacturing
671,10010405_9,Decision analysis,Operations research
672,10010583_1,PCB design and layout,Printed circuit boards
673,10010583_1,Electromagnetic interference and compatibility,Printed circuit boards
674,10010583_10,Emerging architectures,Emerging technologies
675,10010583_10,Analysis and design of emerging devices and systems,Emerging technologies
676,10010583_10,Quantum technologies,Emerging devices and systems
677,10010583_10,Spintronics and magnetic technologies,Emerging devices and systems
678,10010583_10,Nanoelectromechanical systems,Emerging devices and systems
679,10010583_10,Reversible logic,Emerging devices and systems
680,10010583_10,Superconducting circuits,Emerging devices and systems
681,10010583_10,Emerging languages and compilers,Emerging technologies
682,10010583_10,III-V compounds,Emerging devices and systems
683,10010583_10,Microelectromechanical systems,Electromechanical systems
684,10010583_10,Quantum communication and cryptography,Quantum technologies
685,10010583_10,Quantum dots and cellular automata,Quantum technologies
686,10010583_10,Emerging optical and photonic technologies,Emerging technologies
687,10010583_10,Emerging simulation,Emerging technologies
688,10010583_10,Memory and dense storage,Emerging technologies
689,10010583_10,Plasmonics,Emerging devices and systems
690,10010583_10,Neural systems,Emerging technologies
691,10010583_10,Emerging tools and methodologies,Emerging technologies
692,10010583_10,Bio-embedded electronics,Emerging devices and systems
693,10010583_10,Electromechanical systems,Emerging devices and systems
694,10010583_10,Quantum computation,Quantum technologies
695,10010583_10,Circuit substrates,Emerging devices and systems
696,10010583_10,Single electron devices,Emerging devices and systems
697,10010583_10,Flexible and printable circuits,Emerging devices and systems
698,10010583_10,Carbon based electronics,Emerging devices and systems
699,10010583_10,Tunneling devices,Emerging devices and systems
700,10010583_10,Emerging interfaces,Emerging technologies
701,10010583_10,Quantum error correction and fault tolerance,Quantum technologies
702,10010583_10,Biology-related information processing,Emerging technologies
703,10010583_10,Cellular neural networks,Neural systems
704,10010583_2,Networking hardware,"Communication hardware, interfaces and storage"
705,10010583_2,Sensors and actuators,"Communication hardware, interfaces and storage"
706,10010583_2,Displays and imagers,"Communication hardware, interfaces and storage"
707,10010583_2,Input devices,"Communication hardware, interfaces and storage"
708,10010583_2,Scanners,Input devices
709,10010583_2,Touch screens,Input devices
710,10010583_2,Sound-based input / output,Input devices
711,10010583_2,Tactile and hand-based interfaces,Input devices
712,10010583_2,Haptic devices,Input devices
713,10010583_2,Storage devices,"Communication hardware, interfaces and storage"
714,10010583_2,External storage,Storage devices
715,10010583_2,Signal processing,"Communication hardware, interfaces and storage"
716,10010583_2,Digital signal processing,Signal processing
717,10010583_2,Signal processing systems,Signal processing
718,10010583_2,Noise reduction,Signal processing
719,10010583_2,Beamforming,Signal processing
720,10010583_2,Wireless devices,"Communication hardware, interfaces and storage"
721,10010583_2,Wireless integrated network sensors,Wireless devices
722,10010583_2,Sensor devices and platforms,Wireless devices
723,10010583_2,Sensor applications and deployments,Wireless devices
724,10010583_2,Printers,"Communication hardware, interfaces and storage"
725,10010583_3,Logic circuits,Integrated circuits
726,10010583_3,Combinational circuits,Logic circuits
727,10010583_3,Sequential circuits,Logic circuits
728,10010583_3,Arithmetic and datapath circuits,Logic circuits
729,10010583_3,Finite state machines,Logic circuits
730,10010583_3,Transistors,Integrated circuits
731,10010583_3,Memory,Integrated circuits
732,10010583_3,Static memory,Memory
733,10010583_3,Dynamic memory,Memory
734,10010583_3,Read-only memory,Memory
735,10010583_3,Non-volatile memory,Memory
736,10010583_3,Interconnect,Integrated circuits
737,10010583_3,Metallic interconnect,Interconnect
738,10010583_3,Photonic and optical interconnect,Interconnect
739,10010583_3,Programmable interconnect,Interconnect
740,10010583_3,Reconfigurable logic and FPGAs,Integrated circuits
741,10010583_3,Reconfigurable logic applications,Reconfigurable logic and FPGAs
742,10010583_3,Digital switches,Integrated circuits
743,10010583_3,Hardware accelerators,Integrated circuits
744,10010583_3,Asynchronous circuits,Integrated circuits
745,10010583_3,Radio frequency and wireless interconnect,Integrated circuits
746,10010583_3,Design modules and hierarchy,Integrated circuits
747,10010583_3,3D integrated circuits,Integrated circuits
748,10010583_4,VLSI Design Methodologies,VLSI Design and Technology
749,10010583_4,Platform-based design,VLSI Design Methodologies
750,10010583_4,Design rules,VLSI Design Methodologies
751,10010583_4,Design reuse and communication-based design,VLSI Design Methodologies
752,10010583_4,VLSI system specification and constraints,VLSI Design Methodologies
753,10010583_4,Input / output styles,VLSI Design Methodologies
754,10010583_4,VLSI Components and Circuits,VLSI Design and Technology
755,10010583_4,Application specific integrated circuits,VLSI Components and Circuits
756,10010583_4,Application specific processors,VLSI Components and Circuits
757,10010583_4,Application specific instruction set processors,VLSI Components and Circuits
758,10010583_4,Analog and mixed-signal circuits,VLSI Components and Circuits
759,10010583_4,Radio frequency and wireless circuits,VLSI Components and Circuits
760,10010583_4,On-chip sensors,VLSI Components and Circuits
761,10010583_4,Full-custom circuits,VLSI Components and Circuits
762,10010583_4,Standard cell libraries,VLSI Components and Circuits
763,10010583_4,VLSI Manufacturing and Packaging,VLSI Design and Technology
764,10010583_4,VLSI packaging,VLSI Manufacturing and Packaging
765,10010583_4,Die and wafer stacking,VLSI Manufacturing and Packaging
766,10010583_4,Multi-chip modules,VLSI Manufacturing and Packaging
767,10010583_4,Package-level interconnect,VLSI Manufacturing and Packaging
768,10010583_4,VLSI design manufacturing considerations,VLSI Manufacturing and Packaging
769,10010583_4,VLSI Performance and Optimization,VLSI Design and Technology
770,10010583_4,Clock generation and timing,VLSI Performance and Optimization
771,10010583_4,On-chip resource management,VLSI Performance and Optimization
772,10010583_4,Analog and mixed-signal circuit synthesis,VLSI Performance and Optimization
773,10010583_4,Analog and mixed-signal circuit optimization,VLSI Performance and Optimization
774,10010583_4,Data conversion,VLSI Performance and Optimization
775,10010583_4,Advanced VLSI Technologies,VLSI Design and Technology
776,10010583_4,Network on chip,Advanced VLSI Technologies
777,10010583_4,3D integrated circuits,Advanced VLSI Technologies
778,10010583_4,Economics of chip design and manufacturing,Advanced VLSI Technologies
779,10010583_4,Wireline communication,Advanced VLSI Technologies
780,10010583_5,Power Issues,Power and Energy
781,10010583_5,Circuits power issues,Power Issues
782,10010583_5,Chip-level power issues,Power Issues
783,10010583_5,Platform power issues,Power Issues
784,10010583_5,Interconnect power issues,Power Issues
785,10010583_5,Switching devices power issues,Power Issues
786,10010583_5,Enterprise level and data centers power issues,Power Issues
787,10010583_5,Energy Management,Power and Energy
788,10010583_5,Energy generation and storage,Energy Management
789,10010583_5,Reusable energy storage,Energy Management
790,10010583_5,Energy distribution,Energy Management
791,10010583_5,Smart grid,Energy Management
792,10010583_5,Renewable energy,Energy Management
793,10010583_5,Fuel-based energy,Energy Management
794,10010583_5,Temperature Management,Power and Energy
795,10010583_5,Temperature control,Temperature Management
796,10010583_5,Temperature optimization,Temperature Management
797,10010583_5,Temperature monitoring,Temperature Management
798,10010583_5,Temperature simulation and estimation,Temperature Management
799,10010583_5,Thermal issues,Temperature Management
800,10010583_5,Power Estimation and Optimization,Power and Energy
801,10010583_5,Power estimation and optimization,Power Estimation and Optimization
802,10010583_5,Energy metering,Power Estimation and Optimization
803,10010583_5,Environmental Impact,Power and Energy
804,10010583_5,Impact on the environment,Environmental Impact
805,10010583_6,Physical design (EDA),Electronic design automation
806,10010583_6,Placement,Physical design (EDA)
807,10010583_6,Wire routing,Physical design (EDA)
808,10010583_6,Partitioning and floorplanning,Physical design (EDA)
809,10010583_6,Clock-network synthesis,Physical design (EDA)
810,10010583_6,Power grid design,Physical design (EDA)
811,10010583_6,Packaging,Physical design (EDA)
812,10010583_6,Synthesis,Electronic design automation
813,10010583_6,Logic synthesis,Synthesis
814,10010583_6,Combinational synthesis,Synthesis
815,10010583_6,Sequential synthesis,Synthesis
816,10010583_6,Transistor-level synthesis,Synthesis
817,10010583_6,High-level and register-transfer level synthesis,Synthesis
818,10010583_6,Timing analysis,Electronic design automation
819,10010583_6,Static timing analysis,Timing analysis
820,10010583_6,Statistical timing analysis,Timing analysis
821,10010583_6,Transition-based timing analysis,Timing analysis
822,10010583_6,Modeling and parameter extraction,Electronic design automation
823,10010583_6,Compact delay models,Modeling and parameter extraction
824,10010583_6,Model-order reduction,Modeling and parameter extraction
825,10010583_6,Simulation,Electronic design automation
826,10010583_6,Electrical-level simulation,Simulation
827,10010583_6,Methodologies for EDA,Electronic design automation
828,10010583_6,Best practices for EDA,Methodologies for EDA
829,10010583_6,Software tools for EDA,Methodologies for EDA
830,10010583_6,Design databases for EDA,Methodologies for EDA
831,10010583_6,Resource binding and sharing,Electronic design automation
832,10010583_6,Operations scheduling,Electronic design automation
833,10010583_6,Datapath optimization,Electronic design automation
834,10010583_6,Hardware-software codesign,Electronic design automation
835,10010583_7,Functional verification,Hardware validation
836,10010583_7,Physical verification,Hardware validation
837,10010583_7,Design rule checking,Physical verification
838,10010583_7,Layout-versus-schematics,Physical verification
839,10010583_7,Timing analysis and sign-off,Hardware validation
840,10010583_7,Assertion checking,Functional verification
841,10010583_7,Coverage metrics,Functional verification
842,10010583_7,"Bug detection, localization, and diagnosis",Functional verification
843,10010583_7,Bug fixing (hardware),"Bug detection, localization, and diagnosis"
844,10010583_7,Semi-formal verification,Functional verification
845,10010583_7,Simulation and emulation,Functional verification
846,10010583_7,Model checking,Formal verification
847,10010583_7,Equivalence checking,Formal verification
848,10010583_7,Power and thermal analysis,Hardware validation
849,10010583_7,Theorem proving and SAT solving,Formal verification
850,10010583_7,Transaction-level verification,Functional verification
851,10010583_7,Post-manufacture validation and debug,Hardware validation
852,10010583_7,Design for debug,Hardware validation
853,10010583_8,Memory test and repair,Hardware test
854,10010583_8,Design for testability,Hardware test
855,10010583_8,Built-in self-test,Hardware test
856,10010583_8,Online test and diagnostics,Hardware test
857,10010583_8,Testing with distributed and parallel systems,Hardware test
858,10010583_8,Board- and system-level test,Hardware test
859,10010583_8,Test-pattern generation and fault simulation,Hardware test
860,10010583_8,Fault models and test metrics,Hardware test
861,10010583_8,Defect-based test,Hardware test
862,10010583_8,Test data compression,Hardware test
863,10010583_8,"Analog, mixed-signal and radio frequency test",Hardware test
864,10010583_8,Hardware reliability screening,Hardware test
865,10010583_9,Robustness,Hardware reliability
866,10010583_9,Fault tolerance,Hardware reliability
867,10010583_9,Error detection and error correction,Hardware reliability
868,10010583_9,Transient errors and upsets,Hardware reliability
869,10010583_9,Self-checking mechanisms,Hardware reliability
870,10010583_9,"Failure recovery, maintenance, and self-repair",Hardware reliability
871,10010583_9,Aging of circuits and systems,Hardware reliability
872,10010583_9,Safety critical systems,Hardware reliability
873,10010583_9,System-level fault tolerance,Hardware reliability
874,10010583_9,Redundancy,Hardware reliability
875,10010583_9,Design for manufacturability,Hardware reliability
876,10010583_9,Yield and cost optimization,Hardware reliability
877,10010583_9,Yield and cost modeling,Hardware reliability
878,10010583_9,"Process, voltage, and temperature variations",Hardware reliability
879,10010583_9,Process variations,Hardware reliability
880,10010583_9,Failure prediction,Hardware reliability
881,10010583_9,Signal integrity and noise analysis,Hardware reliability
882,10011007_3,Software Development Methods,Software Development
883,10011007_3,Agile software development,Software Development Methods
884,10011007_3,Waterfall model,Software Development Methods
885,10011007_3,Spiral model,Software Development Methods
886,10011007_3,Rapid application development,Software Development Methods
887,10011007_3,Software Design,Software Development
888,10011007_3,Software design tradeoffs,Software Design
889,10011007_3,Design patterns,Software Design
890,10011007_3,Software design techniques,Software Design
891,10011007_3,Software design engineering,Software Design
892,10011007_3,Software Testing and Validation,Software Development
893,10011007_3,Software testing and debugging,Software Testing and Validation
894,10011007_3,Acceptance testing,Software Testing and Validation
895,10011007_3,Software verification and validation,Software Testing and Validation
896,10011007_3,Empirical software validation,Software Testing and Validation
897,10011007_3,Software Implementation,Software Development
898,10011007_3,Software implementation planning,Software Implementation
899,10011007_3,Software prototyping,Software Implementation
900,10011007_3,Software evolution,Software Implementation
901,10011007_3,Software Maintenance,Software Development
902,10011007_3,Maintaining software,Software Maintenance
903,10011007_3,Software post-development issues,Software Maintenance
904,10011007_3,Backup procedures,Software Maintenance
905,10011007_3,Collaboration and Teamwork,Software Development
906,10011007_3,Pair programming,Collaboration and Teamwork
907,10011007_3,Programming teams,Collaboration and Teamwork
908,10011007_3,Collaboration in software development,Collaboration and Teamwork
909,10011007_3,Requirements and Analysis,Software Development
910,10011007_3,Requirements analysis,Requirements and Analysis
911,10011007_3,Use cases,Requirements and Analysis
912,10011007_3,Operational analysis,Requirements and Analysis
913,10011007_3,Risk Management and Validation,Software Development
914,10011007_3,Risk management,Risk Management and Validation
915,10011007_3,Process validation,Risk Management and Validation
916,10011007_3,Fault tree analysis,Risk Management and Validation
917,10011007_3,Software Management,Software Development
918,10011007_3,Software version control,Software Management
919,10011007_3,Documentation,Software Management
920,10011007_3,Software creation and management,Software Management
921,10011007_3,Advanced Techniques,Software Development
922,10011007_3,Search-based software engineering,Advanced Techniques
923,10011007_3,Genetic programming,Advanced Techniques
924,10011007_3,Automatic programming,Advanced Techniques
925,10011007_3,Traceability and Reusability,Software Development
926,10011007_3,Traceability,Traceability and Reusability
927,10011007_3,Reusability,Traceability and Reusability
928,10011007_3,Formal Methods,Software Development
929,10011007_3,Formal software verification,Formal Methods
930,10011007_3,Flowcharts,Formal Methods
931,10011007_3,Open Source and Software Product Lines,Software Development
932,10011007_3,Open source model,Open Source and Software Product Lines
933,10011007_3,Software product lines,Open Source and Software Product Lines
