,group,child,parent
1022,514,angstrom,length
1023,514,femtometer,length
1024,514,gram,weight
1025,514,kilogram,weight
1026,514,dekagram,weight
1027,514,hectogram,weight
1028,514,decigram,weight
1029,514,milligram,weight
1030,514,microgram,weight
1031,514,nanogram,weight
1032,514,grain,weight
1033,514,carat,weight
1034,514,centner,weight
1035,514,hundredweight,weight
1036,514,quintal,weight
1037,514,metric ton,weight
1038,514,liter,volume
1039,514,milliliter,volume
1040,514,deciliter,volume
1041,514,centiliter,volume
1042,514,dekaliter,volume
1043,514,hectoliter,volume
1044,514,kiloliter,volume
1045,514,cubic kilometer,volume
1046,514,gram molecule,weight
1047,514,gram atom,weight
1048,515,Tibetan religious figure,religious figure
1049,515,lama,Tibetan religious figure
1050,515,Dalai Lama,Tibetan religious figure
1051,515,Panchen Lama,Tibetan religious figure
1052,515,ceremonial leader,religious figure
1053,515,priest,ceremonial leader
1054,515,flamen,ceremonial leader
1055,515,votary,ceremonial leader
1056,515,ancient rites and mystical practices,religious figure
1057,515,bacchante,ancient rites and mystical practices
1058,515,bacchant,ancient rites and mystical practices
1059,515,magus,ancient rites and mystical practices
1060,515,indigenous spiritual leaders,religious figure
1061,515,Druid,indigenous spiritual leaders
1062,515,shaman,indigenous spiritual leaders
1063,515,medicine man,indigenous spiritual leaders
1064,515,rainmaker,indigenous spiritual leaders
1065,515,mythological figure,religious figure
1066,515,Rhea Silvia,mythological figure
1067,525,self-denial,self-denial
1068,525,asceticism,self-denial
1069,525,abstinence,self-denial
1070,525,sobriety,self-denial
1071,525,diet,self-denial
1072,525,fast,abstinence
1073,525,sawm,fast
1074,525,teetotaling,sobriety
1075,525,hunger strike,fast
1076,525,mortification,self-denial
1077,525,inhibition,self-denial
1078,525,chastity,self-denial
1079,531,larceny,theft
1080,531,robbery,theft
1081,531,piracy,theft
1082,531,embezzlement,larceny
1083,531,petit larceny,larceny
1084,531,grand larceny,larceny
1085,531,shoplifting,larceny
1086,531,armed robbery,robbery
1087,531,highway robbery,robbery
1088,531,heist,robbery
1089,531,dacoity,robbery
1090,531,rustling,theft
1091,531,caper,theft
1092,531,plunderage,theft
1093,531,breach of trust with fraudulent intent,embezzlement
1094,531,raid,theft
1095,531,highjacking,robbery
1096,531,biopiracy,theft
1097,531,rolling,theft
1098,531,skimming,theft
1099,532,plaintiff,litigant
1100,532,defendant,litigant
1101,532,accused,defendant
1102,532,appellant,litigant
1103,532,respondent,litigant
1104,532,codefendant,defendant
1105,532,corespondent,defendant
1106,532,prevailing party,litigant
1107,532,filer,litigant
1108,535,empathy,empathy
1109,535,compassion,empathy
1110,535,sympathy,empathy
1111,535,commiseration,empathy
1112,535,concern,empathy
1113,535,kindheartedness,empathy
1114,535,softheartedness,kindheartedness
1115,535,mercifulness,kindheartedness
1116,535,tenderness,softheartedness
1117,535,mellowness,tenderness
1118,535,solicitude,compassion
1119,535,forgiveness,compassion
1120,535,compatibility,empathy
1121,559,cyclist,rider
1122,559,pedaler,cyclist
1123,559,unicyclist,cyclist
1124,559,horseman,rider
1125,559,horsewoman,horseman
1126,559,jockey,horseman
1127,559,roughrider,horseman
1128,559,postilion,horseman
1129,559,fox hunter,horseman
1130,559,hang glider,rider
1131,559,buster,rider
1132,559,Hinault,rider
1133,559,Merckx,rider
1134,561,cabbage,cruciferous vegetable
1135,561,broccoli,cruciferous vegetable
1136,561,turnip,cruciferous vegetable
1137,561,kale,cruciferous vegetable
1138,561,kohlrabi,cruciferous vegetable
1139,561,broccoli rabe,broccoli
1140,561,cauliflower,broccoli
1141,561,bok choy,cabbage
1142,561,head cabbage,cabbage
1143,561,red cabbage,cabbage
1144,561,savoy cabbage,cabbage
1145,561,collards,kale
1146,561,white turnip,turnip
1147,561,rutabaga,turnip
1148,561,brussels sprouts,cabbage
1149,561,radish,cruciferous vegetable
1150,563,albatross,procellariiform seabird
1151,563,black-footed albatross,albatross
1152,563,wandering albatross,albatross
1153,563,petrel,procellariiform seabird
1154,563,storm petrel,petrel
1155,563,giant petrel,petrel
1156,563,white-chinned petrel,petrel
1157,563,diving petrel,petrel
1158,563,Mother Carey's chicken,petrel
1159,563,shearwater,procellariiform seabird
1160,563,Manx shearwater,shearwater
1161,563,stormy petrel,shearwater
1162,563,fulmar,procellariiform seabird
1163,569,tempo,musical time
1164,569,rhythm,musical time
1165,569,allegro,tempo
1166,569,allegretto,tempo
1167,569,andante,tempo
1168,569,meno mosso,tempo
1169,569,allegro con spirito,tempo
1170,569,syncopation,rhythm
1171,569,backbeat,rhythm
1172,569,upbeat,rhythm
1173,569,downbeat,rhythm
1174,569,duple time,rhythm
1175,569,triple time,rhythm
1176,577,Homo,hominid
1177,577,Australopithecus,hominid
1178,577,Paranthropus,hominid
1179,577,dryopithecine,hominid
1180,577,Homo sapiens,Homo
1181,577,Homo sapiens sapiens,Homo sapiens
1182,577,Homo habilis,Homo
1183,577,Homo erectus,Homo
1184,577,Homo soloensis,Homo
1185,577,Sinanthropus,Homo
1186,577,Zinjanthropus,Homo
1187,577,Java man,Homo erectus
1188,577,Peking man,Homo erectus
1189,577,Neandertal man,Homo
1190,577,Cro-magnon,Homo sapiens
1191,577,Boskop man,Homo sapiens
1192,577,Rhodesian man,Homo
1193,577,Solo man,Homo erectus
1194,577,Australopithecus afarensis,Australopithecus
1195,577,Australopithecus africanus,Australopithecus
1196,577,Australopithecus boisei,Australopithecus
1197,577,Australopithecus robustus,Australopithecus
1198,577,Lucy,Australopithecus afarensis
1199,58,salicylate,nonsteroidal anti-inflammatory
1200,58,aspirin,salicylate
1201,58,buffered aspirin,salicylate
1202,58,methyl salicylate,salicylate
1203,58,salol,salicylate
1204,58,enteric-coated aspirin,aspirin
1205,58,aspirin powder,aspirin
1206,58,diclofenac sodium,nonsteroidal anti-inflammatory
1207,58,diclofenac potassium,diclofenac sodium
1208,58,ketorolac,nonsteroidal anti-inflammatory
1209,58,ketorolac tromethamine,ketorolac
1210,58,ibuprofen,nonsteroidal anti-inflammatory
1211,58,naproxen,nonsteroidal anti-inflammatory
1212,58,naproxen sodium,naproxen
1213,58,flurbiprofen,nonsteroidal anti-inflammatory
1214,58,fenoprofen,nonsteroidal anti-inflammatory
1215,58,oxaprozin,nonsteroidal anti-inflammatory
1216,58,sulindac,nonsteroidal anti-inflammatory
1217,58,meclofenamate,nonsteroidal anti-inflammatory
1218,58,tolmetin sodium,nonsteroidal anti-inflammatory
1219,58,mefenamic acid,nonsteroidal anti-inflammatory
1220,58,etodolac,nonsteroidal anti-inflammatory
1221,58,indomethacin,nonsteroidal anti-inflammatory
1222,58,nabumetone,nonsteroidal anti-inflammatory
1223,58,piroxicam,nonsteroidal anti-inflammatory
1224,58,ketoprofen,nonsteroidal anti-inflammatory
1225,58,diflunisal,nonsteroidal anti-inflammatory
1226,584,syphilis,venereal disease
1227,584,gonorrhea,venereal disease
1228,584,chlamydia,venereal disease
1229,584,genital herpes,venereal disease
1230,584,lymphogranuloma venereum,venereal disease
1231,584,granuloma inguinale,venereal disease
1232,584,primary syphilis,syphilis
1233,584,secondary syphilis,syphilis
1234,584,tertiary syphilis,syphilis
1235,584,neurosyphilis,tertiary syphilis
1236,584,tabes dorsalis,tertiary syphilis
1237,589,post,root
1238,589,goalpost,post
1239,589,lamppost,post
1240,589,bollard,post
1241,589,riding bitt,post
1242,589,stanchion,post
1243,589,upright,post
1244,589,carrick bitt,riding bitt
1245,589,gatepost,post
1246,589,standard,post
1247,589,support column,post
1248,589,whipping post,post
1249,589,stake,post
1250,589,atlas,column
1251,589,doorjamb,jamb
1252,589,caryatid,column
1253,589,stile,post
1254,589,scantling,post
1255,589,shutting post,post
1256,589,telephone pole,post
1257,589,hop pole,post
1258,589,king post,post
1259,589,rudderpost,post
1260,589,stump,post
1261,589,pilaster,column
1262,589,hitching post,post
1263,589,hinging post,post
1264,589,newel,post
1265,589,sheet pile,post
1266,589,lally,column
1267,589,jamb,post
1268,589,shaft,post
1269,589,corner post,post
1270,589,newel post,newel
1271,599,club moss,ferns and allies
1272,599,shining clubmoss,club moss
1273,599,fir clubmoss,club moss
1274,599,alpine clubmoss,club moss
1275,599,ground pine,club moss
1276,599,running pine,club moss
1277,599,ground cedar,club moss
1278,599,ground fir,club moss
1279,599,meadow spikemoss,club moss
1280,599,horsetail,ferns and allies
1281,599,common horsetail,horsetail
1282,599,marsh horsetail,horsetail
1283,599,scouring rush,horsetail
1284,599,variegated horsetail,horsetail
1285,599,swamp horsetail,horsetail
1286,599,wood horsetail,horsetail
1287,599,fern ally,ferns and allies
1288,599,whisk fern,fern ally
1289,599,spikemoss,fern ally
1290,599,skeleton fork fern,fern ally
1291,599,florida selaginella,fern ally
1292,599,resurrection plant,fern ally
1293,599,desert selaginella,fern ally
1294,607,Mycenaean civilization,civilization
1295,607,Minoan civilization,civilization
1296,607,Indus civilization,civilization
1297,607,Cycladic civilization,civilization
1298,607,Helladic civilization,civilization
1299,607,Aegean civilization,civilization
1300,607,culture,civilization
1301,607,Clovis culture,culture
1302,607,Folsom culture,culture
1303,607,Paleo-American culture,culture
1304,607,society,civilization
1305,607,tribal society,society
1306,607,hunting and gathering tribe,tribal society
1307,607,Islam,culture
1308,607,Western culture,culture
1309,608,oral sex,paraphilia
1310,608,fellatio,oral sex
1311,608,cunnilingus,oral sex
1312,608,soixante-neuf,oral sex
1313,608,fetishism,paraphilia
1314,608,pederasty,paraphilia
1315,608,pedophilia,paraphilia
1316,608,voyeurism,paraphilia
1317,608,exhibitionism,paraphilia
1318,608,sodomy,paraphilia
1319,608,zoophilia,paraphilia
1320,608,cock sucking,fellatio
1321,619,paperboard,card
1322,619,cardboard,card
1323,619,timecard,card
1324,619,packing material,cardboard
1325,619,corrugated board,cardboard
1326,619,pasteboard,cardboard
1327,619,strawboard,cardboard
1328,619,binder's board,paperboard
1329,619,millboard,paperboard
1330,619,excelsior,packing material
1331,625,squash,<root>
1332,625,summer squash,squash
1333,625,winter squash,squash
1334,625,zucchini,summer squash
1335,625,yellow squash,summer squash
1336,625,cocozelle,summer squash
1337,625,winter crookneck,summer squash
1338,625,marrow,summer squash
1339,625,cymling,summer squash
1340,625,pumpkin,winter squash
1341,625,hubbard squash,winter squash
1342,625,butternut squash,winter squash
1343,625,acorn squash,winter squash
1344,625,spaghetti squash,winter squash
1345,625,buttercup squash,winter squash
1346,626,salesman,salesperson
1347,626,salesgirl,salesperson
1348,626,salesclerk,salesperson
1349,626,shop girl,salesperson
1350,626,shop boy,salesperson
1351,626,demonstrator,salesperson
1352,626,tallyman,salesperson
1353,626,pitchman,salesperson
1354,626,traveling salesman,salesperson
1355,626,midinette,salesperson
1356,626,book agent,salesperson
1357,631,plant louse,aphid
1358,631,jumping plant louse,plant louse
1359,631,apple aphid,plant louse
1360,631,greenfly,plant louse
1361,631,spruce gall aphid,plant louse
1362,631,woolly apple aphid,plant louse
1363,631,woolly alder aphid,plant louse
1364,631,green peach aphid,plant louse
1365,631,pine leaf aphid,plant louse
1366,631,grape louse,plant louse
1367,631,blackfly,aphid
1368,631,pale chrysanthemum aphid,aphid
1369,631,adelgid,aphid
1370,631,woolly adelgid,adelgid
1371,631,balsam woolly aphid,adelgid
1372,631,oak blight,aphid
1373,631,woolly aphid,aphid
1374,631,ant cow,aphid
1375,635,lesser ape,great ape
1376,635,anthropoid ape,great ape
1377,635,gibbon,lesser ape
1378,635,siamang,lesser ape
1379,635,gorilla,anthropoid ape
1380,635,chimpanzee,anthropoid ape
1381,635,eastern chimpanzee,chimpanzee
1382,635,western chimpanzee,chimpanzee
1383,635,central chimpanzee,chimpanzee
1384,635,pygmy chimpanzee,chimpanzee
1385,635,eastern lowland gorilla,gorilla
1386,635,western lowland gorilla,gorilla
1387,635,mountain gorilla,gorilla
1388,635,silverback,gorilla
1389,64,fragment,the root
1390,64,clast,fragment
1391,64,splinter,fragment
1392,64,spall,fragment
1393,64,scurf,fragment
1394,64,metal filing,fragment
1395,64,iron filing,metal filing
1396,64,filing,metal filing
1397,64,scraping,fragment
1398,64,turning,fragment
1399,64,paring,fragment
1400,64,cinder,fragment
1401,64,ember,fragment
1402,64,matchwood,fragment
1403,64,spark,fragment
1404,64,dander,fragment
1405,64,dandruff,dander
1406,64,brickbat,fragment
1407,640,pyromancer,diviner
1408,640,onomancer,diviner
1409,640,sibyl,diviner
1410,640,prophetess,diviner
1411,640,oneiromancer,diviner
1412,640,geomancer,diviner
1413,640,necromancer,diviner
1414,640,hydromancer,diviner
1415,640,lithomancer,diviner
1416,640,augur,diviner
1417,640,prophet,diviner
1418,640,Cassandra,prophetess
1419,648,dementia,<root>
1420,648,Alzheimer's disease,dementia
1421,648,senile dementia,dementia
1422,648,presenile dementia,dementia
1423,648,alcoholic dementia,dementia
1424,648,irrationality,derangement
1425,648,insanity,derangement
1426,648,lunacy,derangement
1427,648,craziness,derangement
1428,648,derangement,<root>
1429,652,ascomycete,root
1430,652,discomycete,ascomycete
1431,652,Sarcosomataceae,discomycete
1432,652,Geglossaceae,discomycete
1433,652,Clavicipitaceae,discomycete
1434,652,Caloscypha fulgens,Sarcosomataceae
1435,652,devil's urn,Caloscypha fulgens
1436,652,Galiella rufa,Sarcosomataceae
1437,652,charred pancake cup,Galiella rufa
1438,652,Leotia lubrica,Sarcosomataceae
1439,652,blood cup,Leotia lubrica
1440,652,Sarcoscypha coccinea,Sarcosomataceae
1441,652,Rufous rubber cup,Sarcoscypha coccinea
1442,652,Urnula craterium,Sarcosomataceae
1443,652,winter urn,Urnula craterium
1444,652,Mitrula elegans,Geglossaceae
1445,652,grainy club,Mitrula elegans
1446,652,Jafnea semitosta,Geglossaceae
1447,652,devil's cigar,Clavicipitaceae
1448,652,soldier grainy club,Clavicipitaceae
1449,661,hand calculator,calculator
1450,661,adding machine,calculator
1451,661,abacus,calculator
1452,661,adder,calculator
1453,661,subtracter,calculator
1454,661,counter,calculator
1455,661,pulse counter,counter
1456,661,Napier's bones,calculator
1457,661,quipu,calculator
1458,661,scaler,calculator
1459,675,Federal Bureau of Investigation,law enforcement agency
1460,675,Drug Enforcement Administration,law enforcement agency
1461,675,Bureau of Alcohol Tobacco and Firearms,law enforcement agency
1462,675,United States Marshals Service,law enforcement agency
1463,675,Royal Canadian Mounted Police,law enforcement agency
1464,675,Criminal Investigation Command,law enforcement agency
1465,675,Europol,law enforcement agency
1466,675,Scotland Yard,law enforcement agency
1467,675,Federal Bureau of Prisons,law enforcement agency
1468,675,Federal Law Enforcement Training Center,law enforcement agency
1469,675,gendarmerie,law enforcement agency
1470,675,police,law enforcement agency
1471,675,posse,law enforcement agency
1472,675,Mutawa'een,law enforcement agency
1473,675,secret police,law enforcement agency
1474,675,Gestapo,secret police
1475,675,Schutzstaffel,secret police
1476,683,collision,accident
1477,683,pileup,accident
1478,683,capsizing,accident
1479,683,shipwreck,accident
1480,683,crash,accident
1481,683,fender-bender,collision
1482,683,smash,collision
1483,683,injury,accident
1484,683,fatal accident,accident
1485,683,dismemberment,injury
1486,683,mutilation,injury
1487,683,concussion,injury
1488,683,collateral damage,accident
1489,683,prang,crash
1490,685,behavior,root
1491,685,bullying,behavior
1492,685,aggression,behavior
1493,685,insult,behavior
1494,685,aggro,aggression
1495,685,aggravation,aggression
1496,685,terrorization,bullying
1497,685,insolence,behavior
1498,685,discourtesy,insolence
1499,685,indelicacy,insolence
1500,685,derision,insolence
1501,685,mock,derision
1502,685,snub,insult
1503,685,rebuff,insult
1504,685,bohemianism,behavior
1505,685,the way of the world,behavior
1506,685,last straw,behavior
1507,685,raising hell,last straw
1508,685,dirty tricks,behavior
1509,685,dirty pool,dirty tricks
1510,685,scandalization,dirty tricks
1511,685,bitchery,behavior
1512,685,easiness,behavior
1513,697,natural light,light
1514,697,artificial light,light
1515,697,phenomena of light,light
1516,697,sunlight,natural light
1517,697,moonlight,natural light
1518,697,starlight,natural light
1519,697,bolide,natural light
1520,697,meteor,natural light
1521,697,sunbeam,sunlight
1522,697,sunburst,sunlight
1523,697,twilight,sunlight
1524,697,daylight,sunlight
1525,697,sky glow,sunlight
1526,697,torchlight,artificial light
1527,697,candlelight,artificial light
1528,697,gaslight,artificial light
1529,697,lamplight,artificial light
1530,697,firelight,artificial light
1531,697,laser beam,artificial light
1532,697,low beam,artificial light
1533,697,high beam,artificial light
1534,697,fluorescence,artificial light
1535,697,autofluorescence,fluorescence
1536,697,phosphorescence,artificial light
1537,697,chemiluminescence,artificial light
1538,697,bioluminescence,artificial light
1539,697,glow,phenomena of light
1540,697,radiance,phenomena of light
1541,697,aureole,phenomena of light
1542,697,corona,phenomena of light
1543,697,scintillation,phenomena of light
1544,697,counterglow,phenomena of light
1545,697,streamer,phenomena of light
1546,697,incandescence,phenomena of light
1547,697,infrared ray,phenomena of light
1548,698,hang,gymnastic exercise
1549,698,straight hang,hang
1550,698,bent hang,hang
1551,698,inverted hang,hang
1552,698,lever hang,hang
1553,698,crucifix,hang
1554,698,kip,hang
1555,698,reverse hang,hang
1556,698,piked reverse hang,reverse hang
1557,698,grand circle,hang
1558,698,double leg circle,hang
1559,698,scissors,hang
1560,698,straddle,hang
1561,698,long fly,hang
1562,698,dip,hang
1563,710,tie,neckwear
1564,710,necktie,tie
1565,710,cravat,tie
1566,710,string tie,tie
1567,710,white tie,tie
1568,710,black tie,tie
1569,710,four-in-hand,necktie
1570,710,Windsor tie,necktie
1571,710,old school tie,necktie
1572,710,bolo tie,neckwear
1573,710,ascot,neckwear
1574,710,bow tie,neckwear
1575,735,vestment,vestment
1576,735,pallium,vestment
1577,735,surplice,vestment
1578,735,pontifical,vestment
1579,735,cassock,vestment
1580,735,gown,vestment
1581,735,alb,vestment
1582,735,chasuble,vestment
1583,735,soutane,cassock
1584,735,academic gown,gown
1585,735,Geneva gown,gown
1586,735,humeral veil,vestment
1587,737,walkover,acrobatic stunt
1588,737,somersault,acrobatic stunt
1589,737,backbend,acrobatic stunt
1590,737,split,acrobatic stunt
1591,737,headstand,acrobatic stunt
1592,737,tumble,acrobatic stunt
1593,737,flip-flop,tumble
1594,737,back circle,acrobatic stunt
1595,737,cartwheel,acrobatic stunt
1596,737,handspring,acrobatic stunt
1597,742,pituitary,endocrine gland
1598,742,thyroid gland,endocrine gland
1599,742,parathyroid gland,endocrine gland
1600,742,adrenal gland,endocrine gland
1601,742,thymus gland,endocrine gland
1602,742,pineal gland,endocrine gland
1603,742,anterior pituitary,pituitary
1604,742,posterior pituitary,pituitary
1605,742,pars distilis,pituitary
1606,742,pars intermedia,pituitary
1607,742,adrenal cortex,adrenal gland
1608,742,adrenal medulla,adrenal gland
1609,742,gonad,endocrine gland
1610,742,ovary,gonad
1611,742,testis,gonad
1612,742,undescended testis,testis
1613,742,ovotestis,gonad
1614,742,corpus luteum,ovary
1615,742,islands of Langerhans,pancreas
1616,742,prostate gland,gonad
1617,752,job candidate,applicant
1618,752,claimant,applicant
1619,752,petitioner,applicant
1620,752,bidder,applicant
1621,752,submitter,applicant
1622,752,fundraiser,applicant
1623,752,aspirant,applicant
1624,752,postulant,applicant
1625,752,solicitor,applicant
1626,752,Pretender,applicant
1627,752,besieger,applicant
1628,755,handsaw,saw
1629,755,hacksaw,saw
1630,755,crosscut saw,saw
1631,755,ripsaw,saw
1632,755,backsaw,saw
1633,755,coping saw,handsaw
1634,755,keyhole saw,handsaw
1635,755,pruning saw,handsaw
1636,755,pruner,pruning saw
1637,755,folding saw,handsaw
1638,755,compass saw,handsaw
1639,755,pitsaw,handsaw
1640,755,bucksaw,handsaw
1641,755,crown saw,handsaw
1642,757,pollen,spore
1643,757,ragweed pollen,pollen
1644,757,zygospore,spore
1645,757,megaspore,spore
1646,757,microspore,spore
1647,757,pollinium,pollen
1648,757,endospore,spore
1649,757,oospore,spore
1650,757,resting spore,spore
1651,757,zoospore,spore
1652,757,aeciospore,spore
1653,757,agamete,spore
1654,757,basidiospore,spore
1655,757,chlamydospore,spore
1656,757,ascospore,spore
1657,757,teliospore,spore
1658,757,carpospore,spore
1659,757,tetraspore,spore
1660,757,fern seed,spore
1661,757,conidium,spore
1662,78,native,root
1663,78,Russian,native
1664,78,Muscovite,Russian
1665,78,Great Russian,Russian
1666,78,Tatar,Russian
1667,78,Mordva,Russian
1668,78,Filipino,native
1669,78,Visayan,Filipino
1670,78,Tagalog,Filipino
1671,78,Cebuan,Filipino
1672,78,Georgian,native
1673,78,Vogul,native
1674,78,Selkup,native
1675,78,Karelian,native
1676,78,Chechen,native
1677,78,Chukchi,native
1678,78,Nganasan,native
1679,78,Ostyak,native
1680,78,Udmurt,native
1681,78,Samoyed,native
1682,78,Veps,native
1683,78,Levantine,native
1684,78,Mauritian,native
1685,78,Seychellois,native
1686,8,country-dance,dance
1687,8,Virginia reel,country-dance
1688,8,longways,country-dance
1689,8,lancers,country-dance
1690,8,sashay,country-dance
1691,8,promenade,country-dance
1692,8,swing,country-dance
1693,8,do-si-do,country-dance
1694,8,square dance,country-dance
1695,8,quadrille,country-dance
1696,8,eightsome,country-dance
1697,8,highland fling,dance
1698,8,landler,dance
1699,86,dolphin,toothed whale
1700,86,bottlenose dolphin,dolphin
1701,86,Atlantic bottlenose dolphin,bottlenose dolphin
1702,86,Pacific bottlenose dolphin,bottlenose dolphin
1703,86,common dolphin,dolphin
1704,86,grampus,dolphin
1705,86,porpoise,toothed whale
1706,86,harbor porpoise,porpoise
1707,86,vaquita,porpoise
1708,86,whale,toothed whale
1709,86,sperm whale,whale
1710,86,pygmy sperm whale,sperm whale
1711,86,dwarf sperm whale,sperm whale
1712,86,beaked whale,whale
1713,86,pilot whale,whale
1714,88,general assessments,examination
1715,88,audit,general assessments
1716,88,screening,general assessments
1717,88,survey,general assessments
1718,88,checkup,general assessments
1719,88,inspection,general assessments
1720,88,testing,general assessments
1721,88,types of checks,examination
1722,88,spot check,types of checks
1723,88,once-over,types of checks
1724,88,going-over,types of checks
1725,88,fine-tooth comb,types of checks
1726,88,search,types of checks
1727,88,comparison,types of checks
1728,88,contrast,types of checks
1729,88,follow-up,types of checks
1730,88,medical procedures,examination
1731,88,endoscopy,medical procedures
1732,88,gastroscopy,endoscopy
1733,88,colonoscopy,endoscopy
1734,88,hysteroscopy,endoscopy
1735,88,proctoscopy,endoscopy
1736,88,sigmoidoscopy,endoscopy
1737,88,keratoscopy,endoscopy
1738,88,gonioscopy,endoscopy
1739,88,rhinoscopy,endoscopy
1740,88,celioscopy,endoscopy
1741,88,specialized audits,examination
1742,88,bank examination,specialized audits
1743,88,autopsy,specialized audits
1744,88,time and motion study,specialized audits
1745,9,addict,drug user
1746,9,withdrawer,drug user
1747,9,acid head,drug user
1748,9,pothead,drug user
1749,9,speed freak,drug user
1750,9,tripper,drug user
1751,9,caffeine addict,addict
1752,9,opium addict,addict
1753,9,heroin addict,addict
1754,9,cocaine addict,addict
1755,9,crack addict,addict
1756,9,pill head,addict
1757,9,hash head,drug user
1758,92,female youth organizations,child
1759,92,Girl Scout,female youth organizations
1760,92,Brownie,female youth organizations
1761,92,male child,child
1762,92,Scout,male child
1763,92,Cub Scout,Scout
1764,92,Boy Scout,Scout
1765,92,Eagle Scout,Boy Scout
1766,92,Sea Scout,Scout
1767,92,Rover,Scout
1768,92,farm boy,male child
1769,92,schoolboy,male child
1770,92,shop boy,male child
1771,92,plowboy,male child
1772,92,ball boy,male child
1773,92,altar boy,male child
1774,92,catamite,male child
1775,92,Fauntleroy,male child
