,child,parent,group
4,oospore,spore,757
5,megaspore,spore,757
6,basidiospore,spore,757
7,resting_spore,spore,757
8,zygospore,spore,757
9,aeciospore,spore,757
10,teliospore,spore,757
11,carpospore,spore,757
12,microspore,spore,757
13,agamete,spore,757
14,chlamydospore,spore,757
15,zoospore,spore,757
16,fern_seed,spore,757
17,conidium,spore,757
18,ascospore,spore,757
0,pipefitting,fitting,247
1,point,fitting,247
2,socket,fitting,247
3,gas_fitting,pipefitting,247
4,reducer,pipefitting,247
5,wall_socket,socket,247
6,electric_socket,socket,247
0,happiness,emotional_state,251
1,unhappiness,emotional_state,251
2,blessedness,happiness,251
3,ecstasy,happiness,251
4,gratification,happiness,251
5,radiance,happiness,251
6,mourning,sadness,251
7,poignance,sadness,251
8,sadness,unhappiness,251
9,embarrassment,unhappiness,251
10,embitterment,unhappiness,251
0,insemination,animal_husbandry,262
1,dairying,animal_husbandry,262
2,ranching,animal_husbandry,262
3,beekeeping,animal_husbandry,262
4,gardening,cultivation,262
5,monoculture,farming,262
6,strip_cropping,farming,262
7,truck_farming,farming,262
8,mixed_farming,farming,262
9,subsistence_farming,farming,262
10,market_gardening,gardening,262
11,flower_gardening,gardening,262
12,hydroponics,gardening,262
13,landscaping,gardening,262
0,swahili,bantu,265
1,kongo,bantu,265
2,luba,bantu,265
3,luyia,bantu,265
4,kamba,bantu,265
5,kichaga,bantu,265
6,gikuyu,bantu,265
7,giriama,bantu,265
8,pokomo,bantu,265
9,mwera,bantu,265
10,nguni,bantu,265
11,sesotho,bantu,265
12,sotho,bantu,265
13,tswana,bantu,265
14,shona,bantu,265
15,chimwini,bantu,265
16,umbundu,bantu,265
17,kinyarwanda,bantu,265
18,luganda,bantu,265
19,nyamwezi,bantu,265
20,herero,bantu,265
21,mashi,bantu,265
22,xhosa,nguni,265
23,bantu,niger-congo,265
24,west_african,niger-congo,265
25,mande,niger-congo,265
26,gur,niger-congo,265
0,disk_file,computer_file,268
1,text_file,computer_file,268
2,input_file,computer_file,268
3,output_file,computer_file,268
4,web_page,computer_file,268
5,binary_file,computer_file,268
6,master_file,computer_file,268
7,ascii_text_file,text_file,268
8,source_code,text_file,268
9,home_page,web_page,268
0,cannon_cracker,firecracker,292
1,cherry_bomb,firecracker,292
2,firecracker,firework,292
3,roman_candle,firework,292
4,sparkler,firework,292
5,serpent,firework,292
6,fizgig,firework,292
7,catherine_wheel,firework,292
8,low_explosive,firework,292
9,skyrocket,firework,292
10,whizbang,firework,292
0,makeshift,expedient,312
1,pis_aller,expedient,312
2,desperate_measure,expedient,312
3,tooth,instrument,312
4,instrument,means,312
5,expedient,means,312
6,implementation,means,312
7,practice,means,312
8,road,means,312
9,salvation,means,312
10,wings,means,312
11,escape,means,312
12,royal_road,road,312
13,fast_track,road,312
14,stepping_stone,road,312
0,rose_garden,flower_garden,320
1,tulip_bed,flower_garden,320
2,grove,garden,320
3,flower_garden,garden,320
4,formal_garden,garden,320
5,tea_garden,garden,320
6,herb_garden,garden,320
7,hop_garden,garden,320
8,victory_garden,garden,320
9,landscaping,garden,320
10,plot,garden,320
11,rock_garden,garden,320
12,sunken_garden,garden,320
13,roof_garden,garden,320
14,kitchen_garden,garden,320
15,pot_farm,garden,320
16,lemon_grove,grove,320
17,orange_grove,grove,320
0,great-aunt,aunt,327
1,maiden_aunt,aunt,327
2,sister,kinswoman,327
3,aunt,kinswoman,327
4,niece,kinswoman,327
5,great-niece,niece,327
6,big_sister,sister,327
7,little_sister,sister,327
8,half_sister,sister,327
9,female_sibling,sister,327
0,microwave_diathermy_machine,diathermy_machine,335
1,shortwave_diathermy_machine,diathermy_machine,335
2,bronchoscope,endoscope,335
3,gastroscope,endoscope,335
4,laparoscope,endoscope,335
5,arthroscope,endoscope,335
6,fetoscope,endoscope,335
7,laryngoscope,endoscope,335
8,ophthalmoscope,endoscope,335
9,rhinoscope,endoscope,335
10,sigmoidoscope,endoscope,335
11,colonoscope,endoscope,335
12,otoscope,endoscope,335
13,surgical_instrument,medical_instrument,335
14,endoscope,medical_instrument,335
15,electroencephalograph,medical_instrument,335
16,scalpel,surgical_instrument,335
17,hemostat,surgical_instrument,335
18,retractor,surgical_instrument,335
19,dilator,surgical_instrument,335
20,curette,surgical_instrument,335
21,snare,surgical_instrument,335
22,dermatome,surgical_instrument,335
23,surgical_knife,surgical_instrument,335
0,paste,adhesive_material,350
1,glue,adhesive_material,350
2,cement,adhesive_material,350
3,putty,adhesive_material,350
4,binder,adhesive_material,350
5,casein_glue,animal_glue,350
6,fish_glue,animal_glue,350
7,animal_glue,glue,350
8,spirit_gum,glue,350
9,iron_putty,putty,350
10,red-lead_putty,putty,350
0,caesar_salad,green_salad,353
1,tossed_salad,green_salad,353
2,green_salad,salad,353
3,fruit_salad,salad,353
4,combination_salad,salad,353
5,molded_salad,salad,353
6,potato_salad,salad,353
7,chicken_salad,salad,353
8,tuna_fish_salad,salad,353
9,herring_salad,salad,353
10,coleslaw,salad,353
11,crab_louis,salad,353
12,pasta_salad,salad,353
13,salmagundi,salad,353
0,tape_recorder,recorder,361
1,compact-disk_burner,recorder,361
2,oscillograph,recorder,361
3,magnetic_recorder,recorder,361
4,black_box,recorder,361
5,cassette_recorder,tape_recorder,361
0,loan,debt,375
1,arrears,debt,375
2,installment_debt,debt,375
3,bad_debt,debt,375
4,public_debt,debt,375
5,bank_loan,loan,375
6,personal_loan,loan,375
7,business_loan,loan,375
8,automobile_loan,loan,375
9,home_loan,loan,375
10,real_estate_loan,loan,375
11,participation_loan,loan,375
12,direct_loan,loan,375
13,interbank_loan,loan,375
14,time_loan,loan,375
15,call_loan,loan,375
16,principal,loan,375
17,point,loan,375
18,national_debt,public_debt,375
0,lymphoblast,b_cell,391
1,neutrophil,granulocyte,391
2,eosinophil,granulocyte,391
3,basophil,granulocyte,391
4,lymphocyte,leukocyte,391
5,granulocyte,leukocyte,391
6,monocyte,leukocyte,391
7,b_cell,lymphocyte,391
8,t_cell,lymphocyte,391
9,monoblast,monocyte,391
10,plasma_cell,plasmablast,391
11,helper_t_cell,t_cell,391
12,killer_t_cell,t_cell,391
0,diaphragm,disk,395
1,token,disk,395
2,discus,disk,395
3,puck,disk,395
4,circle,disk,395
5,frisbee,disk,395
6,acetate_disk,disk,395
7,brake_disk,disk,395
8,planchet,disk,395
9,subway_token,token,395
0,scalar_field,field,398
1,subgroup,group,398
2,abelian_group,group,398
3,open_interval,interval,398
4,closed_interval,interval,398
5,sub-interval,interval,398
6,set,mathematical_space,398
7,field,mathematical_space,398
8,group,mathematical_space,398
9,metric_space,mathematical_space,398
10,manifold,mathematical_space,398
11,subset,set,398
12,null_set,set,398
13,universal_set,set,398
14,intersection,set,398
15,image,set,398
16,domain,set,398
17,mandelbrot_set,set,398
18,interval,set,398
0,general_lien,lien,407
1,tax_lien,lien,407
2,mechanic's_lien,lien,407
3,artisan's_lien,lien,407
4,garageman's_lien,lien,407
5,landlord's_lien,lien,407
6,judgment_lien,lien,407
7,security_interest,lien,407
8,first_mortgage,mortgage,407
9,second_mortgage,mortgage,407
10,mortgage,security_interest,407
11,conditional_sale,security_interest,407
12,state_tax_lien,tax_lien,407
13,federal_tax_lien,tax_lien,407
0,court-martial,criminal_suit,409
1,fair_hearing,hearing,409
2,naturalization,hearing,409
3,competence_hearing,hearing,409
4,countersuit,lawsuit,409
5,counterclaim,lawsuit,409
6,lawsuit,litigation,409
7,vexatious_litigation,litigation,409
8,civil_action,litigation,409
9,criminal_suit,litigation,409
10,bureaucratic_procedure,procedure,409
11,hearing,procedure,409
12,litigation,procedure,409
13,administrative_hearing,procedure,409
14,show_trial,trial,409
15,mistrial,trial,409
16,retrial,trial,409
17,ordeal,trial,409
0,bitmap,graphic,418
1,portrait,picture,418
2,graphic,picture,418
3,collage,picture,418
4,scan,picture,418
5,slide,picture,418
6,viewgraph,picture,418
7,reflection,picture,418
8,panorama,picture,418
9,foil,picture,418
10,inset,picture,418
11,photomontage,picture,418
12,self-portrait,portrait,418
13,half-length,portrait,418
0,bedspread,bedclothes,422
1,mattress_cover,bedclothes,422
2,bedroll,bedclothes,422
3,throw,blanket,422
4,electric_blanket,blanket,422
5,security_blanket,blanket,422
6,afghan,blanket,422
7,patchwork,quilt,422
8,crazy_quilt,quilt,422
9,quilted_bedspread,quilt,422
0,pass,football_play,430
1,rush,football_play,430
2,tackle,football_play,430
3,return,football_play,430
4,audible,football_play,430
5,power_play,football_play,430
6,forward_pass,pass,430
7,lateral_pass,pass,430
8,screen_pass,pass,430
9,double_reverse,reverse,430
0,worshiper,admirer,440
1,suitor,admirer,440
2,cat_fancier,animal_fancier,440
3,bird_fancier,animal_fancier,440
4,horseman,animal_fancier,440
5,admirer,fancier,440
6,animal_fancier,fancier,440
7,technophile,fancier,440
8,prince_charming,suitor,440
9,hero_worshiper,worshiper,440
0,pep,energy,455
1,liveliness,vitality,455
0,baseball_bat,bat,460
1,table-tennis_racquet,bat,460
2,bat,club,460
3,paddle,club,460
4,cudgel,club,460
5,bludgeon,club,460
6,indian_club,club,460
0,reallotment,allotment,476
1,grant,deal,476
2,allotment,deal,476
3,new_deal,deal,476
4,rationing,deal,476
5,block_grant,grant,476
6,grant-in-aid,grant,476
0,bookbinding,handicraft,477
1,needlework,handicraft,477
2,lace_making,needlework,477
3,sewing,needlework,477
4,suturing,needlework,477
0,flower_power,counterculture,491
1,mass_culture,culture,491
2,fashion,culture,491
3,counterculture,culture,491
4,letters,culture,491
5,haute_couture,fashion,491
6,new_look,fashion,491
7,vogue,fashion,491
8,retro,fashion,491
9,cut,fashion,491
10,virtu,taste,491
11,delicacy,taste,491
0,link,connection,501
1,involvement,connection,501
2,communication,connection,501
3,implication,connection,501
4,point,connection,501
5,linkage,connection,501
6,bridge,connection,501
7,relatedness,connection,501
8,inclusion,connection,501
9,bearing,connection,501
10,concatenation,link,501
11,silver_cord,link,501
