,child,parent,group
21,cartoon,joke,150
22,jocosity,joke,150
23,fun,joke,150
24,parody,joke,150
25,ribaldry,joke,150
26,in-joke,joke,150
27,drollery,joke,150
28,waggery,joke,150
29,belly_laugh,joke,150
30,jeu_d'esprit,wit,150
0,police,law_enforcement_agency,675
1,gendarmerie,law_enforcement_agency,675
2,posse,law_enforcement_agency,675
3,secret_police,law_enforcement_agency,675
4,europol,law_enforcement_agency,675
5,federal_judiciary,law_enforcement_agency,675
6,federal_law_enforcement_training_center,law_enforcement_agency,675
7,national_institute_of_justice,law_enforcement_agency,675
8,bureau_of_alcohol_tobacco_and_firearms,law_enforcement_agency,675
9,federal_bureau_of_investigation,law_enforcement_agency,675
10,drug_enforcement_administration,law_enforcement_agency,675
11,united_states_marshals_service,law_enforcement_agency,675
12,criminal_investigation_command,law_enforcement_agency,675
13,financial_crimes_enforcement_network,law_enforcement_agency,675
14,federal_bureau_of_prisons,law_enforcement_agency,675
15,scotland_yard,police,675
16,mutawa'een,police,675
17,royal_canadian_mounted_police,police,675
18,gestapo,secret_police,675
19,schutzstaffel,secret_police,675
0,yellow-shafted_flicker,flicker,171
1,red-shafted_flicker,flicker,171
2,gilded_flicker,flicker,171
3,woodpecker,piciform_bird,171
4,barbet,piciform_bird,171
5,puffbird,piciform_bird,171
6,ivorybill,piciform_bird,171
7,piculet,piciform_bird,171
8,wryneck,piciform_bird,171
9,toucan,piciform_bird,171
10,toucanet,piciform_bird,171
11,jacamar,piciform_bird,171
12,honey_guide,piciform_bird,171
13,yellow-bellied_sapsucker,sapsucker,171
14,red-breasted_sapsucker,sapsucker,171
15,flicker,woodpecker,171
16,sapsucker,woodpecker,171
17,green_woodpecker,woodpecker,171
18,downy_woodpecker,woodpecker,171
19,redheaded_woodpecker,woodpecker,171
0,collision,accident,683
1,fatal_accident,accident,683
2,capsizing,accident,683
3,shipwreck,accident,683
4,injury,accident,683
5,collateral_damage,accident,683
6,crash,accident,683
7,prang,collision,683
8,pileup,collision,683
9,fender-bender,collision,683
10,smash,crash,683
11,concussion,injury,683
12,mutilation,injury,683
13,dismemberment,injury,683
0,bullying,aggression,685
1,terrorization,aggression,685
2,aggro,aggression,685
3,bitchery,aggression,685
4,aggression,behavior,685
5,insolence,behavior,685
6,indelicacy,behavior,685
7,presumption,behavior,685
8,discourtesy,behavior,685
9,aggravation,behavior,685
10,self-assertion,behavior,685
11,rebuff,behavior,685
12,silent_treatment,behavior,685
13,snub,behavior,685
14,the_way_of_the_world,behavior,685
15,insult,behavior,685
16,derision,behavior,685
17,scandalization,behavior,685
18,raising_hell,behavior,685
19,easiness,behavior,685
20,last_straw,behavior,685
21,mock,behavior,685
22,dirty_tricks,behavior,685
23,dirty_pool,behavior,685
24,bohemianism,behavior,685
25,indignity,behavior,685
26,twit,insult,685
0,little_auk,auk,177
1,murre,auk,177
2,guillemot,auk,177
3,great_auk,auk,177
4,auklet,auk,177
5,black_guillemot,guillemot,177
6,pigeon_guillemot,guillemot,177
7,razorbill,guillemot,177
8,thick-billed_murre,murre,177
9,common_murre,murre,177
0,wild_apple,apple,180
1,crab_apple,apple,180
2,apple_tree,apple,180
3,american_crab_apple,crab_apple,180
4,bechtel_crab,crab_apple,180
5,iowa_crab,crab_apple,180
6,oregon_crab_apple,crab_apple,180
7,siberian_crab,crab_apple,180
8,southern_crab_apple,crab_apple,180
9,wild_crab,crab_apple,180
0,resumption,beginning,184
1,population,creation,184
2,hypnogenesis,creation,184
3,constitution,creation,184
4,naturalization,induction,184
5,induction_of_labor,induction,184
6,inauguration,initiation,184
7,groundbreaking,initiation,184
8,installation,initiation,184
9,induction,initiation,184
10,tip-off,initiation,184
11,kickoff,initiation,184
12,icebreaker,initiation,184
13,first_step,initiation,184
14,first_base,initiation,184
15,jump_ball,initiation,184
16,federation,initiation,184
17,beginning,initiation,184
18,activation,initiation,184
19,unionization,initiation,184
20,creation,initiation,184
21,introduction,initiation,184
22,startup,initiation,184
23,authorship,initiation,184
24,collectivization,initiation,184
25,ushering_in,initiation,184
26,scrum,initiation,184
27,peace_initiative,initiation,184
28,colonization,initiation,184
29,attack,initiation,184
30,communization,initiation,184
31,face-off,initiation,184
32,product_introduction,introduction,184
33,springboard,introduction,184
34,housing_start,introduction,184
35,curtain_raiser,introduction,184
0,low_beam,beam,697
1,high_beam,beam,697
2,laser_beam,beam,697
3,aureole,glow,697
4,friar's_lantern,glow,697
5,scintillation,glow,697
6,infrared_ray,light,697
7,radiance,light,697
8,incandescence,light,697
9,chemiluminescence,light,697
10,bioluminescence,light,697
11,phosphorescence,light,697
12,fluorescence,light,697
13,autofluorescence,light,697
14,luminescence,light,697
15,candlelight,light,697
16,lamplight,light,697
17,torchlight,light,697
18,gaslight,light,697
19,firelight,light,697
20,starlight,light,697
21,beam,light,697
22,glow,light,697
23,twilight,light,697
24,half-light,light,697
25,moonlight,light,697
26,meteor,light,697
27,bolide,light,697
28,corona,light,697
29,sunlight,light,697
30,daylight,light,697
31,streamer,light,697
32,heat_ray,light,697
33,counterglow,light,697
34,sky_glow,light,697
35,moonbeam,moonlight,697
36,sunburst,sunlight,697
37,sunbeam,sunlight,697
0,hang,gymnastic_exercise,698
1,handstand,gymnastic_exercise,698
2,kip,gymnastic_exercise,698
3,dip,gymnastic_exercise,698
4,scissors,gymnastic_exercise,698
5,grand_circle,gymnastic_exercise,698
6,straddle,gymnastic_exercise,698
7,crucifix,gymnastic_exercise,698
8,long_fly,gymnastic_exercise,698
9,double_leg_circle,gymnastic_exercise,698
10,inverted_hang,hang,698
11,straight_hang,hang,698
12,reverse_hang,hang,698
13,bent_hang,hang,698
14,lever_hang,hang,698
15,piked_reverse_hang,reverse_hang,698
0,zamia,cycad,193
1,macrozamia,cycad,193
2,ceratozamia,cycad,193
3,dioon,cycad,193
4,encephalartos,cycad,193
5,sago_palm,cycad,193
6,burrawong,cycad,193
7,false_sago,cycad,193
8,kaffir_bread,cycad,193
9,coontie,cycad,193
10,cycad,gymnosperm,193
11,seed_fern,gymnosperm,193
12,welwitschia,gymnosperm,193
13,progymnosperm,gymnosperm,193
0,cyber-terrorism,terrorism,198
1,ecoterrorism,terrorism,198
2,narcoterrorism,terrorism,198
3,theoterrorism,terrorism,198
4,terrorist_attack,terrorism,198
5,state-sponsored_terrorism,terrorism,198
6,international_terrorism,terrorism,198
7,domestic_terrorism,terrorism,198
8,bioterrorism,terrorism,198
9,chemical_terrorism,terrorism,198
10,nuclear_terrorism,terrorism,198
11,terror,terrorism,198
12,9/11,terrorist_attack,198
13,red_hand_defenders,theoterrorism,198
0,four-in-hand,necktie,710
1,windsor_tie,necktie,710
2,black_tie,necktie,710
3,old_school_tie,necktie,710
4,bolo_tie,necktie,710
5,white_tie,necktie,710
6,string_tie,necktie,710
7,ascot,neckwear,710
8,cravat,neckwear,710
9,bow_tie,neckwear,710
10,necktie,neckwear,710
11,neckcloth,neckwear,710
0,hip_pocket,pocket,200
1,vest_pocket,pocket,200
2,patch_pocket,pocket,200
3,slash_pocket,pocket,200
4,breast_pocket,pocket,200
5,fob,pocket,200
6,waist_pack,pocket,200
7,pouch,pocket,200
8,tobacco_pouch,pouch,200
9,mailbag,pouch,200
10,sporran,pouch,200
11,diplomatic_pouch,pouch,200
12,fanny_pack,pouch,200
0,armored_dinosaur,ankylosaur,212
1,edmontonia,ankylosaur,212
2,staurikosaur,ankylosaur,212
3,bone-headed_dinosaur,ceratopsian,212
4,protoceratops,ceratopsian,212
5,psittacosaur,ceratopsian,212
6,styracosaur,ceratopsian,212
7,triceratops,ceratopsian,212
8,pachycephalosaur,ceratopsian,212
9,corythosaur,ceratopsian,212
10,pisanosaur,ceratopsian,212
11,ornithopod,ornithischian,212
12,ceratopsian,ornithischian,212
13,ankylosaur,ornithischian,212
14,stegosaur,ornithischian,212
15,trachodon,ornithopod,212
16,hadrosaur,ornithopod,212
17,edmontosaurus,ornithopod,212
18,anatotitan,ornithopod,212
0,headset,earphone,215
1,loudspeaker,electro-acoustic_transducer,215
2,microphone,electro-acoustic_transducer,215
3,earphone,electro-acoustic_transducer,215
4,earplug,electro-acoustic_transducer,215
5,tweeter,loudspeaker,215
6,tannoy,loudspeaker,215
7,woofer,loudspeaker,215
8,subwoofer,loudspeaker,215
9,squawk_box,loudspeaker,215
10,bullhorn,loudspeaker,215
11,directional_microphone,microphone,215
12,cardioid_microphone,microphone,215
13,condenser_microphone,microphone,215
14,crystal_microphone,microphone,215
15,bug,microphone,215
16,cartridge,microphone,215
17,telephone_receiver,microphone,215
18,crystal_pickup,microphone,215
19,spike_mike,microphone,215
0,academic_gown,gown,735
1,geneva_gown,gown,735
2,gown,vestment,735
3,pontifical,vestment,735
4,pallium,vestment,735
5,chasuble,vestment,735
6,surplice,vestment,735
7,humeral_veil,vestment,735
8,alb,vestment,735
9,cassock,vestment,735
10,soutane,vestment,735
0,tumble,acrobatic_stunt,737
1,split,acrobatic_stunt,737
2,back_circle,acrobatic_stunt,737
3,flip-flop,acrobatic_stunt,737
4,somersault,acrobatic_stunt,737
5,backbend,acrobatic_stunt,737
6,handspring,acrobatic_stunt,737
7,cartwheel,acrobatic_stunt,737
8,headstand,acrobatic_stunt,737
9,walkover,acrobatic_stunt,737
0,adrenal_cortex,adrenal_gland,742
1,adrenal_medulla,adrenal_gland,742
2,thyroid_gland,endocrine_gland,742
3,parathyroid_gland,endocrine_gland,742
4,pituitary,endocrine_gland,742
5,pineal_gland,endocrine_gland,742
6,prostate_gland,endocrine_gland,742
7,adrenal_gland,endocrine_gland,742
8,gonad,endocrine_gland,742
9,thymus_gland,endocrine_gland,742
10,islands_of_langerhans,endocrine_gland,742
11,ovotestis,gonad,742
12,testis,gonad,742
13,ovary,gonad,742
14,corpus_luteum,ovary,742
15,anterior_pituitary,pituitary,742
16,posterior_pituitary,pituitary,742
17,pars_intermedia,pituitary,742
18,pars_distilis,pituitary,742
19,undescended_testis,testis,742
0,strange_attractor,attractor,236
1,point,component,236
2,vertex,component,236
3,metacenter,component,236
4,intersection,component,236
5,intercept,component,236
6,plot_element,component,236
7,attractor,component,236
8,be-all_and_end-all,plot_element,236
9,mcguffin,plot_element,236
0,job_candidate,applicant,752
1,submitter,applicant,752
2,bidder,applicant,752
3,aspirant,applicant,752
4,postulant,applicant,752
5,claimant,applicant,752
6,fundraiser,bidder,752
7,solicitor,bidder,752
8,petitioner,claimant,752
9,pretender,claimant,752
10,besieger,claimant,752
11,possible,material,752
12,probable,possible,752
13,applicant,possible,752
0,hedge,evasion,242
1,humbug,fraudulence,242
2,crocodile_tears,hypocrisy,242
3,facade,misrepresentation,242
4,snow_job,misrepresentation,242
5,fraudulence,misrepresentation,242
6,exaggeration,misrepresentation,242
7,hypocrisy,misrepresentation,242
8,half-truth,misrepresentation,242
9,subterfuge,misrepresentation,242
10,pretense,misrepresentation,242
11,trickery,misrepresentation,242
12,pretext,misrepresentation,242
13,circumlocution,misrepresentation,242
14,bluff,misrepresentation,242
15,evasion,misrepresentation,242
16,doublespeak,misrepresentation,242
17,quibble,misrepresentation,242
18,bill_of_goods,subterfuge,242
19,putoff,trickery,242
0,two-handed_saw,handsaw,755
1,backsaw,handsaw,755
2,bucksaw,handsaw,755
3,pruner,pruning_saw,755
4,handsaw,saw,755
5,hacksaw,saw,755
6,folding_saw,saw,755
7,pruning_saw,saw,755
8,ripsaw,saw,755
9,compass_saw,saw,755
10,coping_saw,saw,755
11,crosscut_saw,saw,755
12,pitsaw,saw,755
13,keyhole_saw,saw,755
14,crown_saw,saw,755
15,bill,saw,755
0,ragweed_pollen,pollen,757
1,megaspore,spore,757
2,microspore,spore,757
3,pollen,spore,757
4,teliospore,spore,757
5,endospore,spore,757
6,chlamydospore,spore,757
7,aeciospore,spore,757
8,zygospore,spore,757
9,resting_spore,spore,757
10,basidiospore,spore,757
11,ascospore,spore,757
12,oospore,spore,757
13,zoospore,spore,757
14,tetraspore,spore,757
15,carpospore,spore,757
16,pollinium,spore,757
17,agamete,spore,757
18,fern_seed,spore,757
19,conidium,spore,757
0,reducer,fitting,247
1,socket,fitting,247
2,gas_fitting,fitting,247
3,pipefitting,fitting,247
4,point,socket,247
5,receptacle,socket,247
6,electric_socket,socket,247
7,wall_socket,socket,247
8,outlet_box,socket,247
9,slot,socket,247
0,sadness,emotional_state,251
1,embarrassment,emotional_state,251
2,ecstasy,happiness,251
3,gratification,happiness,251
4,radiance,happiness,251
5,blessedness,quality_of_life,251
6,mourning,sadness,251
7,poignance,sadness,251
8,emotional_state,state,251
9,quality_of_life,state,251
10,nirvana,state,251
11,happiness,state,251
12,unhappiness,state,251
13,comfort,state,251
14,embitterment,unhappiness,251
0,ranching,animal_husbandry,262
1,insemination,animal_husbandry,262
2,dairying,animal_husbandry,262
3,farming,culture,262
4,beekeeping,culture,262
5,aquaculture,culture,262
6,planting,culture,262
7,viticulture,farming,262
8,cranberry_culture,farming,262
9,truck_farming,farming,262
10,market_gardening,farming,262
11,subsistence_farming,farming,262
12,mixed_farming,farming,262
13,monoculture,farming,262
14,animal_husbandry,farming,262
15,cultivation,farming,262
16,arboriculture,farming,262
17,tillage,farming,262
18,roundup,farming,262
19,strip_cropping,farming,262
20,drip_culture,farming,262
21,gardening,farming,262
22,landscaping,gardening,262
23,flower_gardening,gardening,262
24,hydroponics,gardening,262
25,plowing,tillage,262
26,tilling,tillage,262
0,kwa,bantu,265
1,luba,bantu,265
2,kongo,bantu,265
3,sotho,bantu,265
4,nguni,bantu,265
5,herero,bantu,265
6,sesotho,bantu,265
7,gikuyu,bantu,265
8,xhosa,bantu,265
9,mwera,bantu,265
10,shona,bantu,265
11,giriama,bantu,265
12,luyia,bantu,265
13,kamba,bantu,265
14,chichewa,bantu,265
15,ndebele,bantu,265
16,tswana,bantu,265
17,pokomo,bantu,265
18,swahili,bantu,265
19,kiswahili,bantu,265
20,kinyarwanda,bantu,265
21,kichaga,bantu,265
22,luganda,bantu,265
23,chishona,bantu,265
24,akan,gur,265
25,nyamwezi,kwa,265
26,fula,mande,265
27,swazi,nguni,265
28,zulu,nguni,265
29,bantu,niger-congo,265
30,west_african,niger-congo,265
31,mande,niger-congo,265
32,tonga,niger-congo,265
33,chimwini,niger-congo,265
34,sango,niger-congo,265
35,mashi,niger-congo,265
36,wolof,niger-congo,265
37,fang,niger-congo,265
38,umbundu,niger-congo,265
39,gur,niger-congo,265
40,serer,niger-congo,265
41,yoruba,west_african,265
42,ewe,west_african,265
0,input_file,computer_file,268
1,output_file,computer_file,268
2,transaction_file,computer_file,268
3,binary_file,computer_file,268
4,disk_file,computer_file,268
5,text_file,computer_file,268
6,source_code,computer_file,268
7,web_page,computer_file,268
8,backup_file,computer_file,268
9,master_file,computer_file,268
10,read-only_file,computer_file,268
11,ascii_text_file,text_file,268
12,home_page,web_page,268
0,maroon,firecracker,292
1,cannon_cracker,firework,292
2,whizbang,firework,292
3,cherry_bomb,firework,292
4,skyrocket,firework,292
5,firecracker,firework,292
6,torpedo,firework,292
7,sparkler,firework,292
8,low_explosive,firework,292
9,roman_candle,firework,292
10,squib,firework,292
11,fizgig,firework,292
12,serpent,firework,292
13,catherine_wheel,firework,292
0,pis_aller,expedient,312
1,instrumentation,instrument,312
2,improvisation,instrument,312
3,tooth,instrument,312
4,voice,instrument,312
5,wings,instrument,312
6,crutch,instrument,312
7,dint,instrument,312
8,road,instrument,312
9,instrument,means,312
10,expedient,means,312
11,royal_road,means,312
12,fast_track,means,312
13,motorization,means,312
14,stepping_stone,means,312
15,practice,means,312
16,escape,means,312
17,salvation,means,312
18,desperate_measure,means,312
19,makeshift,means,312
20,implementation,means,312
21,open_sesame,salvation,312
22,invocation,voice,312
0,rose_bed,bed,320
1,tulip_bed,bed,320
2,asparagus_bed,bed,320
3,turnip_bed,bed,320
4,seedbed,bed,320
5,rose_garden,flower_garden,320
6,flowerbed,flower_garden,320
7,kitchen_garden,garden,320
8,market_garden,garden,320
9,landscaping,garden,320
10,plot,garden,320
11,bed,garden,320
12,grove,garden,320
13,victory_garden,garden,320
14,sunken_garden,garden,320
15,rock_garden,garden,320
16,hanging_gardens_of_babylon,garden,320
17,flower_garden,garden,320
18,pot_farm,garden,320
19,herb_garden,garden,320
20,hop_garden,garden,320
21,orange_grove,garden,320
22,roof_garden,garden,320
23,tuileries,garden,320
24,formal_garden,garden,320
25,hotbed,garden,320
26,parterre,garden,320
27,tea_garden,garden,320
28,topiary,garden,320
29,apple_orchard,garden,320
30,peach_orchard,garden,320
31,lemon_grove,grove,320
0,great-aunt,aunt,327
1,maiden_aunt,aunt,327
2,aunt,kinswoman,327
3,sister,kinswoman,327
4,niece,kinswoman,327
5,great-niece,niece,327
6,half_sister,sister,327
7,female_sibling,sister,327
8,big_sister,sister,327
9,little_sister,sister,327
0,microwave_diathermy_machine,diathermy_machine,335
1,shortwave_diathermy_machine,diathermy_machine,335
2,gastroscope,endoscope,335
3,colonoscope,endoscope,335
4,arthroscope,endoscope,335
5,surgical_instrument,medical_instrument,335
6,thermograph,medical_instrument,335
7,electroencephalograph,medical_instrument,335
8,cardiograph,medical_instrument,335
9,orthoscope,medical_instrument,335
10,ballistocardiograph,medical_instrument,335
11,catling,medical_instrument,335
12,proctoscope,medical_instrument,335
13,polygraph,medical_instrument,335
14,photocoagulator,medical_instrument,335
15,laparoscope,medical_instrument,335
16,electromyograph,medical_instrument,335
17,dermatome,medical_instrument,335
18,dialyzer,medical_instrument,335
19,keratoscope,medical_instrument,335
20,stethoscope,medical_instrument,335
21,fetoscope,medical_instrument,335
22,diathermy_machine,medical_instrument,335
23,probe,medical_instrument,335
24,douche,medical_instrument,335
25,ophthalmoscope,medical_instrument,335
26,lie_detector,medical_instrument,335
27,otoscope,probe,335
28,laryngoscope,probe,335
29,bronchoscope,probe,335
30,rhinoscope,probe,335
31,fiberscope,probe,335
32,surgical_knife,surgical_instrument,335
33,scalpel,surgical_instrument,335
34,hemostat,surgical_instrument,335
35,retractor,surgical_instrument,335
36,speculum,surgical_instrument,335
37,dilator,surgical_instrument,335
38,curette,surgical_instrument,335
39,syringe,surgical_instrument,335
40,endoscope,surgical_instrument,335
41,culdoscope,surgical_instrument,335
42,lancet,surgical_instrument,335
43,sigmoidoscope,surgical_instrument,335
44,artificial_kidney,surgical_instrument,335
45,snare,surgical_instrument,335
46,trepan,surgical_instrument,335
47,hypodermic_syringe,syringe,335
48,autoinjector,syringe,335
0,glue,adhesive_material,350
1,binder,adhesive_material,350
2,paste,adhesive_material,350
3,cement,adhesive_material,350
4,putty,adhesive_material,350
5,rubber_cement,cement,350
6,mastic,cement,350
7,animal_glue,glue,350
8,casein_glue,glue,350
9,fish_glue,glue,350
10,marine_glue,glue,350
11,birdlime,glue,350
12,spirit_gum,glue,350
13,wafer,paste,350
14,iron_putty,putty,350
15,red-lead_putty,putty,350
0,tuna_fish_salad,combination_salad,353
1,chicken_salad,combination_salad,353
2,potato_salad,combination_salad,353
3,crab_louis,combination_salad,353
4,tabbouleh,green_salad,353
5,coleslaw,green_salad,353
6,waldorf_salad,green_salad,353
7,caesar_salad,green_salad,353
8,macaroni_salad,pasta_salad,353
9,tossed_salad,salad,353
10,combination_salad,salad,353
11,pasta_salad,salad,353
12,molded_salad,salad,353
13,salmagundi,salad,353
14,fruit_salad,salad,353
15,herring_salad,salad,353
16,green_salad,salad,353
17,salad_nicoise,salad,353
18,chef's_salad,tossed_salad,353
0,tape_recorder,recorder,361
1,compact-disk_burner,recorder,361
2,magnetic_recorder,recorder,361
3,black_box,recorder,361
4,oscillograph,recorder,361
5,wire_recorder,recorder,361
6,multichannel_recorder,recorder,361
7,cassette_recorder,tape_recorder,361
8,dictaphone,tape_recorder,361
9,videocassette_recorder,tape_recorder,361
0,arrears,debt,375
1,installment_debt,debt,375
2,bad_debt,debt,375
3,national_debt,debt,375
4,public_debt,debt,375
5,direct_loan,loan,375
6,interbank_loan,loan,375
7,business_loan,loan,375
8,bank_loan,loan,375
9,call_loan,loan,375
10,point,loan,375
11,time_loan,loan,375
12,participation_loan,loan,375
13,debt,loan,375
14,score,loan,375
15,installment_credit,loan,375
16,home_loan,loan,375
17,real_estate_loan,loan,375
18,personal_loan,loan,375
19,automobile_loan,loan,375
20,principal,loan,375
21,national_debt_ceiling,national_debt,375
22,debt_limit,national_debt,375
0,plasma_cell,b_cell,391
1,neutrophil,granulocyte,391
2,eosinophil,granulocyte,391
3,basophil,granulocyte,391
4,myeloblast,granulocyte,391
5,lymphocyte,leukocyte,391
6,monocyte,leukocyte,391
7,granulocyte,leukocyte,391
8,b_cell,lymphocyte,391
9,t_cell,lymphocyte,391
10,lymphoblast,lymphocyte,391
11,plasmablast,lymphocyte,391
12,monoblast,monocyte,391
13,microphage,monocyte,391
14,myelocyte,myeloblast,391
15,helper_t_cell,t_cell,391
16,killer_t_cell,t_cell,391
0,discus,circle,395
1,deadeye,circle,395
2,circle,disk,395
3,frisbee,disk,395
4,acetate_disk,disk,395
5,token,disk,395
6,puck,disk,395
7,brake_disk,disk,395
8,diaphragm,disk,395
9,planchet,disk,395
10,subway_token,token,395
0,scalar_field,field,398
1,abelian_group,group,398
2,subgroup,group,398
3,open_interval,interval,398
4,closed_interval,interval,398
5,sub-interval,interval,398
6,set,mathematical_space,398
7,metric_space,mathematical_space,398
8,group,mathematical_space,398
9,field,mathematical_space,398
10,euclidean_space,mathematical_space,398
11,hilbert_space,mathematical_space,398
12,manifold,mathematical_space,398
13,universal_set,set,398
14,subset,set,398
15,mandelbrot_set,set,398
16,subspace,set,398
17,null_set,set,398
18,interval,set,398
19,solution,set,398
20,domain,set,398
21,diagonal,set,398
22,intersection,set,398
23,image,set,398
24,locus,set,398
25,null_space,set,398
26,origin,set,398
0,mechanic's_lien,lien,407
1,artisan's_lien,lien,407
2,warehouseman's_lien,lien,407
3,garageman's_lien,lien,407
4,general_lien,lien,407
5,landlord's_lien,lien,407
6,pledge,lien,407
7,pawn,lien,407
8,collateral,lien,407
9,security_interest,lien,407
10,tax_lien,lien,407
11,judgment_lien,lien,407
12,mortgage,lien,407
13,first_mortgage,mortgage,407
14,second_mortgage,mortgage,407
15,chattel_mortgage,mortgage,407
16,guarantee,security_interest,407
17,conditional_sale,security_interest,407
18,state_tax_lien,tax_lien,407
19,federal_tax_lien,tax_lien,407
0,lis_pendens,civil_action,409
1,recusation,civil_action,409
2,ordeal,civil_action,409
3,class_action,civil_suit,409
4,adoption,civil_suit,409
5,custody_battle,civil_suit,409
6,custody_case,civil_suit,409
7,bankruptcy,civil_suit,409
8,paternity_suit,civil_suit,409
9,antitrust_case,civil_suit,409
10,counterclaim,civil_suit,409
11,foreclosure,civil_suit,409
12,prosecution,criminal_suit,409
13,court-martial,criminal_suit,409
14,double_jeopardy,criminal_suit,409
15,scopes_trial,criminal_suit,409
16,receivership,criminal_suit,409
17,fair_hearing,hearing,409
18,bill_of_review,judicial_review,409
19,countersuit,lawsuit,409
20,litigation,legal_action,409
21,proceeding,legal_action,409
22,procedure,legal_action,409
23,lawsuit,litigation,409
24,civil_suit,litigation,409
25,criminal_suit,litigation,409
26,vexatious_litigation,litigation,409
27,civil_action,litigation,409
28,appeal,litigation,409
29,show_trial,litigation,409
30,test_case,litigation,409
31,moot,litigation,409
32,bureaucratic_procedure,procedure,409
33,review,procedure,409
34,judicial_review,procedure,409
35,objection,proceeding,409
36,quo_warranto,proceeding,409
37,competence_hearing,proceeding,409
38,hearing,proceeding,409
39,administrative_hearing,proceeding,409
40,trial,proceeding,409
41,naturalization,proceeding,409
42,intervention,proceeding,409
43,retrial,trial,409
44,mistrial,trial,409
0,iconography,graphic,418
1,viewgraph,graphic,418
2,chiaroscuro,graphic,418
3,bitmap,graphic,418
4,portrait,picture,418
5,sonogram,picture,418
6,graphic,picture,418
7,slide,picture,418
8,scan,picture,418
9,photomontage,picture,418
10,collage,picture,418
11,panorama,picture,418
12,reflection,picture,418
13,inset,picture,418
14,foil,picture,418
15,grisaille,picture,418
16,self-portrait,portrait,418
17,half-length,portrait,418
18,likeness,portrait,418
19,identikit,portrait,418
0,bedspread,bedclothes,422
1,bedroll,bedclothes,422
2,quilt,bedclothes,422
3,throw,bedclothes,422
4,manta,bedclothes,422
5,mackinaw,bedclothes,422
6,blanket,bedclothes,422
7,mattress_cover,bedclothes,422
8,quilted_bedspread,bedspread,422
9,eiderdown,bedspread,422
10,coverlet,bedspread,422
11,security_blanket,blanket,422
12,electric_blanket,blanket,422
13,afghan,quilt,422
14,crazy_quilt,quilt,422
15,patchwork,quilt,422
0,pass,football_play,430
1,tackle,football_play,430
2,rush,football_play,430
3,power_play,football_play,430
4,return,football_play,430
5,run,football_play,430
6,audible,football_play,430
7,lateral_pass,pass,430
8,screen_pass,pass,430
9,flare_pass,pass,430
10,spot_pass,pass,430
11,forward_pass,pass,430
12,touchback,return,430
13,double_reverse,reverse,430
14,end_run,run,430
15,reverse,run,430
16,draw,run,430
17,handoff,run,430
0,hero_worshiper,admirer,440
1,worshiper,admirer,440
2,bird_fancier,animal_fancier,440
3,cat_fancier,animal_fancier,440
4,horseman,animal_fancier,440
5,maniac,fancier,440
6,animal_fancier,fancier,440
7,suitor,fancier,440
8,admirer,fancier,440
9,technophile,fancier,440
10,prince_charming,suitor,440
0,alacrity,energy,455
1,sparkle,energy,455
2,vitality,energy,455
3,liveliness,energy,455
4,esprit,liveliness,455
5,elan,liveliness,455
6,breeziness,vivacity,455
7,airiness,vivacity,455
8,energy,vivacity,455
9,irrepressibility,vivacity,455
10,pep,vivacity,455
11,lyricism,vivacity,455
12,exuberance,vivacity,455
13,mettlesomeness,vivacity,455
14,high-spiritedness,vivacity,455
15,madness,vivacity,455
16,pertness,vivacity,455
0,baseball_bat,bat,460
1,table-tennis_racquet,bat,460
2,bastinado,club,460
3,blackjack,club,460
4,bat,club,460
5,cudgel,club,460
6,knobkerrie,club,460
7,lathi,club,460
8,paddle,club,460
9,shillelagh,club,460
10,truncheon,club,460
11,bludgeon,club,460
12,indian_club,club,460
0,reallotment,allotment,476
1,grant,deal,476
2,award,deal,476
3,rationing,deal,476
4,parcel,deal,476
5,addiction,deal,476
6,new_deal,deal,476
7,reshuffle,deal,476
8,grant-in-aid,grant,476
9,block_grant,grant,476
10,allotment,grant,476
0,needlework,arts_and_crafts,477
1,handicraft,arts_and_crafts,477
2,bookbinding,arts_and_crafts,477
3,sewing,needlework,477
4,knitting,needlework,477
5,crocheting,needlework,477
6,netting,needlework,477
7,spinning,needlework,477
8,weaving,needlework,477
9,lace_making,needlework,477
10,suturing,needlework,477
11,blind_stitching,sewing,477
0,flower_power,counterculture,491
1,mass_culture,culture,491
2,counterculture,culture,491
3,taste,culture,491
4,letters,culture,491
5,cult_of_personality,culture,491
6,virtu,culture,491
7,fashion,culture,491
8,fad,culture,491
9,vogue,fashion,491
10,haute_couture,fashion,491
11,new_look,fashion,491
12,delicacy,fashion,491
13,cut,fashion,491
14,retro,fashion,491
15,bandwagon,mass_culture,491
0,link,connection,501
1,linkage,connection,501
2,bridge,connection,501
3,inclusion,connection,501
4,relevance,connection,501
5,implication,connection,501
6,involvement,connection,501
7,communication,connection,501
8,materiality,connection,501
9,bearing,connection,501
10,point,connection,501
11,cogency,connection,501
12,alliance,connection,501
13,silver_cord,connection,501
14,series,connection,501
15,relatedness,connection,501
16,concatenation,linkage,501
17,applicability,relevance,501
18,germaneness,relevance,501
