,group,child,parent
581,10010405_2,Enterprise computing,Enterprise architecture
582,10010405_2,IT architectures,Enterprise architecture
583,10010405_3,Aerospace,Physical sciences and engineering
584,10010405_3,Avionics,Aerospace
585,10010405_3,Telecommunications,Physical sciences and engineering
586,10010405_3,Internet telephony,Telecommunications
587,10010405_3,Environmental sciences,Earth and atmospheric sciences
588,10010405_3,Earth and atmospheric sciences,Physical sciences and engineering
589,10010405_3,Chemistry,Physical sciences and engineering
590,10010405_3,Electronics,Engineering
591,10010405_3,Mathematics and statistics,Physical sciences and engineering
592,10010405_3,Physics,Physical sciences and engineering
593,10010405_3,Astronomy,Physical sciences and engineering
594,10010405_4,Genetics and Genomics,Life and medical sciences
595,10010405_4,Genetics,Genetics and Genomics
596,10010405_4,Population genetics,Genetics and Genomics
597,10010405_4,Genomics,Genetics and Genomics
598,10010405_4,Recognition of genes and regulatory elements,Genetics and Genomics
599,10010405_4,Molecular evolution,Genetics and Genomics
600,10010405_4,Sequencing and genotyping technologies,Genetics and Genomics
601,10010405_4,Computational genomics,Genetics and Genomics
602,10010405_4,Molecular sequence analysis,Genetics and Genomics
603,10010405_4,Bioinformatics and Computational Biology,Life and medical sciences
604,10010405_4,Bioinformatics,Bioinformatics and Computational Biology
605,10010405_4,Computational biology,Bioinformatics and Computational Biology
606,10010405_4,Computational transcriptomics,Bioinformatics and Computational Biology
607,10010405_4,Computational proteomics,Bioinformatics and Computational Biology
608,10010405_4,Metabolomics / metabonomics,Bioinformatics and Computational Biology
609,10010405_4,Systems biology,Bioinformatics and Computational Biology
610,10010405_4,Health and Medical Informatics,Life and medical sciences
611,10010405_4,Health informatics,Health and Medical Informatics
612,10010405_4,Health care information systems,Health and Medical Informatics
613,10010405_4,Consumer health,Health and Medical Informatics
614,10010405_4,Imaging and Structural Biology,Life and medical sciences
615,10010405_4,Imaging,Imaging and Structural Biology
616,10010405_4,Molecular structural biology,Imaging and Structural Biology
617,10010405_4,Proteomics and Transcriptomics,Life and medical sciences
618,10010405_4,Proteomics,Proteomics and Transcriptomics
619,10010405_4,Transcriptomics,Proteomics and Transcriptomics
620,10010405_5,Law,Social and Behavioral Sciences
621,10010405_5,Economics,Social and Behavioral Sciences
622,10010405_5,Psychology,Social and Behavioral Sciences
623,10010405_5,Sociology,Social and Behavioral Sciences
624,10010405_5,Anthropology,Social and Behavioral Sciences
625,10010405_5,Ethnography,Anthropology
626,10010405_6,System forensics,Computer forensics
627,10010405_6,Network forensics,Computer forensics
628,10010405_6,Investigation techniques,Computer forensics
629,10010405_6,"Evidence collection, storage, and analysis",Computer forensics
630,10010405_6,Data recovery,Computer forensics
631,10010405_6,Surveillance mechanisms,Computer forensics
632,10010405_7,Fine arts,Arts and humanities
633,10010405_7,Performing arts,Arts and humanities
634,10010405_7,Media arts,Fine arts
635,10010405_7,Architecture (buildings),Fine arts
636,10010405_7,Sound and music computing,Performing arts
637,10010405_7,Language translation,Arts and humanities
638,10010405_7,Computer-aided design,Architecture (buildings)
639,10010405_8,E-government,Computers in other domains
640,10010405_8,Computing in government,E-government
641,10010405_8,Voting / election technologies,E-government
642,10010405_8,Military,Computers in other domains
643,10010405_8,Cyberwarfare,Military
644,10010405_8,Agriculture,Computers in other domains
645,10010405_8,Publishing,Computers in other domains
646,10010405_8,Digital libraries and archives,Publishing
647,10010405_8,Personal computers and PC applications,Computers in other domains
648,10010405_8,Spreadsheets,Personal computers and PC applications
649,10010405_8,Word processors,Personal computers and PC applications
650,10010405_8,Computer games,Computers in other domains
651,10010405_8,Cartography,Computers in other domains
652,10010405_9,Operations research,Operations research
653,10010405_9,Marketing,Operations research
654,10010405_9,Consumer products,Marketing
655,10010405_9,Supply chain management,Operations research
656,10010405_9,Transportation,Supply chain management
657,10010405_9,Decision analysis,Operations research
658,10010405_9,Multi-criterion optimization and decision-making,Decision analysis
659,10010405_9,Forecasting,Operations research
660,10010405_9,Industry and manufacturing,Operations research
661,10010405_9,Computer-aided manufacturing,Industry and manufacturing
662,10010405_9,Command and control,Operations research
663,10010583_1,PCB design and layout,Printed circuit boards
664,10010583_1,Electromagnetic interference and compatibility,Printed circuit boards
665,10010583_10,- Quantum technologies,Emerging technologies
666,10010583_10,- Quantum communication and cryptography,Quantum technologies
667,10010583_10,- Quantum computation,Quantum technologies
668,10010583_10,- Quantum error correction and fault tolerance,Quantum technologies
669,10010583_10,- Quantum dots and cellular automata,Quantum technologies
670,10010583_10,- Bio-embedded electronics,Emerging technologies
671,10010583_10,- Biology-related information processing,Bio-embedded electronics
672,10010583_10,- Circuit technologies,Emerging technologies
673,10010583_10,- Flexible and printable circuits,Circuit technologies
674,10010583_10,- Circuit substrates,Circuit technologies
675,10010583_10,- Reversible logic,Circuit technologies
676,10010583_10,- Tunneling devices,Circuit technologies
677,10010583_10,- Single electron devices,Circuit technologies
678,10010583_10,- Spintronics and magnetic technologies,Circuit technologies
679,10010583_10,- Superconducting circuits,Circuit technologies
680,10010583_10,- III-V compounds,Circuit technologies
681,10010583_10,- Nanotechnology,Emerging technologies
682,10010583_10,- Nanoelectromechanical systems,Nanotechnology
683,10010583_10,- Microelectromechanical systems,Nanotechnology
684,10010583_10,- Neural systems,Emerging technologies
685,10010583_10,- Cellular neural networks,Neural systems
686,10010583_10,- Emerging tools and methodologies,Emerging technologies
687,10010583_10,- Emerging languages and compilers,Emerging tools and methodologies
688,10010583_10,- Emerging interfaces,Emerging tools and methodologies
689,10010583_10,- Emerging simulation,Emerging tools and methodologies
690,10010583_10,- Memory and dense storage,Emerging technologies
691,10010583_10,- Emerging optical and photonic technologies,Emerging technologies
692,10010583_10,- Plasmonics,Emerging technologies
693,10010583_2,Sensor devices and platforms,Sensor and Communication Technologies
694,10010583_2,Wireless integrated network sensors,Sensor devices and platforms
695,10010583_2,Sensors and actuators,Sensor devices and platforms
696,10010583_2,Sensor applications and deployments,Sensor devices and platforms
697,10010583_2,Signal processing systems,Sensor and Communication Technologies
698,10010583_2,Digital signal processing,Signal processing systems
699,10010583_2,Noise reduction,Signal processing systems
700,10010583_2,"Communication hardware, interfaces and storage",Sensor and Communication Technologies
701,10010583_2,Wireless devices,"Communication hardware, interfaces and storage"
702,10010583_2,Networking hardware,"Communication hardware, interfaces and storage"
703,10010583_2,Beamforming,Wireless devices
704,10010583_2,Displays and imagers,Sensor and Communication Technologies
705,10010583_2,Scanners,Displays and imagers
706,10010583_2,Printers,Displays and imagers
707,10010583_2,External storage,Sensor and Communication Technologies
708,10010583_2,Buses and high-speed links,"Communication hardware, interfaces and storage"
709,10010583_2,Electro-mechanical devices,Sensor and Communication Technologies
710,10010583_2,Sound-based input / output,Sensor and Communication Technologies
711,10010583_2,Tactile and hand-based interfaces,Sensor and Communication Technologies
712,10010583_2,Haptic devices,Tactile and hand-based interfaces
713,10010583_2,Touch screens,Displays and imagers
714,10010583_3,Logic circuits,Integrated circuits
715,10010583_3,Combinational circuits,Logic circuits
716,10010583_3,Sequential circuits,Logic circuits
717,10010583_3,Hardware accelerators,Integrated circuits
718,10010583_3,Arithmetic and datapath circuits,Integrated circuits
719,10010583_3,Digital switches,Integrated circuits
720,10010583_3,Semiconductor memory,Integrated circuits
721,10010583_3,Non-volatile memory,Semiconductor memory
722,10010583_3,Read-only memory,Semiconductor memory
723,10010583_3,Static memory,Semiconductor memory
724,10010583_3,Dynamic memory,Semiconductor memory
725,10010583_3,Reconfigurable logic and FPGAs,Integrated circuits
726,10010583_3,Reconfigurable logic applications,Reconfigurable logic and FPGAs
727,10010583_3,Interconnect,Integrated circuits
728,10010583_3,Radio frequency and wireless interconnect,Interconnect
729,10010583_3,Metallic interconnect,Interconnect
730,10010583_3,Photonic and optical interconnect,Interconnect
731,10010583_3,Transistors,Integrated circuits
732,10010583_3,Finite state machines,Integrated circuits
733,10010583_3,Design modules and hierarchy,Integrated circuits
734,10010583_3,Asynchronous circuits,Integrated circuits
735,10010583_4,VLSI System Concepts,VLSI Design
736,10010583_4,Application specific integrated circuits,VLSI System Concepts
737,10010583_4,Application-specific VLSI designs,VLSI System Concepts
738,10010583_4,Application specific processors,VLSI System Concepts
739,10010583_4,Application specific instruction set processors,VLSI System Concepts
740,10010583_4,System on a chip,VLSI System Concepts
741,10010583_4,Multi-chip modules,VLSI System Concepts
742,10010583_4,Network on chip,VLSI System Concepts
743,10010583_4,On-chip sensors,VLSI System Concepts
744,10010583_4,VLSI Design Methodologies,VLSI Design
745,10010583_4,Design reuse and communication-based design,VLSI Design Methodologies
746,10010583_4,Platform-based design,VLSI Design Methodologies
747,10010583_4,Standard cell libraries,VLSI Design Methodologies
748,10010583_4,Design rules,VLSI Design Methodologies
749,10010583_4,Clock generation and timing,VLSI Design Methodologies
750,10010583_4,On-chip resource management,VLSI Design Methodologies
751,10010583_4,VLSI Circuit Types,VLSI Design
752,10010583_4,Analog and mixed-signal circuits,VLSI Circuit Types
753,10010583_4,Analog and mixed-signal circuit synthesis,Analog and mixed-signal circuits
754,10010583_4,Analog and mixed-signal circuit optimization,Analog and mixed-signal circuits
755,10010583_4,Wireline communication,VLSI Circuit Types
756,10010583_4,Radio frequency and wireless circuits,VLSI Circuit Types
757,10010583_4,Full-custom circuits,VLSI Circuit Types
758,10010583_4,VLSI Manufacturing Considerations,VLSI Design
759,10010583_4,VLSI design manufacturing considerations,VLSI Manufacturing Considerations
760,10010583_4,Economics of chip design and manufacturing,VLSI Manufacturing Considerations
761,10010583_4,Die and wafer stacking,VLSI Manufacturing Considerations
762,10010583_4,3D integrated circuits,VLSI Manufacturing Considerations
763,10010583_4,Package-level interconnect,VLSI Manufacturing Considerations
764,10010583_5,Energy Generation and Storage,Power and energy
765,10010583_5,Renewable energy,Energy Generation and Storage
766,10010583_5,Fuel-based energy,Energy Generation and Storage
767,10010583_5,Energy generation and storage,Energy Generation and Storage
768,10010583_5,Reusable energy storage,Energy Generation and Storage
769,10010583_5,Energy Distribution and Monitoring,Power and energy
770,10010583_5,Smart grid,Energy Distribution and Monitoring
771,10010583_5,Energy metering,Energy Distribution and Monitoring
772,10010583_5,Energy distribution,Energy Distribution and Monitoring
773,10010583_5,Power networks,Energy Distribution and Monitoring
774,10010583_5,Temperature monitoring,Energy Distribution and Monitoring
775,10010583_5,Power Management Issues,Power and energy
776,10010583_5,Power estimation and optimization,Power Management Issues
777,10010583_5,Power conversion,Power Management Issues
778,10010583_5,Temperature control,Power Management Issues
779,10010583_5,Thermal issues,Power Management Issues
780,10010583_5,Enterprise level and data centers power issues,Power Management Issues
781,10010583_5,Platform power issues,Power Management Issues
782,10010583_5,Chip-level power issues,Power Management Issues
783,10010583_5,Switching devices power issues,Power Management Issues
784,10010583_5,Interconnect power issues,Power Management Issues
785,10010583_5,Impact on the environment,Power and energy
786,10010583_6,Methodologies for EDA,Electronic design automation
787,10010583_6,Software tools for EDA,Electronic design automation
788,10010583_6,Best practices for EDA,Electronic design automation
789,10010583_6,Clock-network synthesis,Methodologies for EDA
790,10010583_6,Model-order reduction,Methodologies for EDA
791,10010583_6,Transistor-level synthesis,Electronic design automation
792,10010583_6,Packaging,Electronic design automation
793,10010583_6,Hardware description languages and compilation,Electronic design automation
794,10010583_6,Electrical-level simulation,Electronic design automation
795,10010583_6,Circuit optimization,Electronic design automation
796,10010583_6,Hardware-software codesign,Electronic design automation
797,10010583_6,Static timing analysis,Timing analysis
798,10010583_6,Software tools for EDA,Electronic design automation
799,10010583_6,Compact delay models,Electronic design automation
800,10010583_6,High-level and register-transfer level synthesis,Electronic design automation
801,10010583_6,Resource binding and sharing,Electronic design automation
802,10010583_6,Combinational synthesis,Logic synthesis
803,10010583_6,Technology mapping,Logic synthesis
804,10010583_6,Modeling and parameter extraction,Electronic design automation
805,10010583_6,Partitioning and floorplanning,Physical design (EDA)
806,10010583_6,Transition-based timing analysis,Timing analysis
807,10010583_6,Sequential synthesis,Logic synthesis
808,10010583_6,Placement,Physical design (EDA)
809,10010583_6,Wire routing,Physical design (EDA)
810,10010583_6,Timing analysis,Electronic design automation
811,10010583_6,Physical synthesis,Physical design (EDA)
812,10010583_6,Operations scheduling,Electronic design automation
813,10010583_6,Power grid design,Electronic design automation
814,10010583_6,Design databases for EDA,Electronic design automation
815,10010583_6,Physical design (EDA),Electronic design automation
816,10010583_6,Logic synthesis,Electronic design automation
817,10010583_6,Datapath optimization,Electronic design automation
818,10010583_6,Statistical timing analysis,Timing analysis
819,10010583_7,Functional verification,Verification and Validation
820,10010583_7,Simulation and emulation,Functional verification
821,10010583_7,Assertion checking,Functional verification
822,10010583_7,"Bug detection, localization and diagnosis",Functional verification
823,10010583_7,Bug fixing (hardware),Functional verification
824,10010583_7,Physical verification,Verification and Validation
825,10010583_7,Design rule checking,Physical verification
826,10010583_7,Layout-versus-schematics,Physical verification
827,10010583_7,Power and thermal analysis,Physical verification
828,10010583_7,Post-manufacture validation and debug,Verification and Validation
829,10010583_7,Semi-formal verification,Verification and Validation
830,10010583_7,Model checking,Verification and Validation
831,10010583_7,Theorem proving and SAT solving,Verification and Validation
832,10010583_7,Equivalence checking,Verification and Validation
833,10010583_7,Coverage metrics,Verification and Validation
834,10010583_7,Timing analysis and sign-off,Verification and Validation
835,10010583_7,Design for debug,Verification and Validation
836,10010583_8,Fault models and test metrics,Hardware test
837,10010583_8,Memory test and repair,Hardware test
838,10010583_8,"Analog, mixed-signal and radio frequency test",Hardware test
839,10010583_8,Built-in self-test,Hardware test
840,10010583_8,Test data compression,Hardware test
841,10010583_8,Online test and diagnostics,Hardware test
842,10010583_8,Board- and system-level test,Hardware test
843,10010583_8,Defect-based test,Hardware test
844,10010583_8,Hardware reliability screening,Hardware test
845,10010583_8,Design for testability,Hardware test
846,10010583_8,Testing with distributed and parallel systems,Hardware test
847,10010583_8,Test-pattern generation and fault simulation,Hardware test
848,10010583_9,System-level fault tolerance,Hardware reliability
849,10010583_9,Fault tolerance,System-level fault tolerance
850,10010583_9,Error detection and error correction,Fault tolerance
851,10010583_9,"Failure recovery, maintenance and self-repair",Fault tolerance
852,10010583_9,Redundancy,Fault tolerance
853,10010583_9,Design for manufacturability,Hardware reliability
854,10010583_9,Robustness,Fault tolerance
855,10010583_9,Failure prediction,Fault tolerance
856,10010583_9,Early-life failures and infant mortality,Failure prediction
857,10010583_9,Aging of circuits and systems,Hardware reliability
858,10010583_9,"Process, voltage and temperature variations",Robustness
859,10010583_9,Transient errors and upsets,Error detection and error correction
860,10010583_9,Self-checking mechanisms,Error detection and error correction
861,10010583_9,Signal integrity and noise analysis,Robustness
862,10010583_9,Circuit hardening,Fault tolerance
863,10010583_9,Yield and cost modeling,Hardware reliability
864,10010583_9,Yield and cost optimization,Yield and cost modeling
865,10011007_3,Software Development Process Management,Software Development
866,10011007_3,Software Design,Software Development
867,10011007_3,Software design techniques,Software Design
868,10011007_3,Design patterns,Software Design
869,10011007_3,Software design engineering,Software Design
870,10011007_3,Software Testing and Debugging,Software Development
871,10011007_3,Acceptance testing,Software Testing and Debugging
872,10011007_3,Software testing and debugging,Software Testing and Debugging
873,10011007_3,Error handling and recovery,Software Testing and Debugging
874,10011007_3,Formal software verification,Software Testing and Debugging
875,10011007_3,Software Implementation,Software Development
876,10011007_3,Software implementation planning,Software Implementation
877,10011007_3,Software evolution,Software Implementation
878,10011007_3,Software post-development issues,Software Implementation
879,10011007_3,Collaboration and Teamwork,Software Development
880,10011007_3,Programming teams,Collaboration and Teamwork
881,10011007_3,Collaboration in software development,Collaboration and Teamwork
882,10011007_3,Pair programming,Collaboration and Teamwork
883,10011007_3,Validation and Verification,Software Development
884,10011007_3,Software verification and validation,Validation and Verification
885,10011007_3,Process validation,Validation and Verification
886,10011007_3,Empirical software validation,Validation and Verification
887,10011007_3,Methodologies,Software Development
888,10011007_3,Waterfall model,Methodologies
889,10011007_3,Spiral model,Methodologies
890,10011007_3,Agile software development,Methodologies
891,10011007_3,Rapid application development,Methodologies
892,10011007_3,Risk Management,Software Development
893,10011007_3,Risk management,Risk Management
894,10011007_3,Requirements analysis,Risk Management
895,10011007_3,Traceability,Risk Management
896,10011007_3,Documentation,Software Development
897,10011007_3,Documentation,Documentation
898,10011007_3,Flowcharts,Documentation
899,10011007_3,Use cases,Documentation
900,10011007_3,Software Development Techniques,Software Development
901,10011007_3,Software reverse engineering,Software Development Techniques
902,10011007_3,Fault tree analysis,Software Development Techniques
903,10011007_3,Genetic programming,Software Development Techniques
904,10011007_3,Software product lines,Software Development Techniques
905,10011007_3,Automatic programming,Software Development Techniques
906,10011007_3,Software version control,Software Development Techniques
907,10011007_3,Search-based software engineering,Software Development Techniques
908,10011007_3,Maintaining software,Software Development Techniques
