,group,child,parent
570,10010147_6,Graphics input devices,Graphics systems and interfaces
571,10010147_6,Graphics file formats,Graphics systems and interfaces
572,10010147_6,Virtual reality,Computer graphics
573,10010147_6,Mixed / augmented reality,Computer graphics
574,10010147_6,Texturing and reflectance,Computer graphics
575,10010147_6,Texturing,Texturing and reflectance
576,10010147_6,Reflectance modeling,Texturing and reflectance
577,10010147_6,Physical simulation and collision detection,Computer graphics
578,10010147_6,Physical simulation,Physical simulation and collision detection
579,10010147_6,Collision detection,Physical simulation and collision detection
580,10010147_6,Computational photography,Computer graphics
581,10010147_6,Perception,Computer graphics
582,10010147_8,Concurrent programming languages,Concurrent computing methodologies
583,10010147_8,Concurrent algorithms,Concurrent computing methodologies
584,10010405_10,E-learning,Education
585,10010405_10,Distance learning,E-learning
586,10010405_10,Learning management systems,E-learning
587,10010405_10,Interactive learning environments,E-learning
588,10010405_10,Computer-assisted instruction,Education
589,10010405_10,Computer-managed instruction,Computer-assisted instruction
590,10010405_10,Collaborative learning,Education
591,10010405_10,Digital libraries and archives,Education
592,10010405_11,Document management,Document management and text processing
593,10010405_11,Document searching,Document management
594,10010405_11,Version control,Document management
595,10010405_11,Document preparation,Document management and text processing
596,10010405_11,Document capture,Document preparation
597,10010405_11,Document scanning,Document preparation
598,10010405_11,Optical character recognition,Document preparation
599,10010405_11,Online handwriting recognition,Document preparation
600,10010405_11,Image composition,Document preparation
601,10010405_11,Markup languages,Document management and text processing
602,10010405_11,Document scripting languages,Markup languages
603,10010405_11,Annotation,Markup languages
604,10010405_11,Format and notation,Markup languages
605,10010405_11,Hypertext / hypermedia creation,Document management and text processing
606,10010405_11,Multi / mixed media creation,Hypertext / hypermedia creation
607,10010405_11,Document analysis,Document management and text processing
608,10010405_11,Graphics recognition and interpretation,Document analysis
609,10010405_11,Text editing,Document management and text processing
610,10010405_11,Document metadata,Document management and text processing
611,10010405_2,Enterprise computing infrastructures,Enterprise computing
612,10010405_2,Enterprise information systems,Enterprise computing
613,10010405_2,Enterprise architectures,Enterprise computing
614,10010405_2,Enterprise architecture frameworks,Enterprise architectures
615,10010405_2,Enterprise architecture management,Enterprise architectures
616,10010405_2,Enterprise architecture modeling,Enterprise architectures
617,10010405_2,Enterprise modeling,Enterprise architectures
618,10010405_2,IT architectures,Enterprise architectures
619,10010405_2,Service-oriented architectures,IT architectures
620,10010405_2,Event-driven architectures,IT architectures
621,10010405_2,Enterprise data management,Enterprise computing
622,10010405_2,Information integration and interoperability,Enterprise data management
623,10010405_2,Enterprise interoperability,Enterprise data management
624,10010405_2,"Enterprise ontologies, taxonomies and vocabularies",Information integration and interoperability
625,10010405_2,Business process management,Enterprise computing
626,10010405_2,Business process management systems,Business process management
627,10010405_2,Business process monitoring,Business process management
628,10010405_2,Business process modeling,Business process management
629,10010405_2,Cross-organizational business processes,Business process management
630,10010405_2,Enterprise application integration,Enterprise computing
631,10010405_2,Business intelligence,Enterprise computing
632,10010405_2,Business-IT alignment,Enterprise computing
633,10010405_2,IT governance,Enterprise computing
634,10010405_2,Reference models,Enterprise architectures
635,10010405_2,Business rules,Business process management
636,10010405_3,Physics,Physical sciences and engineering
637,10010405_3,Chemistry,Physical sciences and engineering
638,10010405_3,Mathematics and statistics,Physical sciences and engineering
639,10010405_3,Engineering,Physical sciences and engineering
640,10010405_3,Aerospace,Engineering
641,10010405_3,Avionics,Aerospace
642,10010405_3,Electronics,Engineering
643,10010405_3,Telecommunications,Electronics
644,10010405_3,Internet telephony,Telecommunications
645,10010405_3,Astronomy,Physical sciences and engineering
646,10010405_3,Environmental sciences,Physical sciences and engineering
647,10010405_3,Earth and atmospheric sciences,Physical sciences and engineering
648,10010405_3,Computer-aided design,Engineering
649,10010405_4,Genomics,Life and medical sciences
650,10010405_4,Proteomics,Life and medical sciences
651,10010405_4,Metabolomics / metabonomics,Life and medical sciences
652,10010405_4,Transcriptomics,Life and medical sciences
653,10010405_4,Population genetics,Life and medical sciences
654,10010405_4,Bioinformatics,Life and medical sciences
655,10010405_4,Computational biology,Life and medical sciences
656,10010405_4,Health informatics,Life and medical sciences
657,10010405_4,Health care information systems,Life and medical sciences
658,10010405_4,Genetics,Life and medical sciences
659,10010405_4,Molecular structural biology,Genomics
660,10010405_4,Molecular sequence analysis,Genomics
661,10010405_4,Molecular evolution,Genomics
662,10010405_4,Computational genomics,Bioinformatics
663,10010405_4,Computational proteomics,Bioinformatics
664,10010405_4,Computational transcriptomics,Bioinformatics
665,10010405_4,Recognition of genes and regulatory elements,Genomics
666,10010405_4,Sequencing and genotyping technologies,Genomics
667,10010405_4,Systems biology,Computational biology
668,10010405_4,Biological networks,Computational biology
669,10010405_4,Consumer health,Health informatics
670,10010405_4,Imaging,Health care information systems
671,10010405_5,Anthropology,Social and behavioral sciences
672,10010405_5,Sociology,Social and behavioral sciences
673,10010405_5,Psychology,Social and behavioral sciences
674,10010405_5,Economics,Social and behavioral sciences
675,10010405_5,Law,Social and behavioral sciences
676,10010405_5,Ethnography,Anthropology
677,10010405_6,System forensics,Computer forensics
678,10010405_6,Network forensics,Computer forensics
679,10010405_6,Data recovery,System forensics
680,10010405_6,"Evidence collection, storage and analysis",Computer forensics
681,10010405_6,Investigation techniques,Computer forensics
682,10010405_6,Surveillance mechanisms,Computer forensics
683,10010405_7,Fine arts,Arts and humanities
684,10010405_7,Performing arts,Fine arts
685,10010405_7,Sound and music computing,Performing arts
686,10010405_7,Media arts,Arts and humanities
687,10010405_7,Computer-aided design,Media arts
688,10010405_7,Architecture (buildings),Fine arts
689,10010405_7,Language translation,Arts and humanities
690,10010405_8,E-government,Computers in other domains
691,10010405_8,Computing in government,Computers in other domains
692,10010405_8,Voting / election technologies,E-government
693,10010405_8,Military,Computers in other domains
694,10010405_8,Cyberwarfare,Military
695,10010405_8,Personal computers and PC applications,Computers in other domains
696,10010405_8,Word processors,Personal computers and PC applications
697,10010405_8,Spreadsheets,Personal computers and PC applications
698,10010405_8,Microcomputers,Personal computers and PC applications
699,10010405_8,Computer games,Computers in other domains
700,10010405_8,Publishing,Computers in other domains
701,10010405_8,Digital libraries and archives,Computers in other domains
702,10010405_8,Agriculture,Computers in other domains
703,10010405_8,Cartography,Computers in other domains
704,10010405_9,Decision analysis,Operations research
705,10010405_9,Multi-criterion optimization and decision-making,Decision analysis
706,10010405_9,Forecasting,Operations research
707,10010405_9,Supply chain management,Operations research
708,10010405_9,Industry and manufacturing,Operations research
709,10010405_9,Computer-aided manufacturing,Industry and manufacturing
710,10010405_9,Command and control,Operations research
711,10010405_9,Transportation,Operations research
712,10010405_9,Marketing,Operations research
713,10010405_9,Consumer products,Marketing
714,10010583_1,PCB design and layout,Printed circuit boards
715,10010583_1,Electromagnetic interference and compatibility,Printed circuit boards
716,10010583_10,Emerging tools and methodologies,Emerging technologies
717,10010583_10,Emerging simulation,Emerging tools and methodologies
718,10010583_10,Emerging interfaces,Emerging tools and methodologies
719,10010583_10,Emerging languages and compilers,Emerging tools and methodologies
720,10010583_10,Emerging devices and systems,Emerging technologies
721,10010583_10,Analysis and design of emerging devices and systems,Emerging devices and systems
722,10010583_10,Emerging architectures,Emerging devices and systems
723,10010583_10,Emerging optical and photonic technologies,Emerging devices and systems
724,10010583_10,Flexible and printable circuits,Emerging devices and systems
725,10010583_10,Circuit substrates,Emerging devices and systems
726,10010583_10,Quantum technologies,Emerging technologies
727,10010583_10,Quantum computation,Quantum technologies
728,10010583_10,Quantum communication and cryptography,Quantum technologies
729,10010583_10,Quantum error correction and fault tolerance,Quantum technologies
730,10010583_10,Quantum dots and cellular automata,Quantum technologies
731,10010583_10,Electromechanical systems,Emerging technologies
732,10010583_10,Microelectromechanical systems,Electromechanical systems
733,10010583_10,Nanoelectromechanical systems,Electromechanical systems
734,10010583_10,Spintronics and magnetic technologies,Emerging technologies
735,10010583_10,Superconducting circuits,Emerging technologies
736,10010583_10,Tunneling devices,Emerging technologies
737,10010583_10,Single electron devices,Emerging technologies
738,10010583_10,Plasmonics,Emerging technologies
739,10010583_10,III-V compounds,Emerging technologies
740,10010583_10,Carbon-based electronics,Emerging technologies
741,10010583_10,Biology-related information processing,Emerging technologies
742,10010583_10,Bio-embedded electronics,Biology-related information processing
743,10010583_10,Cellular neural networks,Biology-related information processing
744,10010583_10,Neural systems,Biology-related information processing
745,10010583_10,Reversible logic,Emerging technologies
746,10010583_10,Memory and dense storage,Emerging technologies
747,10010583_2,Networking hardware,"Communication hardware, interfaces and storage"
748,10010583_2,Electro-mechanical devices,"Communication hardware, interfaces and storage"
749,10010583_2,Buses and high-speed links,"Communication hardware, interfaces and storage"
750,10010583_2,External storage,"Communication hardware, interfaces and storage"
751,10010583_2,Displays and imagers,"Communication hardware, interfaces and storage"
752,10010583_2,Printers,"Communication hardware, interfaces and storage"
753,10010583_2,Scanners,"Communication hardware, interfaces and storage"
754,10010583_2,Tactile and hand-based interfaces,"Communication hardware, interfaces and storage"
755,10010583_2,Touch screens,Tactile and hand-based interfaces
756,10010583_2,Haptic devices,Tactile and hand-based interfaces
757,10010583_2,Sound-based input / output,"Communication hardware, interfaces and storage"
758,10010583_2,Signal processing systems,"Communication hardware, interfaces and storage"
759,10010583_2,Digital signal processing,Signal processing systems
760,10010583_2,Noise reduction,Signal processing systems
761,10010583_2,Beamforming,Signal processing systems
762,10010583_2,Sensors and actuators,"Communication hardware, interfaces and storage"
763,10010583_2,Sensor devices and platforms,Sensors and actuators
764,10010583_2,Wireless integrated network sensors,Sensor devices and platforms
765,10010583_2,Sensor applications and deployments,Sensor devices and platforms
766,10010583_2,Wireless devices,Sensors and actuators
767,10010583_3,Logic circuits,Integrated circuits
768,10010583_3,Sequential circuits,Logic circuits
769,10010583_3,Combinational circuits,Logic circuits
770,10010583_3,Finite state machines,Sequential circuits
771,10010583_3,Arithmetic and datapath circuits,Logic circuits
772,10010583_3,Programmable logic elements,Logic circuits
773,10010583_3,Reconfigurable logic and FPGAs,Programmable logic elements
774,10010583_3,Reconfigurable logic applications,Reconfigurable logic and FPGAs
775,10010583_3,Evolvable hardware,Reconfigurable logic and FPGAs
776,10010583_3,Memory,Integrated circuits
777,10010583_3,Semiconductor memory,Memory
778,10010583_3,Dynamic memory,Semiconductor memory
779,10010583_3,Static memory,Semiconductor memory
780,10010583_3,Non-volatile memory,Memory
781,10010583_3,Read-only memory,Non-volatile memory
782,10010583_3,Interconnect,Integrated circuits
783,10010583_3,Programmable interconnect,Interconnect
784,10010583_3,Photonic and optical interconnect,Interconnect
785,10010583_3,Metallic interconnect,Interconnect
786,10010583_3,Radio frequency and wireless interconnect,Interconnect
787,10010583_3,High-speed input / output,Interconnect
788,10010583_3,3D integrated circuits,Interconnect
789,10010583_3,Input / output circuits,Integrated circuits
790,10010583_3,Logic families,Integrated circuits
791,10010583_3,Design modules and hierarchy,Integrated circuits
792,10010583_3,Hardware accelerators,Integrated circuits
793,10010583_3,Digital switches,Integrated circuits
794,10010583_3,Transistors,Integrated circuits
795,10010583_4,VLSI design manufacturing considerations,VLSI design
796,10010583_4,Economics of chip design and manufacturing,VLSI design manufacturing considerations
797,10010583_4,VLSI system specification and constraints,VLSI design
798,10010583_4,Application-specific VLSI designs,VLSI design
799,10010583_4,Application specific integrated circuits,Application-specific VLSI designs
800,10010583_4,Application specific instruction set processors,Application-specific VLSI designs
801,10010583_4,System on a chip,VLSI design
802,10010583_4,Network on chip,System on a chip
803,10010583_4,On-chip resource management,System on a chip
804,10010583_4,On-chip sensors,System on a chip
805,10010583_4,3D integrated circuits,VLSI design
806,10010583_4,Die and wafer stacking,3D integrated circuits
807,10010583_4,VLSI packaging,VLSI design
808,10010583_4,Multi-chip modules,VLSI packaging
809,10010583_4,Package-level interconnect,VLSI packaging
810,10010583_4,Platform-based design,VLSI design
811,10010583_4,Design reuse and communication-based design,Platform-based design
812,10010583_4,Hard and soft IP,Platform-based design
813,10010583_4,Standard cell libraries,VLSI design
814,10010583_4,Full-custom circuits,VLSI design
815,10010583_4,Analog and mixed-signal circuits,VLSI design
816,10010583_4,Analog and mixed-signal circuit synthesis,Analog and mixed-signal circuits
817,10010583_4,Analog and mixed-signal circuit optimization,Analog and mixed-signal circuits
818,10010583_4,Data conversion,Analog and mixed-signal circuits
819,10010583_4,Clock generation and timing,VLSI design
820,10010583_4,Wireline communication,VLSI design
821,10010583_4,Radio frequency and wireless circuits,VLSI design
822,10010583_4,Input / output styles,VLSI design
823,10010583_4,Design rules,VLSI design
824,10010583_6,Methodologies for EDA,Electronic design automation
825,10010583_6,Best practices for EDA,Methodologies for EDA
826,10010583_6,Design databases for EDA,Methodologies for EDA
827,10010583_6,Software tools for EDA,Electronic design automation
828,10010583_6,Physical design (EDA),Electronic design automation
829,10010583_6,Placement,Physical design (EDA)
830,10010583_6,Partitioning and floorplanning,Physical design (EDA)
831,10010583_6,Wire routing,Physical design (EDA)
832,10010583_6,Physical synthesis,Physical design (EDA)
833,10010583_6,Power grid design,Physical design (EDA)
834,10010583_6,Packaging,Physical design (EDA)
835,10010583_6,Synthesis,Electronic design automation
836,10010583_6,Logic synthesis,Synthesis
837,10010583_6,Sequential synthesis,Synthesis
838,10010583_6,Combinational synthesis,Synthesis
839,10010583_6,High-level and register-transfer level synthesis,Synthesis
840,10010583_6,Transistor-level synthesis,Synthesis
841,10010583_6,Physical synthesis,Synthesis
842,10010583_6,Timing analysis,Electronic design automation
843,10010583_6,Static timing analysis,Timing analysis
844,10010583_6,Statistical timing analysis,Timing analysis
845,10010583_6,Transition-based timing analysis,Timing analysis
846,10010583_6,Optimization,Electronic design automation
847,10010583_6,Circuit optimization,Optimization
848,10010583_6,Datapath optimization,Optimization
849,10010583_6,Resource binding and sharing,Optimization
850,10010583_6,Modeling and simulation,Electronic design automation
851,10010583_6,Compact delay models,Modeling and simulation
852,10010583_6,Electrical-level simulation,Modeling and simulation
853,10010583_6,Modeling and parameter extraction,Modeling and simulation
854,10010583_6,Model-order reduction,Modeling and simulation
855,10010583_6,Clock and power management,Electronic design automation
856,10010583_6,Clock-network synthesis,Clock and power management
857,10010583_6,Hardware-software codesign,Electronic design automation
858,10010583_6,Technology mapping,Electronic design automation
859,10010583_6,Operations scheduling,Electronic design automation
860,10010583_6,Hardware description languages and compilation,Electronic design automation
861,10010583_7,Functional verification,Hardware validation
862,10010583_7,Equivalence checking,Functional verification
863,10010583_7,Model checking,Functional verification
864,10010583_7,Assertion checking,Functional verification
865,10010583_7,Semi-formal verification,Functional verification
866,10010583_7,Theorem proving and SAT solving,Functional verification
867,10010583_7,Transaction-level verification,Functional verification
868,10010583_7,"Bug detection, localization and diagnosis",Functional verification
869,10010583_7,Coverage metrics,Functional verification
870,10010583_7,Simulation and emulation,Functional verification
871,10010583_7,Design for debug,Functional verification
872,10010583_7,Bug fixing (hardware),Hardware validation
873,10010583_7,Post-manufacture validation and debug,Hardware validation
874,10010583_7,Power and thermal analysis,Hardware validation
875,10010583_7,Timing analysis and sign-off,Hardware validation
876,10010583_7,Physical verification,Hardware validation
877,10010583_7,Design rule checking,Physical verification
878,10010583_7,Layout-versus-schematics,Physical verification
879,10010583_8,"Analog, mixed-signal and radio frequency test",Hardware test
880,10010583_8,Test-pattern generation and fault simulation,Hardware test
881,10010583_8,Board- and system-level test,Hardware test
882,10010583_8,Fault models and test metrics,Hardware test
883,10010583_8,Hardware reliability screening,Hardware test
884,10010583_8,Test data compression,Hardware test
885,10010583_8,Design for testability,Hardware test
886,10010583_8,Online test and diagnostics,Hardware test
887,10010583_8,Testing with distributed and parallel systems,Hardware test
888,10010583_8,Built-in self-test,Hardware test
889,10010583_8,Memory test and repair,Hardware test
890,10010583_8,Defect-based test,Hardware test
